ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-26,'002141,ÏÍ·á¿Ø¹É,3.03,3.14,3.02,3.12,3.1,-0.07,-2.2581,1.4326,9120140,28085344.2,3438009252.57,1928922240.0
2020-03-25,'002141,ÏÍ·á¿Ø¹É,3.1,3.13,3.05,3.09,3.08,0.02,0.6494,2.05,13050569,40374830.88,3517435208.9,1973484800.0
2020-03-24,'002141,ÏÍ·á¿Ø¹É,3.08,3.21,2.98,3.01,2.96,0.12,4.0541,2.7431,17462846,54005416.05,3494742078.52,1960752640.0
2020-03-23,'002141,ÏÍ·á¿Ø¹É,2.96,3.03,2.95,3.02,3.07,-0.11,-3.5831,1.3128,8357300,24972550.0,3358583296.24,1884359680.0
2020-03-20,'002141,ÏÍ·á¿Ø¹É,3.07,3.1,3.03,3.07,3.05,0.02,0.6557,1.0492,6679590,20450194.4,3483395513.33,1954386560.0
2020-03-19,'002141,ÏÍ·á¿Ø¹É,3.05,3.08,2.98,3.06,3.07,-0.02,-0.6515,1.5607,9935370,30089146.3,3460702382.95,1941654400.0
2020-03-18,'002141,ÏÍ·á¿Ø¹É,3.07,3.23,3.07,3.15,3.11,-0.04,-1.2862,1.6834,10716754,33652095.5,3483395513.33,1954386560.0
2020-03-17,'002141,ÏÍ·á¿Ø¹É,3.11,3.24,3.02,3.21,3.19,-0.08,-2.5078,1.9908,12673354,39466209.2,3528781774.09,1979850880.0
2020-03-16,'002141,ÏÍ·á¿Ø¹É,3.19,3.39,3.16,3.31,3.29,-0.1,-3.0395,1.9177,12207994,40024964.26,3619554295.61,2030779520.0
2020-03-13,'002141,ÏÍ·á¿Ø¹É,3.29,3.31,3.09,3.19,3.35,-0.06,-1.791,1.9932,12688935,40982664.2,3733019947.51,2094440320.0
2020-03-12,'002141,ÏÍ·á¿Ø¹É,3.35,3.43,3.3,3.38,3.41,-0.06,-1.7595,1.8274,11633474,39165041.36,3801099338.65,2132636800.0
2020-03-11,'002141,ÏÍ·á¿Ø¹É,3.41,3.51,3.4,3.49,3.47,-0.06,-1.7291,2.6583,16923206,58405926.38,3869178729.79,2170833280.0
2020-03-10,'002141,ÏÍ·á¿Ø¹É,3.47,3.54,3.25,3.31,3.37,0.1,2.9674,2.4659,15698417,53072778.29,3937258120.93,2209029760.0
2020-03-09,'002141,ÏÍ·á¿Ø¹É,3.37,3.52,3.36,3.45,3.47,-0.1,-2.8818,2.2531,14343550,49258131.3,3823792469.03,2145368960.0
2020-03-06,'002141,ÏÍ·á¿Ø¹É,3.47,3.49,3.4,3.42,3.49,-0.02,-0.5731,1.6954,10793125,37336868.56,3937258120.93,2209029760.0
