日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-26,'002265,西仪股份,7.99,8.14,7.9,8.09,8.13,-0.14,-1.722,1.0029,3061201,24523550.4,2545343714.28,2438794675.27
2020-03-25,'002265,西仪股份,8.13,8.36,8.06,8.12,8.06,0.07,0.8685,2.0499,6257001,51141425.09,2589942978.36,2481526997.49
2020-03-24,'002265,西仪股份,8.06,8.2,7.74,8.04,7.93,0.13,1.6393,2.0195,6164217,49300555.72,2567643346.32,2460160836.38
2020-03-23,'002265,西仪股份,7.93,8.24,7.78,8.11,8.47,-0.54,-6.3754,3.6688,11198192,90195856.07,2526229743.96,2420480822.89
2020-03-20,'002265,西仪股份,8.47,8.47,7.77,7.79,7.7,0.77,10.0,4.8179,14705802,123804451.94,2698255476.84,2585305494.31
2020-03-19,'002265,西仪股份,7.7,7.78,7.51,7.78,7.67,0.03,0.3911,0.9456,2886200,22038721.0,2452959524.4,2350277722.1
2020-03-18,'002265,西仪股份,7.67,8.06,7.66,7.91,7.9,-0.23,-2.9114,1.234,3766400,29708315.0,2443402539.24,2341120795.91
2020-03-17,'002265,西仪股份,7.9,8.2,7.59,8.1,7.98,-0.08,-1.0025,1.2302,3754800,29404305.0,2516672758.8,2411323896.7
2020-03-16,'002265,西仪股份,7.98,8.56,7.93,8.51,8.41,-0.43,-5.113,1.6178,4938000,40490758.14,2542158052.56,2435742366.54
2020-03-13,'002265,西仪股份,8.41,8.59,8.11,8.11,8.63,-0.22,-2.5492,1.7144,5232803,43279433.96,2679141506.52,2566991641.93
2020-03-12,'002265,西仪股份,8.63,8.79,8.44,8.74,8.82,-0.19,-2.1542,1.5113,4613010,39726894.22,2749226064.36,2634142433.99
2020-03-11,'002265,西仪股份,8.82,9.17,8.82,8.97,8.85,-0.03,-0.339,1.8565,5666744,50957954.74,2809753637.04,2692136299.86
2020-03-10,'002265,西仪股份,8.85,8.85,8.34,8.58,8.69,0.16,1.8412,1.4999,4578076,39668625.3,2819310622.2,2701293226.05
2020-03-09,'002265,西仪股份,8.69,9.08,8.69,8.88,9.03,-0.34,-3.7652,1.668,5091200,44927000.0,2768340034.68,2652456286.37
2020-03-06,'002265,西仪股份,9.03,9.18,8.72,8.85,8.89,0.14,1.5748,1.8962,5787641,51842398.85,2876652533.16,2756234783.19
2020-03-05,'002265,西仪股份,8.89,8.97,8.76,8.94,8.8,0.09,1.0227,1.3877,4219223,37283847.61,2832053269.08,2703050114.59
2020-03-04,'002265,西仪股份,8.8,8.84,8.53,8.53,8.59,0.21,2.4447,1.6193,4923511,42870870.16,2803382313.6,2675685152.8
2020-03-03,'002265,西仪股份,8.59,8.8,8.48,8.68,8.44,0.15,1.7773,1.2434,3780500,32638701.1,2736483417.48,2611833575.29
2020-03-02,'002265,西仪股份,8.44,8.5,8.25,8.25,8.15,0.29,3.5583,1.2598,3830410,32248719.7,2688698491.68,2566225305.64
2020-02-28,'002265,西仪股份,8.15,8.77,8.14,8.77,8.82,-0.67,-7.5964,1.7754,5398310,45256466.5,2596314301.8,2478049317.65
2020-02-27,'002265,西仪股份,8.82,9.01,8.73,8.9,8.81,0.01,0.1135,1.0969,3335201,29455581.8,2809753637.04,2681766255.42
2020-02-26,'002265,西仪股份,8.81,9.03,8.74,8.9,8.91,-0.1,-1.1223,1.5434,4692700,41773931.98,2806567975.32,2678725704.11
2020-02-25,'002265,西仪股份,8.91,8.93,8.44,8.77,8.79,0.12,1.3652,1.9025,5784600,50117014.57,2838424592.52,2709131217.21
2020-02-24,'002265,西仪股份,8.79,8.88,8.71,8.86,8.86,-0.07,-0.7901,1.2356,3757042,33006658.76,2800196651.88,2672644601.49
2020-02-21,'002265,西仪股份,8.86,8.89,8.65,8.65,8.65,0.21,2.4277,1.3416,4079159,35869302.15,2822496283.92,2693928460.66
2020-02-20,'002265,西仪股份,8.65,8.69,8.52,8.6,8.54,0.11,1.2881,1.3874,4218502,36355940.24,2755597387.8,2630076883.15
2020-02-19,'002265,西仪股份,8.54,8.7,8.49,8.64,8.55,-0.01,-0.117,1.1531,3506101,30123019.62,2720555108.88,2596630818.74
2020-02-18,'002265,西仪股份,8.55,8.64,8.41,8.64,8.43,0.12,1.4235,1.2438,3781701,32259311.56,2723740770.6,2599671370.05
2020-02-17,'002265,西仪股份,8.43,8.45,8.01,8.01,8.05,0.38,4.7205,1.346,4092692,33967349.33,2685512829.96,2563184754.33
2020-02-14,'002265,西仪股份,8.05,8.1,7.97,8.06,8.05,0.0,0.0,0.6728,2045600,16426826.0,2564457684.6,2447643804.55
2020-02-13,'002265,西仪股份,8.05,8.28,8.01,8.1,8.02,0.03,0.3741,1.3678,4159006,33646270.02,2564457684.6,2447643804.55
2020-02-12,'002265,西仪股份,8.02,8.05,7.76,7.8,7.8,0.22,2.8205,1.0383,3157143,25040003.66,2554900699.44,2438522150.62
2020-02-11,'002265,西仪股份,7.8,7.88,7.75,7.79,7.8,0.0,0.0,0.7486,2276287,17761716.73,2484816141.6,2371630021.8
2020-02-10,'002265,西仪股份,7.8,7.8,7.55,7.6,7.6,0.2,2.6316,0.978,2973701,22840201.72,2484816141.6,2371630021.8
2020-02-07,'002265,西仪股份,7.6,7.64,7.5,7.6,7.55,0.05,0.6623,1.0469,3183291,24076826.78,2421102907.2,2310818995.6
2020-02-06,'002265,西仪股份,7.55,7.65,7.34,7.38,7.38,0.17,2.3035,1.2496,3799423,28547396.1,2405174598.6,2295616239.05
2020-02-05,'002265,西仪股份,7.38,7.72,7.18,7.2,7.14,0.24,3.3613,1.3313,4047753,30157564.67,2351018349.36,2243926866.78
2020-02-04,'002265,西仪股份,7.14,7.22,6.88,6.88,7.64,-0.5,-6.5445,1.84,5594692,39672731.8,2274562468.08,2170953635.34
2020-02-03,'002265,西仪股份,7.64,7.64,7.64,7.64,8.49,-0.85,-10.0118,0.1719,522600,3992664.0,2433845554.08,2322981200.84
2020-01-23,'002265,西仪股份,8.49,8.78,8.35,8.78,8.79,-0.3,-3.413,1.1062,3363452,28770663.76,2704626800.28,2581428062.19
2020-01-22,'002265,西仪股份,8.79,8.85,8.58,8.78,8.79,0.0,0.0,0.6592,2004304,17450150.32,2800196651.88,2672644601.49
2020-01-21,'002265,西仪股份,8.79,9.01,8.75,9.01,9.01,-0.22,-2.4417,0.9433,2868134,25316107.78,2800196651.88,2672644601.49
2020-01-20,'002265,西仪股份,9.01,9.08,8.98,9.02,9.02,-0.01,-0.1109,0.9228,2805907,25325686.82,2870281209.72,2739536730.31
2020-01-17,'002265,西仪股份,9.02,9.16,9.0,9.14,9.1,-0.08,-0.8791,0.9542,2901202,26323608.56,2873466871.44,2742577281.62
2020-01-16,'002265,西仪股份,9.1,9.19,9.01,9.08,9.03,0.07,0.7752,1.0036,3051501,27837017.08,2898952165.2,2766901692.1
2020-01-15,'002265,西仪股份,9.03,9.26,8.96,9.26,9.22,-0.19,-2.0607,1.1805,3589473,32569226.0,2876652533.16,2745617832.93
2020-01-14,'002265,西仪股份,9.22,9.32,9.2,9.2,9.23,-0.01,-0.1083,1.0426,3170072,29311367.05,2937180105.84,2803388307.82
2020-01-13,'002265,西仪股份,9.23,9.32,9.07,9.29,9.23,0.0,0.0,1.2125,3686622,33770209.95,2940365767.56,2806428859.13
2020-01-10,'002265,西仪股份,9.23,9.44,9.18,9.36,9.46,-0.23,-2.4313,1.7651,5366747,49684918.59,2940365767.56,2806428859.13
