»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-02,'600132,÷ÿ«Ï∆°æ∆,46.0,46.6,45.52,45.55,45.56,0.44,0.9658,0.5661,2739779,126220611.0,22262675108.0,22262675108.0
2020-02-28,'600132,÷ÿ«Ï∆°æ∆,45.56,46.9,45.27,46.22,47.0,-1.44,-3.0638,0.8272,4003372,184433313.0,22049727780.9,22049727780.9
2020-02-27,'600132,÷ÿ«Ï∆°æ∆,47.0,47.81,46.61,46.7,46.56,0.44,0.945,0.4473,2164932,101961092.0,22746646306.0,22746646306.0
2020-02-26,'600132,÷ÿ«Ï∆°æ∆,46.56,47.38,46.13,47.38,47.28,-0.72,-1.5228,0.5492,2657933,124211626.0,22533698978.9,22533698978.9
2020-02-25,'600132,÷ÿ«Ï∆°æ∆,47.28,48.23,46.78,46.78,47.7,-0.42,-0.8805,0.7994,3868919,183223866.0,22882158241.4,22882158241.4
2020-02-24,'600132,÷ÿ«Ï∆°æ∆,47.7,48.3,46.77,48.3,48.39,-0.69,-1.4259,0.8865,4290531,203146389.0,23085426144.6,23085426144.6
2020-02-21,'600132,÷ÿ«Ï∆°æ∆,48.39,50.05,48.16,50.05,50.22,-1.83,-3.644,1.1896,5757088,279617628.0,23419366271.2,23419366271.2
2020-02-20,'600132,÷ÿ«Ï∆°æ∆,50.22,50.66,49.5,49.99,49.87,0.35,0.7018,0.8731,4225511,212035928.0,24305033563.6,24305033563.6
2020-02-19,'600132,÷ÿ«Ï∆°æ∆,49.87,50.68,48.0,48.5,48.5,1.37,2.8247,0.939,4544394,225353718.0,24135643644.3,24135643644.3
2020-02-18,'600132,÷ÿ«Ï∆°æ∆,48.5,48.88,48.14,48.88,48.96,-0.46,-0.9395,0.611,2957017,143372924.0,23472603103.0,23472603103.0
2020-02-17,'600132,÷ÿ«Ï∆°æ∆,48.96,49.49,48.5,49.0,49.15,-0.19,-0.3866,0.5605,2712895,132562861.0,23695229854.1,23695229854.1
2020-02-14,'600132,÷ÿ«Ï∆°æ∆,49.15,49.69,48.31,49.35,49.4,-0.25,-0.5061,0.5438,2631677,128670953.0,23787184381.7,23787184381.7
2020-02-13,'600132,÷ÿ«Ï∆°æ∆,49.4,49.54,48.38,49.5,49.38,0.02,0.0405,0.4005,1938353,94906541.0,23908177181.2,23908177181.2
2020-02-12,'600132,÷ÿ«Ï∆°æ∆,49.38,50.0,48.68,49.61,49.6,-0.22,-0.4435,0.4723,2285698,112458157.0,23898497757.2,23898497757.2
2020-02-11,'600132,÷ÿ«Ï∆°æ∆,49.6,50.47,49.01,49.74,49.6,0.0,0.0,0.4457,2157071,107391437.0,24004971420.8,24004971420.8
2020-02-10,'600132,÷ÿ«Ï∆°æ∆,49.6,50.1,48.5,49.8,49.91,-0.31,-0.6211,0.6201,3001329,147840188.0,24004971420.8,24004971420.8
2020-02-07,'600132,÷ÿ«Ï∆°æ∆,49.91,50.23,46.7,47.38,47.49,2.42,5.0958,0.7988,3866028,188974330.0,24155002492.2,24155002492.2
2020-02-06,'600132,÷ÿ«Ï∆°æ∆,47.49,47.89,45.02,45.7,45.57,1.92,4.2133,0.6991,3383319,157440357.0,22983792193.0,22983792193.0
2020-02-05,'600132,÷ÿ«Ï∆°æ∆,45.57,46.46,44.92,45.68,45.35,0.22,0.4851,0.716,3465088,158232350.0,22054567492.9,22054567492.9
2020-02-04,'600132,÷ÿ«Ï∆°æ∆,45.35,46.48,43.12,43.22,43.2,2.15,4.9769,0.826,3997807,179633730.0,21948093829.3,21948093829.3
2020-02-03,'600132,÷ÿ«Ï∆°æ∆,43.2,44.0,43.12,43.12,47.91,-4.71,-9.8309,0.8524,4125533,178008196.0,20907555753.6,20907555753.6
2020-01-23,'600132,÷ÿ«Ï∆°æ∆,47.91,49.7,46.85,49.59,49.3,-1.39,-2.8195,0.8841,4278757,205687355.0,23187060096.2,23187060096.2
2020-01-22,'600132,÷ÿ«Ï∆°æ∆,49.3,49.59,47.68,49.08,49.22,0.08,0.1625,0.7381,3572150,174657494.0,23859780061.4,23859780061.4
2020-01-21,'600132,÷ÿ«Ï∆°æ∆,49.22,51.68,48.2,51.68,51.52,-2.3,-4.4643,1.0551,5106334,251351693.0,23821062365.6,23821062365.6
2020-01-20,'600132,÷ÿ«Ï∆°æ∆,51.52,51.79,49.87,49.87,50.73,0.79,1.5573,0.5188,2510961,128878656.0,24934196121.0,24934196121.0
2020-01-17,'600132,÷ÿ«Ï∆°æ∆,50.73,51.69,50.27,51.24,51.24,-0.51,-0.9953,0.5376,2601994,132231388.0,24551858874.5,24551858874.5
2020-01-16,'600132,÷ÿ«Ï∆°æ∆,51.24,51.49,50.9,51.13,50.86,0.38,0.7471,0.3349,1620645,83009564.0,24798684185.5,24798684185.5
2020-01-15,'600132,÷ÿ«Ï∆°æ∆,50.86,51.49,50.27,50.86,50.86,0.0,0.0,0.5781,2798063,142587807.0,24614775130.3,24614775130.3
2020-01-14,'600132,÷ÿ«Ï∆°æ∆,50.86,52.9,50.7,52.9,52.93,-2.07,-3.9108,1.045,5057691,260385994.0,24614775130.3,24614775130.3
2020-01-13,'600132,÷ÿ«Ï∆°æ∆,52.93,52.98,52.0,52.35,52.35,0.58,1.1079,0.3728,1804028,94932958.0,25616595510.1,25616595510.1
2020-01-10,'600132,÷ÿ«Ï∆°æ∆,52.35,53.19,51.7,52.38,52.37,-0.02,-0.0382,0.6145,2973764,156023565.0,25335892215.3,25335892215.3
2020-01-09,'600132,÷ÿ«Ï∆°æ∆,52.37,52.38,51.07,51.07,51.33,1.04,2.0261,0.713,3450672,178943931.0,25345571639.3,25345571639.3
2020-01-08,'600132,÷ÿ«Ï∆°æ∆,51.33,51.37,50.3,50.93,50.82,0.51,1.0035,0.5967,2887631,147286557.0,24842241593.3,24842241593.3
2020-01-07,'600132,÷ÿ«Ï∆°æ∆,50.82,50.95,50.51,50.85,50.55,0.27,0.5341,0.4482,2169195,110085718.0,24595416282.4,24595416282.4
2020-01-06,'600132,÷ÿ«Ï∆°æ∆,50.55,51.44,50.19,50.91,51.4,-0.85,-1.6537,0.6509,3150007,159788050.0,24464744058.9,24464744058.9
2020-01-03,'600132,÷ÿ«Ï∆°æ∆,51.4,51.9,51.0,51.82,51.71,-0.31,-0.5995,0.4276,2069501,106172393.0,24876119577.2,24876119577.2
