»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-26,'603398,∞Ó±¶“Ê÷«,8.43,8.58,8.4,8.58,8.63,-0.2,-2.3175,0.7027,2082608,17691044.0,2498507004.0,2498507004.0
2020-03-25,'603398,∞Ó±¶“Ê÷«,8.63,8.69,8.52,8.52,8.43,0.2,2.3725,1.0104,2994537,25756428.0,2557783564.0,2557783564.0
2020-03-24,'603398,∞Ó±¶“Ê÷«,8.43,8.44,8.16,8.39,8.25,0.18,2.1818,0.7084,2099660,17526034.0,2498507004.0,2498507004.0
2020-03-23,'603398,∞Ó±¶“Ê÷«,8.25,8.51,8.2,8.32,8.52,-0.27,-3.169,0.725,2148860,17877474.0,2445158100.0,2445158100.0
2020-03-20,'603398,∞Ó±¶“Ê÷«,8.52,8.53,8.23,8.28,8.27,0.25,3.023,1.0451,3097400,25920011.0,2525181456.0,2525181456.0
2020-03-19,'603398,∞Ó±¶“Ê÷«,8.27,8.28,8.04,8.2,8.14,0.13,1.5971,0.8731,2587640,21084950.0,2451085756.0,2451085756.0
2020-03-18,'603398,∞Ó±¶“Ê÷«,8.14,8.52,8.14,8.4,8.32,-0.18,-2.1635,0.8575,2541356,21187789.0,2412555992.0,2412555992.0
2020-03-17,'603398,∞Ó±¶“Ê÷«,8.32,8.49,8.1,8.34,8.32,0.0,0.0,1.0018,2969308,24590688.0,2465904896.0,2465904896.0
2020-03-16,'603398,∞Ó±¶“Ê÷«,8.32,8.98,8.25,8.78,8.67,-0.35,-4.0369,1.1449,3393247,29204188.0,2465904896.0,2465904896.0
2020-03-13,'603398,∞Ó±¶“Ê÷«,8.67,8.81,8.38,8.4,8.94,-0.27,-3.0201,1.2739,3775748,32290403.0,2569638876.0,2569638876.0
2020-03-12,'603398,∞Ó±¶“Ê÷«,8.94,9.27,8.86,9.2,9.23,-0.29,-3.1419,1.3143,3895323,35038628.0,2649662232.0,2649662232.0
2020-03-11,'603398,∞Ó±¶“Ê÷«,9.23,9.5,9.2,9.3,9.27,-0.04,-0.4315,1.5539,4605356,43138947.0,2735613244.0,2735613244.0
2020-03-10,'603398,∞Ó±¶“Ê÷«,9.27,9.27,8.8,8.96,9.17,0.1,1.0905,1.5513,4597692,41667232.0,2747468556.0,2747468556.0
2020-03-09,'603398,∞Ó±¶“Ê÷«,9.17,9.77,9.15,9.6,9.59,-0.42,-4.3796,2.0633,6115132,57698228.0,2717830276.0,2717830276.0
2020-03-06,'603398,∞Ó±¶“Ê÷«,9.59,9.68,9.38,9.4,9.56,0.03,0.3138,1.6243,4814036,46015048.0,2842311052.0,2842311052.0
2020-03-05,'603398,∞Ó±¶“Ê÷«,9.56,9.59,9.29,9.35,9.32,0.24,2.5751,1.7436,5167676,48810492.0,2833419568.0,2833419568.0
2020-03-04,'603398,∞Ó±¶“Ê÷«,9.32,9.39,9.08,9.15,9.2,0.12,1.3043,1.1665,3457180,31739029.0,2762287696.0,2762287696.0
2020-03-03,'603398,∞Ó±¶“Ê÷«,9.2,9.5,9.08,9.45,9.33,-0.13,-1.3934,1.7571,5207705,48425195.0,2726721760.0,2726721760.0
2020-03-02,'603398,∞Ó±¶“Ê÷«,9.33,9.35,8.88,8.98,8.85,0.48,5.4237,1.571,4656192,42676993.0,2765251524.0,2765251524.0
2020-02-28,'603398,∞Ó±¶“Ê÷«,8.85,9.41,8.85,9.18,9.6,-0.75,-7.8125,2.0738,6146268,55978081.0,2622987780.0,2622987780.0
2020-02-27,'603398,∞Ó±¶“Ê÷«,9.6,9.73,9.42,9.5,9.43,0.17,1.8028,1.8491,5480372,52506909.0,2845274880.0,2845274880.0
2020-02-26,'603398,∞Ó±¶“Ê÷«,9.43,9.77,9.15,9.28,9.38,0.05,0.533,2.1059,6241388,59315278.0,2794889804.0,2794889804.0
2020-02-25,'603398,∞Ó±¶“Ê÷«,9.38,9.57,9.03,9.56,9.71,-0.33,-3.3986,2.4232,7182024,67068792.0,2780070664.0,2780070664.0
2020-02-24,'603398,∞Ó±¶“Ê÷«,9.71,9.78,9.54,9.61,9.71,0.0,0.0,1.5218,4510208,43575659.0,2877876988.0,2877876988.0
2020-02-21,'603398,∞Ó±¶“Ê÷«,9.71,9.84,9.56,9.58,9.62,0.09,0.9356,1.9826,5875988,56874740.0,2877876988.0,2877876988.0
2020-02-20,'603398,∞Ó±¶“Ê÷«,9.62,9.65,9.4,9.59,9.52,0.1,1.0504,1.5157,4492392,42900621.0,2851202536.0,2851202536.0
2020-02-19,'603398,∞Ó±¶“Ê÷«,9.52,9.75,9.41,9.62,9.57,-0.05,-0.5225,1.7504,5187831,49737609.0,2821564256.0,2821564256.0
2020-02-18,'603398,∞Ó±¶“Ê÷«,9.57,9.64,9.31,9.39,9.32,0.25,2.6824,1.8661,5530815,52329656.0,2836383396.0,2836383396.0
2020-02-17,'603398,∞Ó±¶“Ê÷«,9.32,9.35,9.06,9.1,9.06,0.26,2.8698,1.3427,3979488,36797174.0,2762287696.0,2762287696.0
2020-02-14,'603398,∞Ó±¶“Ê÷«,9.06,9.16,8.91,9.12,9.11,-0.05,-0.5488,1.0919,3236327,29252115.0,2685228168.0,2685228168.0
2020-02-13,'603398,∞Ó±¶“Ê÷«,9.11,9.48,9.07,9.35,9.28,-0.17,-1.8319,1.4108,4181460,38437943.0,2700047308.0,2700047308.0
2020-02-12,'603398,∞Ó±¶“Ê÷«,9.28,9.31,9.1,9.19,9.12,0.16,1.7544,1.4184,4204000,38858554.0,2750432384.0,2750432384.0
2020-02-11,'603398,∞Ó±¶“Ê÷«,9.12,9.33,9.11,9.26,9.3,-0.18,-1.9355,1.3307,3944111,36218004.0,2703011136.0,2703011136.0
2020-02-10,'603398,∞Ó±¶“Ê÷«,9.3,9.34,9.05,9.34,9.52,-0.22,-2.3109,2.3864,7072864,65067891.0,2756360040.0,2756360040.0
2020-02-07,'603398,∞Ó±¶“Ê÷«,9.52,9.68,8.73,8.82,8.85,0.67,7.5706,3.4179,10130046,93980166.0,2821564256.0,2821564256.0
2020-02-06,'603398,∞Ó±¶“Ê÷«,8.85,8.87,8.55,8.65,8.68,0.17,1.9585,1.5099,4475009,39162699.0,2622987780.0,2622987780.0
2020-02-05,'603398,∞Ó±¶“Ê÷«,8.68,8.92,8.45,8.61,8.61,0.07,0.813,1.9205,5692137,49545123.0,2572602704.0,2572602704.0
2020-02-04,'603398,∞Ó±¶“Ê÷«,8.61,8.77,8.14,8.14,9.04,-0.43,-4.7566,2.7035,8012591,68334763.0,2551855908.0,2551855908.0
2020-02-03,'603398,∞Ó±¶“Ê÷«,9.04,9.04,9.04,9.04,10.04,-1.0,-9.9602,0.1861,551500,4985560.0,2679300512.0,2679300512.0
2020-01-23,'603398,∞Ó±¶“Ê÷«,10.04,10.68,10.0,10.4,10.56,-0.52,-4.9242,1.6309,4833591,49698155.0,2975683312.0,2975683312.0
2020-01-22,'603398,∞Ó±¶“Ê÷«,10.56,10.98,9.99,10.93,11.1,-0.54,-4.8649,2.6772,7934819,82806094.0,3129802368.0,3129802368.0
2020-01-21,'603398,∞Ó±¶“Ê÷«,11.1,11.35,10.91,10.99,11.07,0.03,0.271,2.3708,7026544,78496016.0,3289849080.0,3289849080.0
2020-01-20,'603398,∞Ó±¶“Ê÷«,11.07,11.19,10.8,10.99,10.9,0.17,1.5596,1.6192,4799096,52816132.0,3280957596.0,3280957596.0
