ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-26,'603198,Ó­¼Ý¹±¾Æ,15.81,16.05,15.48,15.66,15.69,0.12,0.7648,0.6492,5193261,82390574.0,12648000000.0,12648000000.0
2020-03-25,'603198,Ó­¼Ý¹±¾Æ,15.69,15.83,15.51,15.78,15.48,0.21,1.3566,0.5419,4335301,67989293.0,12552000000.0,12552000000.0
2020-03-24,'603198,Ó­¼Ý¹±¾Æ,15.48,15.5,15.15,15.22,15.01,0.47,3.1312,0.5846,4677000,71819990.0,12384000000.0,12384000000.0
2020-03-23,'603198,Ó­¼Ý¹±¾Æ,15.01,15.28,14.81,14.9,15.26,-0.25,-1.6383,0.4388,3510688,52753352.0,12008000000.0,12008000000.0
2020-03-20,'603198,Ó­¼Ý¹±¾Æ,15.26,15.28,14.85,14.85,14.82,0.44,2.969,0.5113,4090077,61833247.0,12208000000.0,12208000000.0
2020-03-19,'603198,Ó­¼Ý¹±¾Æ,14.82,14.9,14.41,14.74,14.78,0.04,0.2706,0.5545,4436150,65021885.0,11856000000.0,11856000000.0
2020-03-18,'603198,Ó­¼Ý¹±¾Æ,14.78,15.39,14.7,15.16,15.02,-0.24,-1.5979,0.517,4136067,62307837.0,11824000000.0,11824000000.0
2020-03-17,'603198,Ó­¼Ý¹±¾Æ,15.02,15.49,14.52,15.22,15.19,-0.17,-1.1192,0.703,5623809,84396644.0,12016000000.0,12016000000.0
2020-03-16,'603198,Ó­¼Ý¹±¾Æ,15.19,16.18,15.17,16.16,16.04,-0.85,-5.2993,0.8436,6748434,105858891.0,12152000000.0,12152000000.0
2020-03-13,'603198,Ó­¼Ý¹±¾Æ,16.04,16.28,15.45,15.59,16.42,-0.38,-2.3143,0.7299,5838920,92158156.0,12832000000.0,12832000000.0
2020-03-12,'603198,Ó­¼Ý¹±¾Æ,16.42,16.68,16.33,16.68,16.85,-0.43,-2.5519,0.5272,4217512,69455100.0,13136000000.0,13136000000.0
2020-03-11,'603198,Ó­¼Ý¹±¾Æ,16.85,17.09,16.79,16.79,16.93,-0.08,-0.4725,0.5769,4615480,78125589.0,13480000000.0,13480000000.0
2020-03-10,'603198,Ó­¼Ý¹±¾Æ,16.93,16.96,16.31,16.31,16.57,0.36,2.1726,0.6747,5397734,90210951.0,13544000000.0,13544000000.0
2020-03-09,'603198,Ó­¼Ý¹±¾Æ,16.57,17.1,16.52,17.1,17.36,-0.79,-4.5507,0.8952,7161828,119966180.0,13256000000.0,13256000000.0
2020-03-06,'603198,Ó­¼Ý¹±¾Æ,17.36,17.96,17.31,17.58,17.69,-0.33,-1.8655,0.9907,7925581,138872882.0,13888000000.0,13888000000.0
2020-03-05,'603198,Ó­¼Ý¹±¾Æ,17.69,17.77,17.09,17.23,17.09,0.6,3.5108,1.2315,9851962,172415620.0,14152000000.0,14152000000.0
2020-03-04,'603198,Ó­¼Ý¹±¾Æ,17.09,17.29,16.9,16.95,17.11,-0.02,-0.1169,0.4715,3772014,64171546.0,13672000000.0,13672000000.0
2020-03-03,'603198,Ó­¼Ý¹±¾Æ,17.11,17.5,16.94,17.24,17.15,-0.04,-0.2332,0.7042,5633674,96943236.0,13688000000.0,13688000000.0
2020-03-02,'603198,Ó­¼Ý¹±¾Æ,17.15,17.17,16.44,16.45,16.27,0.88,5.4087,0.8301,6641125,112088254.0,13720000000.0,13720000000.0
2020-02-28,'603198,Ó­¼Ý¹±¾Æ,16.27,17.13,16.27,16.91,17.39,-1.12,-6.4405,1.0115,8091644,134732935.0,13016000000.0,13016000000.0
2020-02-27,'603198,Ó­¼Ý¹±¾Æ,17.39,17.7,17.17,17.21,17.13,0.26,1.5178,0.7577,6061939,105863952.0,13912000000.0,13912000000.0
2020-02-26,'603198,Ó­¼Ý¹±¾Æ,17.13,17.45,16.81,16.96,17.16,-0.03,-0.1748,0.7509,6006918,103193887.0,13704000000.0,13704000000.0
2020-02-25,'603198,Ó­¼Ý¹±¾Æ,17.16,17.46,16.75,17.29,17.62,-0.46,-2.6107,0.9513,7610655,130471246.0,13728000000.0,13728000000.0
