ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-26,'002589,Èð¿µÒ½Ò©,5.79,5.85,5.42,5.47,5.49,0.3,5.4645,2.5979,39091020,220340182.61,8712273627.09,8712273627.09
2020-03-25,'002589,Èð¿µÒ½Ò©,5.49,5.56,5.4,5.43,5.36,0.13,2.4254,1.7062,25672797,140409294.05,8260860485.79,8260860485.79
2020-03-24,'002589,Èð¿µÒ½Ò©,5.36,5.38,5.27,5.35,5.29,0.07,1.3233,1.1428,17195511,91725846.01,8065248124.56,8065248124.56
2020-03-23,'002589,Èð¿µÒ½Ò©,5.29,5.46,5.26,5.3,5.39,-0.1,-1.8553,1.3012,19579753,104866301.65,7959918391.59,7959918391.59
2020-03-20,'002589,Èð¿µÒ½Ò©,5.39,5.41,5.3,5.33,5.3,0.09,1.6981,1.2432,18705968,100176449.98,8110389438.69,8110389438.69
2020-03-19,'002589,Èð¿µÒ½Ò©,5.3,5.51,5.24,5.51,5.44,-0.14,-2.5735,1.6206,24385024,129931850.84,7974965496.3,7974965496.3
2020-03-18,'002589,Èð¿µÒ½Ò©,5.44,5.67,5.42,5.66,5.6,-0.16,-2.8571,1.3831,20812010,115867630.44,8185624962.24,8185624962.24
2020-03-17,'002589,Èð¿µÒ½Ò©,5.6,5.88,5.42,5.78,5.8,-0.2,-3.4483,1.8654,28068763,157097574.11,8426378637.6,8426378637.6
2020-03-16,'002589,Èð¿µÒ½Ò©,5.8,6.08,5.72,5.92,5.87,-0.07,-1.1925,1.7824,26820543,159070739.25,8727320731.8,8727320731.8
2020-03-13,'002589,Èð¿µÒ½Ò©,5.87,5.93,5.63,5.8,6.05,-0.18,-2.9752,1.9689,29625974,171908185.84,8832650464.77,8832650464.77
2020-03-12,'002589,Èð¿µÒ½Ò©,6.05,6.19,6.01,6.15,6.18,-0.13,-2.1036,1.8669,28091345,170538535.25,9103498349.55,9103498349.55
2020-03-11,'002589,Èð¿µÒ½Ò©,6.18,6.31,6.18,6.31,6.28,-0.1,-1.5924,1.6283,24501400,152644790.99,9299110710.78,9299110710.78
2020-03-10,'002589,Èð¿µÒ½Ò©,6.28,6.35,6.11,6.18,6.3,-0.02,-0.3175,2.0968,31550519,195857520.71,9449581757.88,9449581757.88
2020-03-09,'002589,Èð¿µÒ½Ò©,6.3,6.47,6.29,6.45,6.44,-0.14,-2.1739,1.931,29055591,184766957.87,9479675967.3,9479675967.3
2020-03-06,'002589,Èð¿µÒ½Ò©,6.44,6.49,6.28,6.32,6.34,0.1,1.5773,2.3552,35438632,227838177.72,9690335433.24,9690335433.24
2020-03-05,'002589,Èð¿µÒ½Ò©,6.34,6.34,6.23,6.29,6.25,0.09,1.44,1.9068,28692325,180503167.51,9539864386.14,9539864386.14
2020-03-04,'002589,Èð¿µÒ½Ò©,6.25,6.33,6.18,6.3,6.34,-0.09,-1.4196,1.9036,28643464,178755022.4,9404440443.75,9404440443.75
2020-03-03,'002589,Èð¿µÒ½Ò©,6.34,6.46,6.31,6.43,6.4,-0.06,-0.9375,2.3039,34666929,220832650.41,9539864386.14,9539864386.14
