»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-26,'002798,µ€≈∑º“æ”,23.0,23.3,22.55,23.25,23.29,-0.29,-1.2452,0.7601,2452365,56222801.85,8854092972.0,7420841325.0
2020-03-25,'002798,µ€≈∑º“æ”,23.29,23.31,22.5,22.5,22.0,1.29,5.8636,0.8382,2704568,61899100.02,8965731535.56,7514408454.75
2020-03-24,'002798,µ€≈∑º“æ”,22.0,22.26,21.36,21.85,21.43,0.57,2.6598,0.7213,2327365,50820085.84,8469132408.0,7098196050.0
2020-03-23,'002798,µ€≈∑º“æ”,21.43,22.8,21.33,22.07,22.77,-1.34,-5.8849,0.8779,2832648,61814684.2,8249704886.52,6914288243.25
2020-03-20,'002798,µ€≈∑º“æ”,22.77,22.92,21.93,22.37,22.0,0.77,3.5,1.2364,3989336,89698111.76,8765552042.28,7346632911.75
2020-03-19,'002798,µ€≈∑º“æ”,22.0,23.04,21.56,22.75,22.76,-0.76,-3.3392,1.2945,4176543,92251088.32,8469132408.0,7098196050.0
2020-03-18,'002798,µ€≈∑º“æ”,22.76,23.9,22.72,22.8,22.2,0.56,2.5225,1.2746,4112536,95754321.24,8761702436.64,7343406459.0
2020-03-17,'002798,µ€≈∑º“æ”,22.2,22.8,21.72,22.6,22.4,-0.2,-0.8929,1.241,4003984,89029916.37,8546124520.8,7162725105.0
2020-03-16,'002798,µ€≈∑º“æ”,22.4,24.48,22.22,24.03,23.98,-1.58,-6.5888,1.3541,4368901,102333605.15,8623116633.6,7227254160.0
2020-03-13,'002798,µ€≈∑º“æ”,23.98,24.68,22.03,23.3,24.22,-0.24,-0.9909,1.5517,5006340,117065006.65,9231354324.72,7737033694.5
2020-03-12,'002798,µ€≈∑º“æ”,24.22,24.6,23.71,24.48,24.76,-0.54,-2.1809,1.0188,3287209,79578297.46,9323744860.08,7814468560.5
2020-03-11,'002798,µ€≈∑º“æ”,24.76,26.18,24.6,25.8,25.74,-0.98,-3.8073,1.3027,4203056,106038093.88,9531623564.64,7988697009.0
2020-03-10,'002798,µ€≈∑º“æ”,25.74,26.0,24.8,25.05,24.98,0.76,3.0424,1.5247,4919458,124885004.54,9908884917.36,8304889378.5
2020-03-09,'002798,µ€≈∑º“æ”,24.98,26.7,24.77,26.69,27.0,-2.02,-7.4815,2.0478,6607216,169071913.21,9616314888.72,8059678969.5
2020-03-06,'002798,µ€≈∑º“æ”,27.0,28.55,26.61,27.58,28.23,-1.23,-4.3571,1.9895,6418889,174430645.04,10393935228.0,8711422425.0
2020-03-05,'002798,µ€≈∑º“æ”,28.23,28.94,27.5,28.7,28.1,0.13,0.4626,1.4888,4803517,134985578.79,10867436721.7,9108276113.25
2020-03-04,'002798,µ€≈∑º“æ”,28.1,28.6,26.14,26.99,26.74,1.36,5.086,2.3422,7557073,210341949.55,10817391848.4,9066332227.5
2020-03-03,'002798,µ€≈∑º“æ”,26.74,27.95,26.31,27.4,26.9,-0.16,-0.5948,1.4485,4673476,126441171.99,10293845481.4,8627534653.5
2020-03-02,'002798,µ€≈∑º“æ”,26.9,27.35,24.93,24.93,24.86,2.04,8.206,2.0691,6675768,177714177.61,10355439171.6,8679157897.5
2020-02-28,'002798,µ€≈∑º“æ”,24.86,26.22,23.99,23.99,25.12,-0.26,-1.035,2.0011,6456474,163922640.23,9570119621.04,8020961536.5
2020-02-27,'002798,µ€≈∑º“æ”,25.12,25.48,23.34,23.34,23.48,1.64,6.9847,2.4758,7988191,198369438.41,9670209367.68,8104849308.0
2020-02-26,'002798,µ€≈∑º“æ”,23.48,24.61,22.5,23.09,22.95,0.53,2.3094,2.0743,6692480,158523890.25,9038874042.72,7575711057.0
2020-02-25,'002798,µ€≈∑º“æ”,22.95,23.17,22.1,22.98,23.39,-0.44,-1.8811,1.1051,3565433,81165450.4,8834844943.8,7404709061.25
2020-02-24,'002798,µ€≈∑º“æ”,23.39,23.95,23.15,23.8,23.78,-0.39,-1.64,1.1913,3843614,90105594.55,9004227591.96,7546672982.25
2020-02-21,'002798,µ€≈∑º“æ”,23.78,23.96,23.23,23.72,23.7,0.08,0.3376,1.4056,4534950,107265402.44,9154362211.92,7672504639.5
2020-02-20,'002798,µ€≈∑º“æ”,23.7,24.0,23.26,23.77,23.87,-0.17,-0.7122,0.7838,2528992,59731408.86,9123565366.8,7646693017.5
2020-02-19,'002798,µ€≈∑º“æ”,23.87,24.2,23.55,24.0,24.01,-0.14,-0.5831,0.8289,2674380,63848549.62,9189008662.68,7701542714.25
