»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-26,'600285,¡Á»Ò÷∆“©,8.63,8.74,8.5,8.52,8.63,0.0,0.0,1.2678,7198816,62196153.0,4900191600.96,4900191600.96
2020-03-25,'600285,¡Á»Ò÷∆“©,8.63,8.67,8.33,8.42,8.29,0.34,4.1013,1.9019,10798974,91719657.0,4900191600.96,4900191600.96
2020-03-24,'600285,¡Á»Ò÷∆“©,8.29,8.43,8.06,8.27,8.15,0.14,1.7178,2.2199,12604617,103830373.0,4707136543.68,4707136543.68
2020-03-23,'600285,¡Á»Ò÷∆“©,8.15,8.39,8.13,8.33,8.4,-0.25,-2.9762,0.9898,5620322,46250536.0,4627643284.8,4627643284.8
2020-03-20,'600285,¡Á»Ò÷∆“©,8.4,8.44,8.1,8.21,8.17,0.23,2.8152,1.2293,6980356,57820123.0,4769595532.8,4769595532.8
2020-03-19,'600285,¡Á»Ò÷∆“©,8.17,8.43,7.99,8.4,8.38,-0.21,-2.506,2.0942,11891168,96836092.0,4638999464.64,4638999464.64
2020-03-18,'600285,¡Á»Ò÷∆“©,8.38,8.68,8.36,8.5,8.47,-0.09,-1.0626,1.019,5786192,49235833.0,4758239352.96,4758239352.96
2020-03-17,'600285,¡Á»Ò÷∆“©,8.47,8.79,8.32,8.7,8.69,-0.22,-2.5316,1.1866,6737429,57063210.0,4809342162.24,4809342162.24
2020-03-16,'600285,¡Á»Ò÷∆“©,8.69,9.16,8.5,8.96,8.94,-0.25,-2.7964,1.3084,7429073,65961892.0,4934260140.48,4934260140.48
2020-03-13,'600285,¡Á»Ò÷∆“©,8.94,9.05,8.5,8.51,9.03,-0.09,-0.9967,1.308,7426799,65015040.0,5076212388.48,5076212388.48
2020-03-12,'600285,¡Á»Ò÷∆“©,9.03,9.22,8.98,9.22,9.26,-0.23,-2.4838,1.4788,8396649,76064353.0,5127315197.76,5127315197.76
2020-03-11,'600285,¡Á»Ò÷∆“©,9.26,9.41,9.26,9.36,9.33,-0.07,-0.7503,1.2344,7008862,65471495.0,5257911265.92,5257911265.92
2020-03-10,'600285,¡Á»Ò÷∆“©,9.33,9.36,9.01,9.01,9.18,0.15,1.634,1.2496,7095624,65433580.0,5297657895.36,5297657895.36
2020-03-09,'600285,¡Á»Ò÷∆“©,9.18,9.52,9.15,9.43,9.54,-0.36,-3.7736,1.6306,9258732,86038696.0,5212486546.56,5212486546.56
2020-03-06,'600285,¡Á»Ò÷∆“©,9.54,9.65,9.36,9.37,9.48,0.06,0.6329,1.5066,8554593,81743759.0,5416897783.68,5416897783.68
2020-03-05,'600285,¡Á»Ò÷∆“©,9.48,9.52,9.2,9.29,9.19,0.29,3.1556,1.8572,10545240,98946970.0,5382829244.16,5382829244.16
2020-03-04,'600285,¡Á»Ò÷∆“©,9.19,9.23,9.11,9.2,9.2,-0.01,-0.1087,1.058,6007322,55054665.0,5218164636.48,5218164636.48
2020-03-03,'600285,¡Á»Ò÷∆“©,9.2,9.36,9.15,9.2,9.11,0.09,0.9879,1.9604,11131165,102644201.0,5223842726.4,5223842726.4
2020-03-02,'600285,¡Á»Ò÷∆“©,9.11,9.13,8.94,8.95,8.94,0.17,1.9016,1.4233,8081615,73336752.0,5172739917.12,5172739917.12
2020-02-28,'600285,¡Á»Ò÷∆“©,8.94,9.27,8.91,9.2,9.29,-0.35,-3.7675,1.8604,10563445,95745993.0,5076212388.48,5076212388.48
2020-02-27,'600285,¡Á»Ò÷∆“©,9.29,9.44,9.28,9.34,9.32,-0.03,-0.3219,1.2323,6997231,65417021.0,5274945535.68,5274945535.68
2020-02-26,'600285,¡Á»Ò÷∆“©,9.32,9.56,9.3,9.56,9.66,-0.34,-3.5197,2.5834,14668919,138199481.0,5291979805.44,5291979805.44
2020-02-25,'600285,¡Á»Ò÷∆“©,9.66,9.86,9.42,9.68,9.8,-0.14,-1.4286,3.374,19157855,184866315.0,5485034862.72,5485034862.72
2020-02-24,'600285,¡Á»Ò÷∆“©,9.8,9.85,9.62,9.62,9.66,0.14,1.4493,1.735,9851519,96286679.0,5564528121.6,5564528121.6
2020-02-21,'600285,¡Á»Ò÷∆“©,9.66,9.82,9.49,9.58,9.61,0.05,0.5203,1.7095,9706845,93603066.0,5485034862.72,5485034862.72
2020-02-20,'600285,¡Á»Ò÷∆“©,9.61,9.63,9.44,9.58,9.54,0.07,0.7338,1.5527,8816466,84087505.0,5456644413.12,5456644413.12
2020-02-19,'600285,¡Á»Ò÷∆“©,9.54,9.79,9.52,9.79,9.84,-0.3,-3.0488,1.7181,9755370,93900838.0,5416897783.68,5416897783.68
2020-02-18,'600285,¡Á»Ò÷∆“©,9.84,9.88,9.62,9.75,9.74,0.1,1.0267,1.7538,9958365,97356563.0,5587240481.28,5587240481.28
2020-02-17,'600285,¡Á»Ò÷∆“©,9.74,9.76,9.48,9.48,9.45,0.29,3.0688,1.7207,9770173,94511842.0,5530459582.08,5530459582.08
2020-02-14,'600285,¡Á»Ò÷∆“©,9.45,9.74,9.43,9.64,9.56,-0.11,-1.1506,1.5721,8926800,85036563.0,5365794974.4,5365794974.4
2020-02-13,'600285,¡Á»Ò÷∆“©,9.56,9.84,9.51,9.84,9.82,-0.26,-2.6477,2.294,13025374,125479672.0,5428253963.52,5428253963.52
2020-02-12,'600285,¡Á»Ò÷∆“©,9.82,10.05,9.7,9.87,9.85,-0.03,-0.3046,2.0749,11781333,115666654.0,5575884301.44,5575884301.44
2020-02-11,'600285,¡Á»Ò÷∆“©,9.85,10.04,9.75,9.96,10.04,-0.19,-1.8924,1.5655,8888983,87547436.0,5592918571.2,5592918571.2
2020-02-10,'600285,¡Á»Ò÷∆“©,10.04,10.16,9.8,10.12,10.04,0.0,0.0,2.1401,12151634,121495570.0,5700802279.68,5700802279.68
2020-02-07,'600285,¡Á»Ò÷∆“©,10.04,10.51,9.98,10.2,10.25,-0.21,-2.0488,3.4036,19325853,197257566.0,5700802279.68,5700802279.68
2020-02-06,'600285,¡Á»Ò÷∆“©,10.25,10.46,9.9,10.2,10.18,0.07,0.6876,4.7001,26687394,273776402.0,5820042168.0,5820042168.0
2020-02-05,'600285,¡Á»Ò÷∆“©,10.18,10.26,9.82,10.03,9.77,0.41,4.1965,3.9942,22679205,227289196.0,5780295538.56,5780295538.56
2020-02-04,'600285,¡Á»Ò÷∆“©,9.77,9.84,9.15,9.16,9.01,0.76,8.4351,3.1653,17972855,171804004.0,5547493851.84,5547493851.84
2020-02-03,'600285,¡Á»Ò÷∆“©,9.01,10.1,8.96,8.96,9.96,-0.95,-9.5382,3.2483,18444094,171594984.0,5115959017.92,5115959017.92
2020-01-23,'600285,¡Á»Ò÷∆“©,9.96,10.55,9.81,10.19,10.39,-0.43,-4.1386,1.8217,10343687,104689624.0,5655377560.32,5655377560.32
2020-01-22,'600285,¡Á»Ò÷∆“©,10.39,10.65,10.17,10.53,10.45,-0.06,-0.5742,1.9328,10974357,113497527.0,5899535426.88,5899535426.88
2020-01-21,'600285,¡Á»Ò÷∆“©,10.45,10.82,10.13,10.53,10.65,-0.2,-1.8779,3.3168,18833338,197049449.0,5933603966.4,5933603966.4
2020-01-20,'600285,¡Á»Ò÷∆“©,10.65,11.06,10.55,10.8,10.66,-0.01,-0.0938,2.0812,11817265,126502345.0,6047165764.8,6047165764.8
2020-01-17,'600285,¡Á»Ò÷∆“©,10.66,11.06,10.49,10.49,10.46,0.2,1.912,2.5427,14437556,155354691.0,6052843854.72,6052843854.72
2020-01-16,'600285,¡Á»Ò÷∆“©,10.46,10.64,10.44,10.53,10.55,-0.09,-0.8531,0.9513,5401628,56799097.0,5939282056.32,5939282056.32
2020-01-15,'600285,¡Á»Ò÷∆“©,10.55,10.74,10.43,10.49,10.5,0.05,0.4762,0.94,5337673,56386618.0,5990384865.6,5990384865.6
