»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-01-16,'603833,≈∑≈…º“æ”,117.55,120.5,114.63,115.0,113.62,3.93,3.4589,2.3066,2181776,257063042.0,49391002895.8,11118632142.9
2020-01-15,'603833,≈∑≈…º“æ”,113.62,114.78,111.21,113.7,113.7,-0.08,-0.0704,1.1113,1051176,118816623.0,47739734147.3,10746907563.3
2020-01-14,'603833,≈∑≈…º“æ”,113.7,117.0,113.0,117.0,116.78,-3.08,-2.6374,1.5527,1468689,168552579.0,47773347760.5,10754474475.9
2020-01-13,'603833,≈∑≈…º“æ”,116.78,118.24,113.88,116.5,119.25,-2.47,-2.0713,1.383,1308129,151892114.0,49067471868.7,11045800609.5
2020-01-10,'603833,≈∑≈…º“æ”,119.25,119.48,117.67,119.0,119.0,0.25,0.2101,0.6003,567836,67441345.0,50105292176.2,11279429034.8
2020-01-09,'603833,≈∑≈…º“æ”,119.0,119.28,116.4,116.5,116.4,2.6,2.2337,1.1405,1078744,127607884.0,50000249635.0,11255782433.0
2020-01-08,'603833,≈∑≈…º“æ”,116.4,117.5,114.0,115.26,116.6,-0.2,-0.1715,0.933,882521,102422624.0,48907807206.0,11009857774.8
2020-01-07,'603833,≈∑≈…º“æ”,116.6,117.58,113.02,115.5,114.0,2.6,2.2807,1.101,1041406,120059990.0,48991841239.0,11028775056.2
2020-01-06,'603833,≈∑≈…º“æ”,114.0,117.0,113.64,114.0,116.54,-2.54,-2.1795,1.7421,1647765,189027440.0,47899398810.0,10782850398.0
2020-01-03,'603833,≈∑≈…º“æ”,116.54,118.9,115.2,117.0,116.68,-0.14,-0.12,1.2791,1209831,140525789.0,48966631029.1,11023099871.8
