»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-02-18,'002332,œ…Ë¢÷∆“©,10.36,10.5,10.23,10.33,10.29,0.07,0.6803,2.9394,26930818,278510808.66,9491958039.76,9491958039.76
2020-02-17,'002332,œ…Ë¢÷∆“©,10.29,10.36,10.16,10.24,10.24,0.05,0.4883,3.5902,32894246,337030899.56,9427823188.14,9427823188.14
2020-02-14,'002332,œ…Ë¢÷∆“©,10.24,10.65,10.16,10.64,10.59,-0.35,-3.305,2.9792,27295906,283563530.95,9382012579.84,9382012579.84
2020-02-13,'002332,œ…Ë¢÷∆“©,10.59,10.82,10.44,10.79,10.78,-0.19,-1.7625,2.2349,20476326,216718924.68,9702686837.94,9702686837.94
2020-02-12,'002332,œ…Ë¢÷∆“©,10.78,10.93,10.51,10.59,10.7,0.08,0.7477,2.4884,22799189,244213384.61,9876767149.48,9876767149.48
2020-02-11,'002332,œ…Ë¢÷∆“©,10.7,10.93,10.44,10.88,10.88,-0.18,-1.6544,3.0969,28374034,303308918.65,9803470176.2,9803470176.2
2020-02-10,'002332,œ…Ë¢÷∆“©,10.88,11.19,10.66,11.05,11.29,-0.41,-3.6315,4.2102,38574102,418055723.6,9968388366.08,9968388366.08
2020-02-07,'002332,œ…Ë¢÷∆“©,11.29,12.16,11.11,11.85,11.73,-0.44,-3.7511,6.4441,59041913,686475123.9,10344035354.1,10344035354.1
2020-02-06,'002332,œ…Ë¢÷∆“©,11.73,12.24,10.91,11.0,11.23,0.5,4.4524,8.3883,76854297,898239717.61,10747168707.2,10747168707.2
2020-02-05,'002332,œ…Ë¢÷∆“©,11.23,11.31,10.01,10.3,10.29,0.94,9.1351,7.2957,66844543,704765660.17,10289062624.2,10289062624.2
2020-02-04,'002332,œ…Ë¢÷∆“©,10.29,10.59,9.1,9.5,9.89,0.4,4.0445,7.1829,65810865,650061337.07,9427823188.14,9427823188.14
2020-02-03,'002332,œ…Ë¢÷∆“©,9.89,11.64,9.61,11.0,10.68,-0.79,-7.397,6.745,61798703,646011112.98,9061338321.74,9061338321.74
2020-01-23,'002332,œ…Ë¢÷∆“©,10.68,11.51,10.36,11.5,11.27,-0.59,-5.2351,5.6471,51739770,561622435.64,9785145932.88,9785145932.88
2020-01-22,'002332,œ…Ë¢÷∆“©,11.27,11.32,10.79,11.2,10.99,0.28,2.5478,6.1697,56527911,628772395.23,10325711110.8,10325711110.8
2020-01-21,'002332,œ…Ë¢÷∆“©,10.99,11.26,10.21,10.21,10.24,0.75,7.3242,7.4417,68181971,742415943.1,10069171704.3,10069171704.3
2020-01-20,'002332,œ…Ë¢÷∆“©,10.24,10.68,10.12,10.56,10.3,-0.06,-0.5825,3.1199,28584999,295589794.64,9382012579.84,9382012579.84
2020-01-17,'002332,œ…Ë¢÷∆“©,10.3,10.52,10.25,10.52,10.46,-0.16,-1.5296,1.8746,17174986,177959294.9,9436985309.8,9436985309.8
2020-01-16,'002332,œ…Ë¢÷∆“©,10.46,10.64,10.34,10.56,10.6,-0.14,-1.3208,2.3489,21521007,225272363.17,9583579256.36,9583579256.36
2020-01-15,'002332,œ…Ë¢÷∆“©,10.6,10.76,10.39,10.56,10.57,0.03,0.2838,2.0721,18984985,200197197.58,9711848959.6,9711848959.6
2020-01-14,'002332,œ…Ë¢÷∆“©,10.57,10.89,10.54,10.89,10.83,-0.26,-2.4007,2.4988,22893920,244303442.68,9684362594.62,9684362594.62
2020-01-13,'002332,œ…Ë¢÷∆“©,10.83,10.98,10.51,10.55,10.6,0.23,2.1698,3.1473,28835860,311035597.07,9922577757.78,9922577757.78
2020-01-10,'002332,œ…Ë¢÷∆“©,10.6,10.72,10.3,10.47,10.45,0.15,1.4354,3.5012,32078388,338326163.3,9711848959.6,9711848959.6
2020-01-09,'002332,œ…Ë¢÷∆“©,10.45,10.48,10.12,10.21,10.08,0.37,3.6706,3.1444,28809395,299090700.91,9574417134.7,9574417134.7
2020-01-08,'002332,œ…Ë¢÷∆“©,10.08,10.45,10.07,10.22,10.28,-0.2,-1.9455,3.4103,31245587,320556105.59,9235418633.28,9235418633.28
2020-01-07,'002332,œ…Ë¢÷∆“©,10.28,10.45,9.76,9.77,9.8,0.48,4.898,5.1007,46733311,475154096.34,9418661066.48,9418661066.48
2020-01-06,'002332,œ…Ë¢÷∆“©,9.8,9.9,9.71,9.73,9.88,-0.08,-0.8097,2.5963,23787533,233023977.31,8978879226.8,8978879226.8
2020-01-03,'002332,œ…Ë¢÷∆“©,9.88,10.0,9.83,9.95,10.01,-0.13,-1.2987,2.0852,19104431,189189871.91,9052176200.08,9052176200.08
