日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-27,'603290,斯达半导,112.89,122.0,112.5,120.0,119.58,-6.69,-5.5946,16.1133,6445302,750651107.0,18062400000.0,4515600000.0
2020-03-26,'603290,斯达半导,119.58,125.4,110.68,113.87,114.0,5.58,4.8947,22.1681,8867232,1076026919.0,19132800000.0,4783200000.0
2020-03-25,'603290,斯达半导,114.0,118.95,113.0,114.0,113.5,0.5,0.4405,14.5252,5810065,673415648.0,18240000000.0,4560000000.0
2020-03-24,'603290,斯达半导,113.5,117.0,105.71,115.35,117.46,-3.96,-3.3714,23.0438,9217506,1023997520.0,18160000000.0,4540000000.0
2020-03-23,'603290,斯达半导,117.46,122.8,117.46,122.0,130.51,-13.05,-9.9992,9.532,3812795,453997277.0,18793600000.0,4698400000.0
2020-03-20,'603290,斯达半导,130.51,137.0,126.29,136.21,136.4,-5.89,-4.3182,18.5081,7403221,969477897.0,20881600000.0,5220400000.0
2020-03-19,'603290,斯达半导,136.4,137.49,129.46,131.33,133.49,2.91,2.1799,18.9377,7575086,1017122651.0,21824000000.0,5456000000.0
2020-03-18,'603290,斯达半导,133.49,138.3,126.05,130.0,130.65,2.84,2.1737,20.3005,8120197,1070897556.0,21358400000.0,5339600000.0
2020-03-17,'603290,斯达半导,130.65,133.67,125.03,130.0,127.8,2.85,2.23,17.5266,7010645,912138219.0,20904000000.0,5226000000.0
2020-03-16,'603290,斯达半导,127.8,140.95,127.8,140.08,142.0,-14.2,-10.0,23.1733,9269314,1228811340.0,20448000000.0,5112000000.0
2020-03-13,'603290,斯达半导,142.0,149.27,137.0,145.0,151.33,-9.33,-6.1653,26.3565,10542590,1516633397.0,22720000000.0,5680000000.0
2020-03-12,'603290,斯达半导,151.33,151.33,142.06,143.0,137.57,13.76,10.0022,34.0361,13614450,2019480469.0,24212800000.0,6053200000.0
2020-03-11,'603290,斯达半导,137.57,150.0,137.57,150.0,152.85,-15.28,-9.9967,28.5298,11411926,1625739752.0,22011200000.0,5502800000.0
2020-03-10,'603290,斯达半导,152.85,155.88,137.5,148.0,150.88,1.97,1.3057,32.4849,12993958,1926042749.0,24456000000.0,6114000000.0
2020-03-09,'603290,斯达半导,150.88,160.5,144.8,156.5,160.0,-9.12,-5.7,32.1526,12861045,1969136918.0,24140800000.0,6035200000.0
2020-03-06,'603290,斯达半导,160.0,163.9,139.55,140.0,149.46,10.54,7.0521,46.381,18552398,2830451097.0,25600000000.0,6400000000.0
2020-03-05,'603290,斯达半导,149.46,149.46,140.01,142.66,135.87,13.59,10.0022,53.7236,21489450,3166364271.0,23913600000.0,5978400000.0
2020-03-04,'603290,斯达半导,135.87,135.87,135.87,135.87,123.52,12.35,9.9984,46.1516,18460637,2508246749.0,21739200000.0,5434800000.0
2020-03-03,'603290,斯达半导,123.52,123.52,123.52,123.52,112.29,11.23,10.0009,1.4222,568890,70269293.0,19763200000.0,4940800000.0
