ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-26,'603027,Ç§ºÌÎ¶Òµ,25.25,25.5,24.68,24.69,24.86,0.39,1.5688,1.0986,5070643,127461270.0,11762730730.5,11653748094.5
2020-03-25,'603027,Ç§ºÌÎ¶Òµ,24.86,25.7,24.3,24.51,24.14,0.72,2.9826,1.7726,8180972,203881140.0,11581048948.9,11473749609.1
2020-03-24,'603027,Ç§ºÌÎ¶Òµ,24.14,24.2,22.89,23.5,22.88,1.26,5.507,1.4452,6670172,157509540.0,11245636429.1,11141444712.9
2020-03-23,'603027,Ç§ºÌÎ¶Òµ,22.88,23.18,22.34,22.6,23.2,-0.32,-1.3793,0.6737,3109364,71192068.0,10658664519.4,10559911144.6
2020-03-20,'603027,Ç§ºÌÎ¶Òµ,23.2,23.26,22.3,22.55,22.25,0.95,4.2697,0.818,3775575,85986051.0,10807736750.4,10707602209.6
2020-03-19,'603027,Ç§ºÌÎ¶Òµ,22.25,22.7,21.5,22.5,22.46,-0.21,-0.935,0.8283,3822870,84763429.0,10365178564.5,10269144360.5
2020-03-18,'603027,Ç§ºÌÎ¶Òµ,22.46,23.6,22.3,23.39,23.22,-0.76,-3.273,1.0012,4621080,106732547.0,10463007216.1,10366066621.9
2020-03-17,'603027,Ç§ºÌÎ¶Òµ,23.22,23.8,21.5,23.1,22.9,0.32,1.3974,1.238,5713909,130244753.0,10817053764.8,10716832901.2
2020-03-16,'603027,Ç§ºÌÎ¶Òµ,22.9,24.22,22.78,24.0,23.84,-0.94,-3.943,1.1286,5208911,122887992.0,10667981533.8,10569141836.2
2020-03-13,'603027,Ç§ºÌÎ¶Òµ,23.84,24.19,22.3,22.7,23.6,0.24,1.0169,1.2201,5631313,131784218.0,11105881212.5,11002984339.5
2020-03-12,'603027,Ç§ºÌÎ¶Òµ,23.6,24.28,23.35,24.1,24.37,-0.77,-3.1596,1.1346,5236681,123947688.0,10994077039.2,10892216040.8
2020-03-11,'603027,Ç§ºÌÎ¶Òµ,24.37,24.92,24.37,24.58,24.47,-0.1,-0.4087,0.8321,3840648,94571929.0,11352782095.1,11247597665.9
