日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-26,'002408,齐翔腾达,5.74,5.87,5.73,5.83,5.86,-0.12,-2.0478,0.2781,4937535,28557511.14,10189701112.2,10189701112.2
2020-03-25,'002408,齐翔腾达,5.86,5.95,5.82,5.94,5.8,0.06,1.0345,0.3456,6135140,35978257.69,10402726222.6,10402726222.6
2020-03-24,'002408,齐翔腾达,5.8,5.81,5.68,5.75,5.67,0.13,2.2928,0.2933,5206125,30004724.84,10296213667.4,10296213667.4
2020-03-23,'002408,齐翔腾达,5.67,5.83,5.65,5.82,5.91,-0.24,-4.0609,0.3562,6323323,36221834.92,10065436464.5,10065436464.5
2020-03-20,'002408,齐翔腾达,5.91,5.95,5.8,5.9,5.83,0.08,1.3722,0.3196,5673026,33377621.71,10491486685.2,10491486685.2
2020-03-19,'002408,齐翔腾达,5.83,5.88,5.7,5.8,5.86,-0.03,-0.5119,0.4163,7389313,42823281.15,10349469945.0,10349469945.0
2020-03-18,'002408,齐翔腾达,5.86,6.04,5.84,6.02,5.98,-0.12,-2.0067,0.4335,7695888,45862780.17,10402726222.6,10402726222.6
2020-03-17,'002408,齐翔腾达,5.98,6.17,5.83,6.0,6.04,-0.06,-0.9934,0.5061,8984565,53560804.19,10615751332.9,10615751332.9
2020-03-16,'002408,齐翔腾达,6.04,6.25,6.01,6.22,6.17,-0.13,-2.107,0.473,8397358,51613255.72,10722263888.1,10722263888.1
2020-03-13,'002408,齐翔腾达,6.17,6.24,5.98,6.1,6.34,-0.17,-2.6814,0.7323,12999328,79429037.83,10953041091.0,10953041091.0
2020-03-12,'002408,齐翔腾达,6.34,6.44,6.29,6.44,6.51,-0.17,-2.6114,0.5602,9945270,63138420.63,11254826664.0,11254826664.0
2020-03-11,'002408,齐翔腾达,6.51,6.69,6.49,6.65,6.65,-0.14,-2.1053,0.644,11432717,75197229.16,11556612237.0,11556612237.0
2020-03-10,'002408,齐翔腾达,6.65,6.72,6.38,6.45,6.56,0.09,1.372,0.8666,15384419,100963610.11,11805141532.5,11805141532.5
2020-03-09,'002408,齐翔腾达,6.56,6.72,6.53,6.55,6.76,-0.2,-2.9586,0.797,14147661,93508191.9,11645372699.7,11645372699.7
2020-03-06,'002408,齐翔腾达,6.76,6.85,6.68,6.72,6.8,-0.04,-0.5882,0.8138,14447168,97801175.0,12000414550.3,12000414550.3
2020-03-05,'002408,齐翔腾达,6.8,6.97,6.65,6.82,6.79,0.01,0.1473,1.1201,19883373,135046999.41,12071422920.4,12071422920.4
2020-03-04,'002408,齐翔腾达,6.79,6.9,6.41,6.45,6.47,0.32,4.9459,1.628,28900903,194004360.2,12053670827.9,12053670827.9
2020-03-03,'002408,齐翔腾达,6.47,6.54,6.41,6.45,6.38,0.09,1.4107,0.7778,13808027,89386993.07,11485603866.9,11485603866.9
2020-03-02,'002408,齐翔腾达,6.38,6.43,6.2,6.21,6.15,0.23,3.7398,0.6193,10994212,69858587.23,11325835034.1,11325835034.1
