ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-26,'600768,Äþ²¨¸»°î,10.17,10.32,10.13,10.17,10.19,-0.02,-0.1963,1.9165,2563303,26219314.0,1360209024.0,1360209024.0
2020-03-25,'600768,Äþ²¨¸»°î,10.19,10.36,10.13,10.31,10.12,0.07,0.6917,1.9976,2671800,27279440.0,1362883968.0,1362883968.0
2020-03-24,'600768,Äþ²¨¸»°î,10.12,10.16,9.88,9.95,9.9,0.22,2.2222,1.8318,2449917,24624806.0,1353521664.0,1353521664.0
2020-03-23,'600768,Äþ²¨¸»°î,9.9,10.07,9.82,9.99,10.11,-0.21,-2.0772,1.6361,2188300,21722754.0,1324097280.0,1324097280.0
2020-03-20,'600768,Äþ²¨¸»°î,10.11,10.13,9.83,9.83,9.83,0.28,2.8484,2.257,3018641,30176436.0,1352184192.0,1352184192.0
2020-03-19,'600768,Äþ²¨¸»°î,9.83,9.83,9.45,9.58,9.55,0.28,2.9319,2.2556,3016803,29102662.0,1314734976.0,1314734976.0
2020-03-18,'600768,Äþ²¨¸»°î,9.55,9.96,9.54,9.73,9.7,-0.15,-1.5464,2.2005,2943100,28807583.0,1277285760.0,1277285760.0
2020-03-17,'600768,Äþ²¨¸»°î,9.7,9.99,9.4,9.9,9.82,-0.12,-1.222,2.6578,3554680,34314483.0,1297347840.0,1297347840.0
2020-03-16,'600768,Äþ²¨¸»°î,9.82,10.43,9.8,10.34,10.22,-0.4,-3.9139,2.5965,3472700,35159209.0,1313397504.0,1313397504.0
2020-03-13,'600768,Äþ²¨¸»°î,10.22,10.35,9.72,9.99,10.47,-0.25,-2.3878,3.5486,4746204,47518532.0,1366896384.0,1366896384.0
2020-03-12,'600768,Äþ²¨¸»°î,10.47,10.66,10.38,10.6,10.75,-0.28,-2.6047,2.4291,3248840,34167375.0,1400333184.0,1400333184.0
2020-03-11,'600768,Äþ²¨¸»°î,10.75,11.1,10.75,10.88,10.88,-0.13,-1.1949,3.1406,4200441,45940430.0,1437782400.0,1437782400.0
2020-03-10,'600768,Äþ²¨¸»°î,10.88,10.88,10.32,10.51,10.73,0.15,1.3979,3.4318,4589902,48823249.0,1455169536.0,1455169536.0
2020-03-09,'600768,Äþ²¨¸»°î,10.73,11.15,10.73,11.1,11.28,-0.55,-4.8759,3.7762,5050567,55180946.0,1435107456.0,1435107456.0
2020-03-06,'600768,Äþ²¨¸»°î,11.28,11.38,11.07,11.32,11.38,-0.1,-0.8787,3.4833,4658779,52382807.0,1508668416.0,1508668416.0
2020-03-05,'600768,Äþ²¨¸»°î,11.38,11.59,11.28,11.48,11.28,0.1,0.8865,4.7234,6317402,72004274.0,1522043136.0,1522043136.0
2020-03-04,'600768,Äþ²¨¸»°î,11.28,11.28,10.63,10.71,10.8,0.48,4.4444,4.0675,5440203,59917484.0,1508668416.0,1508668416.0
2020-03-03,'600768,Äþ²¨¸»°î,10.8,11.07,10.66,10.71,10.47,0.33,3.1519,4.1885,5602011,60969045.0,1444469760.0,1444469760.0
2020-03-02,'600768,Äþ²¨¸»°î,10.47,10.55,10.19,10.19,10.08,0.39,3.869,2.6268,3513301,36489061.0,1400333184.0,1400333184.0
2020-02-28,'600768,Äþ²¨¸»°î,10.08,10.59,10.04,10.59,10.82,-0.74,-6.8392,4.3348,5797701,59723032.0,1348171776.0,1348171776.0
2020-02-27,'600768,Äþ²¨¸»°î,10.82,11.06,10.72,10.9,10.89,-0.07,-0.6428,2.6241,3509700,38118589.0,1447144704.0,1447144704.0
2020-02-26,'600768,Äþ²¨¸»°î,10.89,11.28,10.71,10.8,11.04,-0.15,-1.3587,4.2304,5658062,62339381.0,1456507008.0,1456507008.0
2020-02-25,'600768,Äþ²¨¸»°î,11.04,11.19,10.59,11.19,11.42,-0.38,-3.3275,5.4786,7327501,80415992.0,1476569088.0,1476569088.0
2020-02-24,'600768,Äþ²¨¸»°î,11.42,11.52,11.25,11.52,11.58,-0.16,-1.3817,4.4058,5892652,67050290.0,1527393024.0,1527393024.0
2020-02-21,'600768,Äþ²¨¸»°î,11.58,11.88,11.32,11.32,11.39,0.19,1.6681,5.6955,7617552,88519163.0,1548792576.0,1548792576.0
2020-02-20,'600768,Äþ²¨¸»°î,11.39,11.4,11.11,11.25,11.24,0.15,1.3345,4.1606,5564714,62711088.0,1523380608.0,1523380608.0
2020-02-19,'600768,Äþ²¨¸»°î,11.24,11.4,11.12,11.19,11.29,-0.05,-0.4429,3.648,4879101,55104844.0,1503318528.0,1503318528.0
2020-02-18,'600768,Äþ²¨¸»°î,11.29,11.34,11.05,11.06,11.15,0.14,1.2556,3.6961,4943401,55536304.0,1510005888.0,1510005888.0
2020-02-17,'600768,Äþ²¨¸»°î,11.15,11.18,10.8,10.88,10.76,0.39,3.6245,3.8333,5126900,56293904.0,1491281280.0,1491281280.0
2020-02-14,'600768,Äþ²¨¸»°î,10.76,10.84,10.6,10.7,10.7,0.06,0.5607,2.6672,3567326,38222654.0,1439119872.0,1439119872.0
2020-02-13,'600768,Äþ²¨¸»°î,10.7,10.97,10.61,10.88,10.99,-0.29,-2.6388,3.8843,5195119,56009604.0,1431095040.0,1431095040.0
2020-02-12,'600768,Äþ²¨¸»°î,10.99,11.1,10.71,10.73,10.77,0.22,2.0427,3.5655,4768800,52138329.0,1469881728.0,1469881728.0
2020-02-11,'600768,Äþ²¨¸»°î,10.77,10.91,10.7,10.8,10.89,-0.12,-1.1019,2.6522,3547242,38282094.0,1440457344.0,1440457344.0
2020-02-10,'600768,Äþ²¨¸»°î,10.89,10.97,10.33,10.35,10.41,0.48,4.611,4.9976,6684125,72089612.0,1456507008.0,1456507008.0
2020-02-07,'600768,Äþ²¨¸»°î,10.41,10.49,10.23,10.35,10.46,-0.05,-0.478,3.945,5276261,54557336.0,1392308352.0,1392308352.0
2020-02-06,'600768,Äþ²¨¸»°î,10.46,10.54,10.21,10.24,10.34,0.12,1.1605,3.9277,5253218,54453456.0,1398995712.0,1398995712.0
2020-02-05,'600768,Äþ²¨¸»°î,10.34,10.57,10.13,10.2,10.13,0.21,2.0731,3.7071,4958202,51425141.0,1382946048.0,1382946048.0
2020-02-04,'600768,Äþ²¨¸»°î,10.13,10.3,9.52,9.52,10.58,-0.45,-4.2533,4.3484,5815887,57985428.0,1354859136.0,1354859136.0
2020-02-03,'600768,Äþ²¨¸»°î,10.58,10.58,10.58,10.58,11.75,-1.17,-9.9574,0.4451,595300,6298274.0,1415045376.0,1415045376.0
2020-01-23,'600768,Äþ²¨¸»°î,11.75,12.25,11.53,12.17,12.18,-0.43,-3.5304,3.6516,4883920,57813164.0,1571529600.0,1571529600.0
2020-01-22,'600768,Äþ²¨¸»°î,12.18,12.35,11.77,12.24,12.3,-0.12,-0.9756,3.9269,5252129,63210185.0,1629040896.0,1629040896.0
2020-01-21,'600768,Äþ²¨¸»°î,12.3,12.68,12.19,12.67,12.62,-0.32,-2.5357,2.8696,3838005,47732768.0,1645090560.0,1645090560.0
2020-01-20,'600768,Äþ²¨¸»°î,12.62,12.91,12.38,12.73,12.69,-0.07,-0.5516,3.7148,4968481,62541712.0,1687889664.0,1687889664.0
2020-01-17,'600768,Äþ²¨¸»°î,12.69,12.82,12.54,12.6,12.51,0.18,1.4388,3.5079,4691724,59450393.0,1697251968.0,1697251968.0
2020-01-16,'600768,Äþ²¨¸»°î,12.51,12.68,12.37,12.66,12.65,-0.14,-1.1067,3.9432,5273976,65730657.0,1673177472.0,1673177472.0
