日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-26,'300202,聚龙股份,8.76,8.95,8.72,8.84,8.89,-0.13,-1.4623,1.4171,7786800,68627449.0,4813655040.0,4813655040.0
2020-03-25,'300202,聚龙股份,8.89,8.9,8.7,8.79,8.61,0.28,3.252,1.7829,9797233,86454610.75,4885090560.0,4885090560.0
2020-03-24,'300202,聚龙股份,8.61,8.7,8.36,8.5,8.31,0.3,3.6101,2.0035,11009485,93868834.29,4731229440.0,4731229440.0
2020-03-23,'300202,聚龙股份,8.31,8.65,8.25,8.46,8.79,-0.48,-5.4608,1.539,8456600,71928241.73,4566378240.0,4566378240.0
2020-03-20,'300202,聚龙股份,8.79,8.94,8.63,8.8,8.7,0.09,1.0345,1.2698,6977621,61191910.01,4830140160.0,4830140160.0
2020-03-19,'300202,聚龙股份,8.7,8.74,8.44,8.48,8.5,0.2,2.3529,1.8442,10133911,87205730.65,4780684800.0,4780684800.0
2020-03-18,'300202,聚龙股份,8.5,8.99,8.5,8.88,8.78,-0.28,-3.1891,1.7841,9803580,86384369.44,4670784000.0,4670784000.0
2020-03-17,'300202,聚龙股份,8.78,9.08,8.45,8.99,8.81,-0.03,-0.3405,1.8564,10201005,89364999.61,4824645120.0,4824645120.0
2020-03-16,'300202,聚龙股份,8.81,9.61,8.77,9.57,9.41,-0.6,-6.3762,2.3938,13153922,120787947.58,4841130240.0,4841130240.0
2020-03-13,'300202,聚龙股份,9.41,9.6,8.99,9.05,9.76,-0.35,-3.5861,2.5731,14139210,130736579.01,5170832640.0,5170832640.0
2020-03-12,'300202,聚龙股份,9.76,10.03,9.57,9.88,10.07,-0.31,-3.0785,1.8754,10305235,101091463.05,5363159040.0,5363159040.0
2020-03-11,'300202,聚龙股份,10.07,10.64,10.04,10.5,10.4,-0.33,-3.1731,2.0421,11221576,115921307.02,5533505280.0,5533505280.0
2020-03-10,'300202,聚龙股份,10.4,10.4,9.76,9.83,10.03,0.37,3.6889,2.3111,12699569,128451378.27,5714841600.0,5714841600.0
2020-03-09,'300202,聚龙股份,10.03,10.63,9.99,10.54,10.8,-0.77,-7.1296,2.7209,14951452,153447331.12,5511525120.0,5511525120.0
2020-03-06,'300202,聚龙股份,10.8,11.0,10.73,10.86,11.01,-0.21,-1.9074,2.1446,11784752,127969534.23,5934643200.0,5934643200.0
2020-03-05,'300202,聚龙股份,11.01,11.18,10.8,11.18,11.0,0.01,0.0909,3.5933,19745439,216664424.6,6050039040.0,6050039040.0
2020-03-04,'300202,聚龙股份,11.0,11.06,10.71,10.83,10.64,0.36,3.3835,4.2306,23247289,253397498.62,6044544000.0,6044544000.0
2020-03-03,'300202,聚龙股份,10.64,10.84,10.36,10.53,10.31,0.33,3.2008,3.1816,17482970,185580635.11,5846722560.0,5846722560.0
2020-03-02,'300202,聚龙股份,10.31,10.36,9.86,9.88,9.72,0.59,6.07,2.6376,14493742,146997102.06,5665386240.0,5665386240.0
2020-02-28,'300202,聚龙股份,9.72,10.47,9.72,10.3,10.8,-1.08,-10.0,3.984,21892143,220782709.16,5341178880.0,5341178880.0
2020-02-27,'300202,聚龙股份,10.8,11.07,10.75,10.9,10.79,0.01,0.0927,3.0076,16526890,180477648.16,5934643200.0,5934643200.0
2020-02-26,'300202,聚龙股份,10.79,11.3,10.66,11.2,11.47,-0.68,-5.9285,3.8976,21417598,236390401.29,5929148160.0,5929148160.0
2020-02-25,'300202,聚龙股份,11.47,11.56,10.82,11.4,11.8,-0.33,-2.7966,5.9035,32439759,366426910.52,6302810880.0,6302810880.0
2020-02-24,'300202,聚龙股份,11.8,11.9,11.22,11.3,11.4,0.4,3.5088,6.3858,35090349,407801901.83,6484147200.0,6484147200.0
2020-02-21,'300202,聚龙股份,11.4,11.58,11.05,11.12,11.09,0.31,2.7953,5.9257,32561715,369950941.86,6264345600.0,6264345600.0
2020-02-20,'300202,聚龙股份,11.09,11.16,10.71,10.84,10.87,0.22,2.0239,3.6162,19870998,218123943.08,6093999360.0,6093999360.0
2020-02-19,'300202,聚龙股份,10.87,11.4,10.87,11.4,11.38,-0.51,-4.4815,4.2803,23520618,260015523.04,5973108480.0,5973108480.0
2020-02-18,'300202,聚龙股份,11.38,11.38,10.84,11.0,10.95,0.43,3.9269,4.8221,26497495,294937452.48,6253355520.0,6253355520.0
2020-02-17,'300202,聚龙股份,10.95,11.0,10.58,10.67,10.6,0.35,3.3019,3.3844,18597574,201961301.7,6017068800.0,6017068800.0
2020-02-14,'300202,聚龙股份,10.6,10.88,10.45,10.56,10.88,-0.28,-2.5735,3.827,21029763,224085216.93,5824742400.0,5824742400.0
2020-02-13,'300202,聚龙股份,10.88,11.47,10.77,10.81,10.5,0.38,3.619,5.8867,32347806,358220206.22,5978603520.0,5978603520.0
2020-02-12,'300202,聚龙股份,10.5,10.68,10.15,10.26,10.21,0.29,2.8404,3.685,20248986,211706132.84,5769792000.0,5769792000.0
2020-02-11,'300202,聚龙股份,10.21,10.43,10.11,10.4,10.4,-0.19,-1.8269,2.5133,13810569,141068343.01,5610435840.0,5610435840.0
2020-02-10,'300202,聚龙股份,10.4,10.54,10.0,10.11,10.24,0.16,1.5625,3.3405,18356016,189798885.89,5714841600.0,5714841600.0
2020-02-07,'300202,聚龙股份,10.24,10.4,9.71,9.71,9.7,0.54,5.567,4.5218,24847444,250992263.12,5626920960.0,5626920960.0
2020-02-06,'300202,聚龙股份,9.7,9.85,9.35,9.56,9.42,0.28,2.9724,3.4142,18761184,180357535.29,5330188800.0,5330188800.0
2020-02-05,'300202,聚龙股份,9.42,9.55,9.12,9.12,9.03,0.39,4.3189,3.6593,20108099,189213686.58,5176327680.0,5176327680.0
2020-02-04,'300202,聚龙股份,9.03,9.26,8.68,8.68,9.64,-0.61,-6.3278,4.1958,23056159,207476749.25,4962021120.0,4962021120.0
2020-02-03,'300202,聚龙股份,9.64,9.64,9.64,9.64,10.71,-1.07,-9.9907,0.124,681400,6568696.0,5297218560.0,5297218560.0
2020-01-23,'300202,聚龙股份,10.71,11.77,10.5,11.48,11.54,-0.83,-7.1924,3.5325,19411462,214850361.3,5885187840.0,5885187840.0
2020-01-22,'300202,聚龙股份,11.54,11.88,11.11,11.88,11.8,-0.26,-2.2034,2.4978,13725416,158491832.48,6341276160.0,6341276160.0
2020-01-21,'300202,聚龙股份,11.8,12.16,11.79,12.16,12.28,-0.48,-3.9088,3.2206,17697519,211138287.84,6484147200.0,6484147200.0
2020-01-20,'300202,聚龙股份,12.28,12.29,11.92,12.18,12.25,0.03,0.2449,3.3558,18440411,223439787.51,6747909120.0,6747909120.0
2020-01-17,'300202,聚龙股份,12.25,12.56,12.19,12.55,12.45,-0.2,-1.6064,4.3288,23787151,292925586.99,6731424000.0,6731424000.0
2020-01-16,'300202,聚龙股份,12.45,12.97,12.33,12.97,12.98,-0.53,-4.0832,9.8837,54311519,679893120.84,6841324800.0,6841324800.0
2020-01-15,'300202,聚龙股份,12.98,12.98,11.64,11.78,11.8,1.18,10.0,11.3019,62104209,792211052.0,7132561920.0,7132561920.0
2020-01-14,'300202,聚龙股份,11.8,12.2,11.77,12.07,12.05,-0.25,-2.0747,3.2865,18059209,216359146.78,6484147200.0,6484147200.0
2020-01-13,'300202,聚龙股份,12.05,12.08,11.64,12.0,12.09,-0.04,-0.3309,3.5565,19543355,231630327.64,6621523200.0,6621523200.0
2020-01-10,'300202,聚龙股份,12.09,12.34,11.93,12.26,12.2,-0.11,-0.9016,3.9568,21742567,262894851.95,6643503360.0,6643503360.0
2020-01-09,'300202,聚龙股份,12.2,12.49,11.8,12.01,11.78,0.42,3.5654,5.1676,28396267,347414994.32,6703948800.0,6703948800.0
2020-01-08,'300202,聚龙股份,11.78,12.17,11.75,11.8,12.05,-0.27,-2.2407,4.6694,25658358,306253146.18,6473157120.0,6473157120.0
2020-01-07,'300202,聚龙股份,12.05,12.2,11.5,11.66,11.52,0.53,4.6007,6.1964,34049643,405246736.17,6621523200.0,6621523200.0
2020-01-06,'300202,聚龙股份,11.52,11.73,11.29,11.44,11.61,-0.09,-0.7752,3.6029,19798208,227269546.21,6330286080.0,6330286080.0
2020-01-03,'300202,聚龙股份,11.61,11.8,11.28,11.46,11.4,0.21,1.8421,4.5442,24970429,287341487.15,6379741440.0,6379741440.0
