»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-26,'300146,Ã¿≥º±∂Ω°,17.33,17.88,17.3,17.4,17.4,-0.07,-0.4023,1.0032,14720338,258345571.18,27424595960.8,25428168280.4
2020-03-25,'300146,Ã¿≥º±∂Ω°,17.4,17.74,17.2,17.67,17.3,0.1,0.578,1.3042,19136170,334931844.17,27535370439.6,25530878712.0
2020-03-24,'300146,Ã¿≥º±∂Ω°,17.3,17.35,16.56,16.7,16.33,0.97,5.94,1.5719,23064141,392968513.32,27377121184.2,25384149524.0
2020-03-23,'300146,Ã¿≥º±∂Ω°,16.33,16.99,16.3,16.68,17.16,-0.83,-4.8368,1.1281,16552476,275604206.86,25842103406.8,23960876400.4
2020-03-20,'300146,Ã¿≥º±∂Ω°,17.16,17.29,16.38,16.77,16.48,0.68,4.1262,1.3305,19473793,328398439.64,27155572226.6,25116815380.8
2020-03-19,'300146,Ã¿≥º±∂Ω°,16.48,16.75,16.02,16.51,16.6,-0.12,-0.7229,1.738,25438758,415518902.35,26079477289.9,24121510342.4
2020-03-18,'300146,Ã¿≥º±∂Ω°,16.6,17.55,16.57,17.3,17.22,-0.62,-3.6005,1.3675,20015445,343605740.68,26269376396.4,24297152408.0
2020-03-17,'300146,Ã¿≥º±∂Ω°,17.22,17.76,16.7,17.58,17.26,-0.04,-0.2317,1.82,26638358,456236380.72,27250521779.9,25204636413.6
2020-03-16,'300146,Ã¿≥º±∂Ω°,17.26,18.13,16.93,17.16,16.99,0.27,1.5892,3.1186,45646643,800684320.02,27313821482.0,25263183768.8
2020-03-13,'300146,Ã¿≥º±∂Ω°,16.99,17.2,15.7,15.81,15.84,1.15,7.2601,2.9019,42473978,703353784.48,26886548492.5,24867989121.2
