ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-26,'603669,Áé¿µÒ©Òµ,9.38,9.43,8.95,9.06,9.07,0.31,3.4179,1.1509,5865191,54195410.0,4780048000.0,4780048000.0
2020-03-25,'603669,Áé¿µÒ©Òµ,9.07,9.15,8.78,8.88,8.77,0.3,3.4208,1.043,5315366,47803754.0,4622072000.0,4622072000.0
2020-03-24,'603669,Áé¿µÒ©Òµ,8.77,8.83,8.53,8.63,8.53,0.24,2.8136,0.8538,4350767,37724306.0,4469192000.0,4469192000.0
2020-03-23,'603669,Áé¿µÒ©Òµ,8.53,8.8,8.53,8.75,8.77,-0.24,-2.7366,0.9289,4733698,40936003.0,4346888000.0,4346888000.0
2020-03-20,'603669,Áé¿µÒ©Òµ,8.77,9.09,8.58,8.8,8.77,0.0,0.0,1.3168,6710648,59069581.0,4469192000.0,4469192000.0
2020-03-19,'603669,Áé¿µÒ©Òµ,8.77,9.07,8.57,9.04,8.98,-0.21,-2.3385,1.6234,8272927,72549769.0,4469192000.0,4469192000.0
2020-03-18,'603669,Áé¿µÒ©Òµ,8.98,9.78,8.97,9.73,9.5,-0.52,-5.4737,1.7184,8757154,80459463.0,4576208000.0,4576208000.0
2020-03-17,'603669,Áé¿µÒ©Òµ,9.5,9.93,9.2,9.8,9.79,-0.29,-2.9622,2.2734,11585008,109943483.0,4841200000.0,4841200000.0
2020-03-16,'603669,Áé¿µÒ©Òµ,9.79,10.42,9.7,10.05,9.94,-0.15,-1.5091,2.3503,11976995,121235083.0,4988984000.0,4988984000.0
2020-03-13,'603669,Áé¿µÒ©Òµ,9.94,10.13,9.36,9.4,9.84,0.1,1.0163,2.57,13096524,129515582.0,5065424000.0,5065424000.0
2020-03-12,'603669,Áé¿µÒ©Òµ,9.84,10.61,9.73,10.01,10.02,-0.18,-1.7964,3.3596,17120776,173101739.0,5014464000.0,5014464000.0
2020-03-11,'603669,Áé¿µÒ©Òµ,10.02,10.13,9.32,9.4,9.47,0.55,5.8078,3.5537,18109776,179323172.0,5106192000.0,5106192000.0
2020-03-10,'603669,Áé¿µÒ©Òµ,9.47,9.54,8.72,8.8,9.21,0.26,2.823,2.7174,13848070,127346515.0,4825912000.0,4825912000.0
2020-03-09,'603669,Áé¿µÒ©Òµ,9.21,9.68,9.09,9.09,9.08,0.13,1.4317,2.7292,13908224,130685377.0,4693416000.0,4693416000.0
2020-03-06,'603669,Áé¿µÒ©Òµ,9.08,9.25,8.75,8.76,8.81,0.27,3.0647,2.1774,11096012,100936396.0,4627168000.0,4627168000.0
2020-03-05,'603669,Áé¿µÒ©Òµ,8.81,8.86,8.7,8.83,8.66,0.15,1.7321,1.502,7653971,67348939.0,4489576000.0,4489576000.0
2020-03-04,'603669,Áé¿µÒ©Òµ,8.66,8.68,8.22,8.35,8.39,0.27,3.2181,1.4922,7604263,65044181.0,4413136000.0,4413136000.0
2020-03-03,'603669,Áé¿µÒ©Òµ,8.39,8.57,8.23,8.23,8.16,0.23,2.8186,1.1923,6076196,51055211.0,4275544000.0,4275544000.0
2020-03-02,'603669,Áé¿µÒ©Òµ,8.16,8.22,8.0,8.09,8.05,0.11,1.3665,0.7742,3945463,32032786.0,4158336000.0,4158336000.0
2020-02-28,'603669,Áé¿µÒ©Òµ,8.05,8.46,8.03,8.25,8.33,-0.28,-3.3613,1.1069,5640710,46605215.0,4102280000.0,4102280000.0
2020-02-27,'603669,Áé¿µÒ©Òµ,8.33,8.44,8.23,8.32,8.39,-0.06,-0.7151,0.8084,4119812,34305553.0,4244968000.0,4244968000.0
2020-02-26,'603669,Áé¿µÒ©Òµ,8.39,8.7,8.36,8.57,8.68,-0.29,-3.341,1.4674,7477724,63444708.0,4275544000.0,4275544000.0
2020-02-25,'603669,Áé¿µÒ©Òµ,8.68,8.94,8.01,8.08,8.16,0.52,6.3725,2.7311,13917462,117662526.0,4423328000.0,4423328000.0
2020-02-24,'603669,Áé¿µÒ©Òµ,8.16,8.3,8.09,8.09,8.0,0.16,2.0,1.6951,8638241,70806918.0,4158336000.0,4158336000.0
2020-02-21,'603669,Áé¿µÒ©Òµ,8.0,8.01,7.86,7.96,7.97,0.03,0.3764,0.9938,5064632,40312115.0,4076800000.0,4076800000.0
2020-02-20,'603669,Áé¿µÒ©Òµ,7.97,7.97,7.81,7.91,7.92,0.05,0.6313,0.8257,4207815,33234180.0,4061512000.0,4061512000.0
2020-02-19,'603669,Áé¿µÒ©Òµ,7.92,8.07,7.88,8.02,8.08,-0.16,-1.9802,0.8083,4119156,32795133.0,4036032000.0,4036032000.0
2020-02-18,'603669,Áé¿µÒ©Òµ,8.08,8.08,7.91,8.07,8.02,0.06,0.7481,1.1122,5667899,45397237.0,4117568000.0,4117568000.0
2020-02-17,'603669,Áé¿µÒ©Òµ,8.02,8.02,7.81,7.85,7.88,0.14,1.7766,1.0244,5220138,41590807.0,4086992000.0,4086992000.0
2020-02-14,'603669,Áé¿µÒ©Òµ,7.88,8.07,7.81,7.86,7.81,0.07,0.8963,1.0001,5096480,40381125.0,4015648000.0,4015648000.0
2020-02-13,'603669,Áé¿µÒ©Òµ,7.81,8.02,7.69,8.02,8.01,-0.2,-2.4969,1.3157,6704937,52424577.0,3979976000.0,3979976000.0
2020-02-12,'603669,Áé¿µÒ©Òµ,8.01,8.09,7.88,7.98,8.0,0.01,0.125,1.1725,5975126,47672976.0,4081896000.0,4081896000.0
2020-02-11,'603669,Áé¿µÒ©Òµ,8.0,8.21,7.78,8.2,8.2,-0.2,-2.439,1.9613,9994548,79760940.0,4076800000.0,4076800000.0
2020-02-10,'603669,Áé¿µÒ©Òµ,8.2,8.65,7.97,8.65,8.7,-0.5,-5.7471,2.0457,10424723,85636096.0,4178720000.0,4178720000.0
2020-02-07,'603669,Áé¿µÒ©Òµ,8.7,9.53,8.52,9.33,9.38,-0.68,-7.2495,3.5593,18137943,163069508.0,4433520000.0,4433520000.0
2020-02-06,'603669,Áé¿µÒ©Òµ,9.38,9.78,8.73,8.9,8.97,0.41,4.5708,4.0692,20736531,192498493.0,4780048000.0,4780048000.0
