ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-26,'002389,º½Ìì²Êºç,12.15,12.46,12.12,12.35,12.46,-0.31,-2.488,1.4258,9795306,120239047.27,11494661622.8,8347287775.5
2020-03-25,'002389,º½Ìì²Êºç,12.46,12.54,12.28,12.31,12.08,0.38,3.1457,2.3606,16217682,201359847.0,11787941055.1,8560263842.2
2020-03-24,'002389,º½Ìì²Êºç,12.08,12.13,11.65,12.1,11.81,0.27,2.2862,2.043,14035891,167650666.55,11428437234.8,8299196405.6
2020-03-23,'002389,º½Ìì²Êºç,11.81,12.36,11.67,12.14,12.57,-0.76,-6.0461,2.2658,15566783,187211634.67,11173000309.9,8113701121.7
2020-03-20,'002389,º½Ìì²Êºç,12.57,12.95,12.24,12.35,12.27,0.3,2.445,2.3689,16274804,204297544.96,11892007950.5,8635835994.9
2020-03-19,'002389,º½Ìì²Êºç,12.27,12.34,11.83,12.0,11.94,0.33,2.7638,2.039,14008372,169411790.18,11608189145.0,8429730123.9
2020-03-18,'002389,º½Ìì²Êºç,11.94,12.64,11.93,12.13,11.96,-0.02,-0.1672,2.8209,19380206,237364178.46,11295988458.9,8203013665.8
2020-03-17,'002389,º½Ìì²Êºç,11.96,12.36,11.64,12.28,12.0,-0.04,-0.3333,2.1806,14981248,178844620.8,11314909712.6,8216754057.2
2020-03-16,'002389,º½Ìì²Êºç,12.0,13.19,11.87,13.09,12.88,-0.88,-6.8323,3.512,24128003,301374382.16,11352752220.0,8244234840.0
2020-03-13,'002389,º½Ìì²Êºç,12.88,13.06,12.3,12.5,13.09,-0.21,-1.6043,2.6674,18325420,234249624.1,12185287382.8,8848812061.6
2020-03-12,'002389,º½Ìì²Êºç,13.09,13.65,12.79,13.04,13.33,-0.24,-1.8005,3.0268,20795004,274869450.13,12383960546.6,8993086171.3
2020-03-11,'002389,º½Ìì²Êºç,13.33,14.03,13.2,13.2,13.2,0.13,0.9848,3.8765,26632380,362518116.98,12611015591.0,9157970868.1
2020-03-10,'002389,º½Ìì²Êºç,13.2,13.25,12.21,12.44,12.66,0.54,4.2654,3.1225,21452232,273733051.51,12488027442.0,9068658324.0
2020-03-09,'002389,º½Ìì²Êºç,12.66,13.45,12.51,13.35,13.74,-1.08,-7.8603,4.0512,27832319,359817630.93,11977153592.1,8697667756.2
2020-03-06,'002389,º½Ìì²Êºç,13.74,13.92,13.39,13.53,13.75,-0.01,-0.0727,2.1947,15078360,206622440.96,12998901291.9,9439648891.8
2020-03-05,'002389,º½Ìì²Êºç,13.75,14.08,13.6,13.98,13.86,-0.11,-0.7937,2.6152,17967007,247542131.69,13008361918.8,9446519087.5
2020-03-04,'002389,º½Ìì²Êºç,13.86,14.17,13.69,13.8,13.98,-0.12,-0.8584,3.3212,22817405,317830957.6,13112428814.1,9522091240.2
2020-03-03,'002389,º½Ìì²Êºç,13.98,14.38,13.63,14.1,13.52,0.46,3.4024,5.217,35841850,501179528.13,13225956336.3,9604533588.6
2020-03-02,'002389,º½Ìì²Êºç,13.52,13.65,12.96,13.13,12.78,0.74,5.7903,4.3753,30059420,400201710.3,12790767501.2,9288504586.4
2020-02-28,'002389,º½Ìì²Êºç,12.78,13.4,12.66,13.08,13.85,-1.07,-7.7256,5.1215,35185961,457461838.14,12090681114.3,8780110104.6
2020-02-27,'002389,º½Ìì²Êºç,13.85,14.28,13.55,14.09,14.05,-0.2,-1.4235,4.6459,31918368,444998709.22,13102968187.2,9515221044.5
2020-02-26,'002389,º½Ìì²Êºç,14.05,15.35,14.05,15.21,15.61,-1.56,-9.9936,7.6697,52692056,767421412.06,13292180724.2,9652624958.5
2020-02-25,'002389,º½Ìì²Êºç,15.61,15.73,14.46,14.5,15.13,0.48,3.1725,7.9149,54377156,828382320.96,14768038512.9,10724375487.7
2020-02-24,'002389,º½Ìì²Êºç,15.13,16.0,14.67,15.1,14.63,0.5,3.4176,10.0664,69158139,1051957531.42,14313928424.0,10394606094.1
2020-02-21,'002389,º½Ìì²Êºç,14.63,14.63,13.23,13.4,13.3,1.33,10.0,9.8176,67449072,957748967.22,13840897081.5,10051096309.1
2020-02-20,'002389,º½Ìì²Êºç,13.3,13.49,12.87,13.26,13.1,0.2,1.5267,3.6442,25036316,329586373.49,12582633710.5,9137360281.0
2020-02-19,'002389,º½Ìì²Êºç,13.1,13.79,12.91,13.06,13.07,0.03,0.2295,5.1709,35525127,473872449.05,12393421173.5,8999956367.0
2020-02-18,'002389,º½Ìì²Êºç,13.07,13.23,12.76,12.92,13.04,0.03,0.2301,4.2987,29532617,383303162.34,12365039293.0,8979345779.9
2020-02-17,'002389,º½Ìì²Êºç,13.04,13.28,12.03,12.08,12.1,0.94,7.7686,5.0472,34675369,441061756.36,12336657412.4,8958735192.8
2020-02-14,'002389,º½Ìì²Êºç,12.1,12.37,12.03,12.08,12.13,-0.03,-0.2473,2.5168,17291202,210782250.64,11447358488.5,8312936797.0
2020-02-13,'002389,º½Ìì²Êºç,12.13,12.54,12.12,12.54,12.55,-0.42,-3.3466,3.4237,23521473,288715434.62,11475740369.0,8333547384.1
2020-02-12,'002389,º½Ìì²Êºç,12.55,12.55,11.83,12.04,12.04,0.51,4.2359,3.8812,26664776,325774157.06,11873086696.8,8622095603.5
2020-02-11,'002389,º½Ìì²Êºç,12.04,12.45,11.7,11.9,12.02,0.02,0.1664,3.284,22561731,271167160.13,11390594727.4,8271715622.8
2020-02-10,'002389,º½Ìì²Êºç,12.02,12.32,11.75,11.87,11.46,0.56,4.8866,3.247,22307580,268249021.55,11371673473.7,8257975231.4
2020-02-07,'002389,º½Ìì²Êºç,11.46,11.6,11.24,11.5,11.44,0.02,0.1748,2.6076,17914396,204431085.29,10841878370.1,7873244272.2
2020-02-06,'002389,º½Ìì²Êºç,11.44,11.53,10.7,10.84,10.89,0.55,5.0505,3.3984,23347952,262987189.28,10822957116.4,7859503880.8
2020-02-05,'002389,º½Ìì²Êºç,10.89,11.19,10.56,10.65,10.68,0.21,1.9663,2.9895,20538303,224839708.74,10302622639.6,7481643117.3
2020-02-04,'002389,º½Ìì²Êºç,10.68,10.86,10.01,10.01,11.12,-0.44,-3.9568,3.7305,25629550,268880443.4,10103949475.8,7337369007.6
2020-02-03,'002389,º½Ìì²Êºç,11.12,11.12,11.12,11.12,12.35,-1.23,-9.9595,0.5032,3457400,38446288.0,10520217057.2,7639657618.4
2020-01-23,'002389,º½Ìì²Êºç,12.35,12.86,12.15,12.47,12.61,-0.26,-2.0619,2.4343,16724372,209004483.62,11683874159.8,8484691689.5
2020-01-22,'002389,º½Ìì²Êºç,12.61,12.75,12.15,12.51,12.78,-0.17,-1.3302,2.9315,20139656,250491702.99,11929850457.9,8663316777.7
