日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-26,'300763,锦浪科技,60.78,60.78,60.78,60.78,55.25,5.53,10.009,5.043,1633324,99273432.72,4862397082.56,1968547502.4
2020-03-25,'300763,锦浪科技,55.25,55.25,55.25,55.25,50.23,5.02,9.994,1.0652,345000,19061250.0,4419997348.0,1789441420.0
2020-03-24,'300763,锦浪科技,50.23,51.5,47.81,51.5,49.49,0.74,1.4953,6.8664,2223900,109387692.0,4018397588.96,1626853258.4
2020-03-23,'300763,锦浪科技,49.49,53.48,49.49,53.48,54.99,-5.5,-10.0018,9.3329,3022742,154367552.46,3959197624.48,1602886079.2
2020-03-20,'300763,锦浪科技,54.99,59.0,54.12,56.27,54.12,0.87,1.6075,5.8847,1905950,107708487.0,4399197360.48,1781020519.2
2020-03-19,'300763,锦浪科技,54.12,55.83,52.32,54.44,53.19,0.93,1.7484,4.7262,1530716,82629076.54,4329597402.24,1752842889.6
2020-03-18,'300763,锦浪科技,53.19,57.33,52.88,53.26,53.09,0.1,0.1884,10.4163,2083250,114274047.52,4255197446.88,1063800000.0
2020-03-17,'300763,锦浪科技,53.09,57.49,51.02,56.6,56.69,-3.6,-6.3503,14.778,2955600,155694814.74,4247197451.68,1061800000.0
2020-03-16,'300763,锦浪科技,56.69,64.51,56.69,64.38,62.99,-6.3,-10.0016,12.96,2592000,153634016.0,4535197278.88,1133800000.0
2020-03-13,'300763,锦浪科技,62.99,64.88,57.84,58.03,62.68,0.31,0.4946,6.5695,1313900,81445765.0,5039196976.48,1259800000.0
2020-03-12,'300763,锦浪科技,62.68,65.4,61.76,65.4,65.95,-3.27,-4.9583,7.2715,1454300,91825530.0,5014396991.36,1253600000.0
2020-03-11,'300763,锦浪科技,65.95,69.95,65.31,66.8,67.0,-1.05,-1.5672,8.3752,1675049,113254038.38,5275996834.4,1319000000.0
2020-03-10,'300763,锦浪科技,67.0,67.6,61.61,62.11,63.79,3.21,5.0321,8.9418,1788350,116496956.5,5359996784.0,1340000000.0
2020-03-09,'300763,锦浪科技,63.79,67.1,62.0,65.0,66.91,-3.12,-4.663,7.0349,1406977,90280313.46,5103196938.08,1275800000.0
2020-03-06,'300763,锦浪科技,66.91,68.5,64.81,66.66,66.8,0.11,0.1647,6.5915,1318300,87991549.0,5352796788.32,1338200000.0
2020-03-05,'300763,锦浪科技,66.8,68.18,65.02,67.98,66.36,0.44,0.6631,6.3228,1264550,83996736.0,5343996793.6,1336000000.0
2020-03-04,'300763,锦浪科技,66.36,67.0,64.33,67.0,67.71,-1.35,-1.9938,7.9234,1584683,104274522.59,5308796814.72,1327200000.0
2020-03-03,'300763,锦浪科技,67.71,69.77,66.28,68.0,66.54,1.17,1.7583,10.4851,2097013,142533774.58,5416796749.92,1354200000.0
2020-03-02,'300763,锦浪科技,66.54,67.89,62.8,67.89,64.7,1.84,2.8439,10.536,2107199,137961814.5,5323196806.08,1330800000.0
2020-02-28,'300763,锦浪科技,64.7,70.53,63.97,68.0,71.08,-6.38,-8.9758,14.5396,2907924,194442746.22,5175996894.4,1294000000.0
2020-02-27,'300763,锦浪科技,71.08,75.53,68.39,70.99,72.54,-1.46,-2.0127,14.1917,2838349,200985435.78,5686396588.16,1421600000.0
2020-02-26,'300763,锦浪科技,72.54,79.0,72.54,77.0,80.6,-8.06,-10.0,15.3617,3072336,228429875.35,5803196518.08,1450800000.0
2020-02-25,'300763,锦浪科技,80.6,85.3,79.1,80.9,84.1,-3.5,-4.1617,15.154,3030805,245848407.58,6447996131.2,1612000000.0
2020-02-24,'300763,锦浪科技,84.1,85.42,77.0,79.15,79.0,5.1,6.4557,18.9092,3781846,307185500.4,6727995963.2,1682000000.0
2020-02-21,'300763,锦浪科技,79.0,85.15,74.0,80.0,81.68,-2.68,-3.2811,22.5371,4507424,357567107.44,6319996208.0,1580000000.0
2020-02-20,'300763,锦浪科技,81.68,81.68,73.51,76.01,74.25,7.43,10.0067,26.9747,5394940,415605260.0,6534396079.36,1633600000.0
2020-02-19,'300763,锦浪科技,74.25,77.21,72.0,77.0,70.19,4.06,5.7843,30.0583,6011666,448803580.8,5939996436.0,1485000000.0
2020-02-18,'300763,锦浪科技,70.19,70.19,67.63,67.63,63.81,6.38,9.9984,9.2397,1847930,128931382.7,5615196630.88,1403800000.0
2020-02-17,'300763,锦浪科技,63.81,65.49,61.0,61.0,61.4,2.41,3.9251,12.3871,2477418,158794921.89,5104796937.12,1276200000.0
2020-02-14,'300763,锦浪科技,61.4,63.96,58.6,61.3,62.0,-0.6,-0.9677,14.7057,2941135,181100084.37,4911997052.8,1228000000.0
2020-02-13,'300763,锦浪科技,62.0,67.68,62.0,63.0,61.6,0.4,0.6494,24.9747,4994933,321885289.76,4959997024.0,1240000000.0
