»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-26,'300791,œ…¿÷Ω°øµ,51.15,51.91,50.41,50.7,50.94,0.21,0.4122,3.2335,646700,33168726.0,4092000000.0,1023000000.0
2020-03-25,'300791,œ…¿÷Ω°øµ,50.94,51.13,50.23,51.1,50.4,0.54,1.0714,3.2998,659956,33520093.6,4075200000.0,1018800000.0
2020-03-24,'300791,œ…¿÷Ω°øµ,50.4,51.38,49.01,50.9,50.01,0.39,0.7798,3.3303,666056,33381973.2,4032000000.0,1008000000.0
2020-03-23,'300791,œ…¿÷Ω°øµ,50.01,51.44,47.72,48.72,49.25,0.76,1.5431,4.543,908600,45226007.95,4000800000.0,1000200000.0
2020-03-20,'300791,œ…¿÷Ω°øµ,49.25,49.68,48.65,48.65,48.6,0.65,1.3374,2.1205,424100,20861054.0,3940000000.0,985000000.0
2020-03-19,'300791,œ…¿÷Ω°øµ,48.6,48.78,47.53,48.4,48.4,0.2,0.4132,2.576,515200,24827906.0,3888000000.0,972000000.0
2020-03-18,'300791,œ…¿÷Ω°øµ,48.4,49.68,48.36,48.69,48.52,-0.12,-0.2473,2.5625,512500,25140274.0,3872000000.0,968000000.0
2020-03-17,'300791,œ…¿÷Ω°øµ,48.52,50.87,47.69,49.0,48.91,-0.39,-0.7974,2.987,597405,28970549.45,3881600000.0,970400000.0
2020-03-16,'300791,œ…¿÷Ω°øµ,48.91,51.0,48.48,50.55,50.12,-1.21,-2.4142,3.0456,609120,30483952.8,3912800000.0,978200000.0
2020-03-13,'300791,œ…¿÷Ω°øµ,50.12,50.44,47.9,48.86,51.15,-1.03,-2.0137,3.8385,767697,37871068.72,4009600000.0,1002400000.0
2020-03-12,'300791,œ…¿÷Ω°øµ,51.15,51.65,50.65,51.6,52.18,-1.03,-1.9739,2.9895,597900,30538828.0,4092000000.0,1023000000.0
2020-03-11,'300791,œ…¿÷Ω°øµ,52.18,53.42,52.0,52.77,52.65,-0.47,-0.8927,3.0336,606714,32071793.1,4174400000.0,1043600000.0
2020-03-10,'300791,œ…¿÷Ω°øµ,52.65,52.65,49.88,52.64,52.96,-0.31,-0.5853,5.9727,1194535,61542931.58,4212000000.0,1053000000.0
2020-03-09,'300791,œ…¿÷Ω°øµ,52.96,54.79,52.96,54.5,54.93,-1.97,-3.5864,4.9972,999444,53866588.64,4236800000.0,1059200000.0
2020-03-06,'300791,œ…¿÷Ω°øµ,54.93,55.78,54.73,55.0,55.98,-1.05,-1.8757,4.8988,979750,54046856.3,4394400000.0,1098600000.0
2020-03-05,'300791,œ…¿÷Ω°øµ,55.98,56.68,54.95,55.58,55.21,0.77,1.3947,6.0546,1210921,67622582.08,4478400000.0,1119600000.0
2020-03-04,'300791,œ…¿÷Ω°øµ,55.21,55.77,54.51,55.0,55.87,-0.66,-1.1813,4.7891,957819,52772763.51,4416800000.0,1104200000.0
2020-03-03,'300791,œ…¿÷Ω°øµ,55.87,57.98,55.55,56.71,56.8,-0.93,-1.6373,9.9671,1993419,113230367.14,4469600000.0,1117400000.0
2020-03-02,'300791,œ…¿÷Ω°øµ,56.8,57.45,54.03,55.0,55.92,0.88,1.5737,10.3246,2064919,114176405.0,4544000000.0,1136000000.0
2020-02-28,'300791,œ…¿÷Ω°øµ,55.92,58.33,55.22,56.12,54.8,1.12,2.0438,14.9331,2986625,168366722.59,4473600000.0,1118400000.0
2020-02-27,'300791,œ…¿÷Ω°øµ,54.8,55.95,52.03,52.1,51.99,2.81,5.4049,10.4498,2089967,113462128.67,4384000000.0,1096000000.0
2020-02-26,'300791,œ…¿÷Ω°øµ,51.99,52.82,51.0,51.28,51.78,0.21,0.4056,5.21,1041994,54215992.4,4159200000.0,1039800000.0
2020-02-25,'300791,œ…¿÷Ω°øµ,51.78,52.45,50.61,52.44,53.5,-1.72,-3.215,7.5545,1510901,78210385.06,4142400000.0,1035600000.0
2020-02-24,'300791,œ…¿÷Ω°øµ,53.5,54.17,53.41,54.12,54.27,-0.77,-1.4188,4.9507,990131,53209177.59,4280000000.0,1070000000.0
2020-02-21,'300791,œ…¿÷Ω°øµ,54.27,54.32,53.54,53.55,53.39,0.88,1.6482,5.565,1113001,60056813.87,4341600000.0,1085400000.0
2020-02-20,'300791,œ…¿÷Ω°øµ,53.39,53.46,52.0,53.24,52.82,0.57,1.0791,5.5731,1114610,59160448.55,4271200000.0,1067800000.0
2020-02-19,'300791,œ…¿÷Ω°øµ,52.82,53.82,52.26,52.8,52.8,0.02,0.0379,5.073,1014603,53820735.94,4225600000.0,1056400000.0
2020-02-18,'300791,œ…¿÷Ω°øµ,52.8,52.96,51.92,52.1,51.99,0.81,1.558,4.9595,991900,52105608.0,4224000000.0,1056000000.0
2020-02-17,'300791,œ…¿÷Ω°øµ,51.99,52.07,50.33,50.5,50.45,1.54,3.0525,4.4032,880642,45357456.12,4159200000.0,1039800000.0
2020-02-14,'300791,œ…¿÷Ω°øµ,50.45,50.74,50.12,50.71,50.72,-0.27,-0.5323,3.6425,728493,36699221.7,4036000000.0,1009000000.0
2020-02-13,'300791,œ…¿÷Ω°øµ,50.72,51.93,50.6,51.5,51.49,-0.77,-1.4954,3.9335,786700,40263217.99,4057600000.0,1014400000.0
2020-02-12,'300791,œ…¿÷Ω°øµ,51.49,51.63,50.81,50.9,51.16,0.33,0.645,3.033,606600,31154408.0,4119200000.0,1029800000.0
2020-02-11,'300791,œ…¿÷Ω°øµ,51.16,52.5,50.9,52.12,52.15,-0.99,-1.8984,4.802,960401,49479594.07,4092800000.0,1023200000.0
2020-02-10,'300791,œ…¿÷Ω°øµ,52.15,52.47,51.23,51.6,51.89,0.26,0.5011,4.9319,986375,51204894.8,4172000000.0,1043000000.0
2020-02-07,'300791,œ…¿÷Ω°øµ,51.89,52.94,49.78,50.55,50.36,1.53,3.0381,7.2136,1442719,74381983.71,4151200000.0,1037800000.0
2020-02-06,'300791,œ…¿÷Ω°øµ,50.36,50.77,48.65,48.96,48.93,1.43,2.9225,6.7038,1340769,66771396.95,4028800000.0,1007200000.0
2020-02-05,'300791,œ…¿÷Ω°øµ,48.93,49.59,47.6,47.95,47.95,0.98,2.0438,6.1868,1237369,60376889.53,3914400000.0,978600000.0
2020-02-04,'300791,œ…¿÷Ω°øµ,47.95,48.81,45.81,45.81,50.9,-2.95,-5.7957,8.1664,1633288,77833840.53,3836000000.0,959000000.0
2020-02-03,'300791,œ…¿÷Ω°øµ,50.9,50.9,50.9,50.9,56.55,-5.65,-9.9912,1.4935,298700,15203830.0,4072000000.0,1018000000.0
2020-01-23,'300791,œ…¿÷Ω°øµ,56.55,58.5,56.21,58.05,58.61,-2.06,-3.5148,5.0238,1004767,57465366.04,4524000000.0,1131000000.0
2020-01-22,'300791,œ…¿÷Ω°øµ,58.61,59.64,57.58,59.64,60.06,-1.45,-2.4143,4.6437,928743,54256963.0,4688800000.0,1172200000.0
