日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-26,'002250,联化科技,14.08,14.44,14.0,14.44,14.42,-0.34,-2.3578,0.7109,6518801,92482350.19,13008203028.5,12910941204.5
2020-03-25,'002250,联化科技,14.42,14.74,14.25,14.5,14.17,0.25,1.7643,0.6432,5898200,85352840.0,13322321567.5,13222711091.5
2020-03-24,'002250,联化科技,14.17,14.26,13.52,13.69,13.47,0.7,5.1967,0.9161,8400300,117330246.34,13091352053.5,12993468527.5
2020-03-23,'002250,联化科技,13.47,14.14,13.36,14.07,14.3,-0.83,-5.8042,0.9577,8781551,120277555.07,12444637414.3,12351589348.3
2020-03-20,'002250,联化科技,14.3,14.89,13.87,14.56,14.5,-0.2,-1.3793,1.4046,12880220,182799538.99,13211456200.8,13112674660.8
2020-03-19,'002250,联化科技,14.5,15.33,14.2,14.75,15.14,-0.64,-4.2272,1.5916,14594257,212557907.72,13396231812.0,13296068712.0
2020-03-18,'002250,联化科技,15.14,16.13,15.01,15.64,15.49,-0.35,-2.2595,0.6676,6121795,95382803.8,13987513767.8,13882929675.8
2020-03-17,'002250,联化科技,15.49,16.22,15.2,15.8,15.78,-0.29,-1.8378,0.5809,5326595,83307112.85,14310871087.4,14203869265.4
2020-03-16,'002250,联化科技,15.78,16.47,15.5,16.35,16.18,-0.4,-2.4722,0.7105,6514900,105158435.75,14578795723.7,14469790639.7
2020-03-13,'002250,联化科技,16.18,16.35,14.9,15.39,15.89,0.29,1.825,0.8797,8066721,127626062.79,14948346946.1,14836578742.1
2020-03-12,'002250,联化科技,15.89,16.46,15.64,16.31,16.51,-0.62,-3.7553,0.8104,7430796,118802200.18,14680422309.8,14570657367.8
2020-03-11,'002250,联化科技,16.51,16.86,16.45,16.74,16.63,-0.12,-0.7216,0.8413,7714418,128385737.37,15253226704.6,15139178926.6
2020-03-10,'002250,联化科技,16.63,16.88,15.91,15.91,16.37,0.26,1.5883,1.1308,10368746,170979900.6,15364092071.3,15249215357.3
2020-03-09,'002250,联化科技,16.37,16.42,15.62,16.0,16.14,0.23,1.425,1.046,9591695,153347207.67,15123883776.7,15010803090.7
2020-03-06,'002250,联化科技,16.14,16.42,16.06,16.2,16.08,0.06,0.3731,0.9015,8266298,134000820.37,14911391823.8,14799899931.8
2020-03-05,'002250,联化科技,16.08,16.3,16.0,16.26,16.12,-0.04,-0.2481,0.8336,7644206,123011533.87,14855959140.5,14744881716.5
2020-03-04,'002250,联化科技,16.12,16.35,15.83,16.14,15.97,0.15,0.9393,1.0588,9708883,156681852.44,14892914262.7,14781560526.7
2020-03-03,'002250,联化科技,15.97,16.12,15.7,15.7,15.59,0.38,2.4375,0.9913,9090275,144751142.86,14754332554.3,14644014988.3
2020-03-02,'002250,联化科技,15.59,15.85,15.25,15.3,15.35,0.24,1.5635,1.0399,9535558,148724272.37,14403258893.0,14295566291.0
2020-02-28,'002250,联化科技,15.35,15.82,15.1,15.75,16.06,-0.71,-4.4209,1.0837,9937399,153878918.74,14181528159.6,14075493429.6
2020-02-27,'002250,联化科技,16.06,16.36,15.89,15.97,15.99,0.07,0.4378,0.8605,7890880,127226482.06,14837481579.4,14726542311.4
2020-02-26,'002250,联化科技,15.99,16.59,15.92,16.59,16.48,-0.49,-2.9733,1.1997,11001026,177596698.28,14772810115.4,14662354393.4
2020-02-25,'002250,联化科技,16.48,17.08,16.03,16.87,17.01,-0.53,-3.1158,1.3548,12423380,204628228.98,15225510362.9,15111669818.9
2020-02-24,'002250,联化科技,17.01,17.24,16.63,17.2,17.42,-0.41,-2.3536,1.4298,13110692,222505500.73,15715165732.6,15597664054.6
2020-02-21,'002250,联化科技,17.42,17.63,17.04,17.63,17.64,-0.22,-1.2472,0.9396,8615441,149189783.4,16093955735.5,15973621859.5
2020-02-20,'002250,联化科技,17.64,17.67,17.2,17.56,17.5,0.14,0.8,0.7866,7212678,125801876.62,16297208907.8,16175355315.8
2020-02-19,'002250,联化科技,17.5,17.65,17.36,17.52,17.52,-0.02,-0.1142,0.4904,4496515,78652570.39,16167865980.0,16046979480.0
2020-02-18,'002250,联化科技,17.52,18.02,17.4,18.02,18.02,-0.5,-2.7747,1.245,11416729,200717641.15,16186343541.1,16065318885.1
2020-02-17,'002250,联化科技,18.02,18.19,17.39,17.4,17.17,0.85,4.9505,1.2528,11488027,205603722.17,16648282569.1,16523804013.1
2020-02-14,'002250,联化科技,17.17,17.3,16.85,16.85,16.85,0.32,1.8991,0.8573,7861168,134422722.98,15862986221.5,15744379295.5
2020-02-13,'002250,联化科技,16.85,17.58,16.76,16.76,16.74,0.11,0.6571,0.923,8463989,145062639.55,15567345243.6,15450948813.6
2020-02-12,'002250,联化科技,16.74,16.83,16.55,16.71,16.7,0.04,0.2395,0.6224,5707531,95388372.1,15465718657.4,15350082085.4
2020-02-11,'002250,联化科技,16.7,16.94,16.54,16.79,16.7,0.0,0.0,0.7427,6810677,113775336.87,15428763535.2,15313403275.2
2020-02-10,'002250,联化科技,16.7,16.75,16.26,16.54,16.59,0.11,0.6631,0.8176,7497400,123845901.01,15428763535.2,15313403275.2
2020-02-07,'002250,联化科技,16.59,16.65,16.16,16.36,16.47,0.12,0.7286,0.9332,8557620,140403787.97,15327136949.0,15212536547.0
2020-02-06,'002250,联化科技,16.47,16.68,16.03,16.37,16.43,0.04,0.2435,1.1374,10429637,170865304.5,15216271582.3,15102500116.3
2020-02-05,'002250,联化科技,16.43,16.84,16.11,16.45,16.29,0.14,0.8594,0.8844,8109600,133913799.06,15179316460.1,15065821306.1
2020-02-04,'002250,联化科技,16.29,16.57,15.17,15.2,15.09,1.2,7.9523,1.5946,14621561,232317668.66,15049973532.2,14937445470.2
2020-02-03,'002250,联化科技,15.09,15.5,15.09,15.09,16.77,-1.68,-10.0179,0.9923,9099240,137560922.6,13941319865.0,13837081163.0
2020-01-23,'002250,联化科技,16.77,18.05,16.18,17.88,17.98,-1.21,-6.7297,2.2953,21047201,358877124.81,15493434999.1,15377591193.1
2020-01-22,'002250,联化科技,17.98,18.09,17.72,17.95,17.96,0.02,0.1114,0.8519,7811280,139970565.29,16611327446.9,16487125202.9
