»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-26,'002832,±»“Ù¿’∑“,18.56,18.88,18.54,18.8,18.96,-0.4,-2.1097,0.7103,2189804,41003332.35,5721608128.0,5721608128.0
2020-03-25,'002832,±»“Ù¿’∑“,18.96,18.99,18.6,18.8,18.32,0.64,3.4934,1.0949,3375397,63614362.05,5844918648.0,5844918648.0
2020-03-24,'002832,±»“Ù¿’∑“,18.32,18.58,17.83,18.55,18.15,0.17,0.9366,1.0076,3106335,56641936.9,5647621816.0,5647621816.0
2020-03-23,'002832,±»“Ù¿’∑“,18.15,19.0,18.03,19.0,19.32,-1.17,-6.0559,1.0989,3387610,62782871.65,5595214845.0,5595214845.0
2020-03-20,'002832,±»“Ù¿’∑“,19.32,19.59,18.9,19.14,18.99,0.33,1.7378,1.0684,3293483,63432273.42,5955898116.0,5955898116.0
2020-03-19,'002832,±»“Ù¿’∑“,18.99,19.92,18.58,19.55,19.76,-0.77,-3.8968,1.6094,4961530,94976195.64,5854166937.0,5854166937.0
2020-03-18,'002832,±»“Ù¿’∑“,19.76,20.85,19.76,20.68,20.48,-0.72,-3.5156,1.668,5142045,104723707.28,6091539688.0,6091539688.0
2020-03-17,'002832,±»“Ù¿’∑“,20.48,21.89,19.78,21.48,21.48,-1.0,-4.6555,1.7766,5476894,112399508.57,6313498624.0,6313498624.0
2020-03-16,'002832,±»“Ù¿’∑“,21.48,23.17,21.3,22.4,22.03,-0.55,-2.4966,1.7341,5345667,119137529.41,6621774924.0,6621774924.0
2020-03-13,'002832,±»“Ù¿’∑“,22.03,22.46,21.01,21.6,23.09,-1.06,-4.5907,2.3479,7238121,158713864.65,6791326889.0,6791326889.0
2020-03-12,'002832,±»“Ù¿’∑“,23.09,24.64,22.81,23.72,24.27,-1.18,-4.862,2.4495,7551321,178127371.78,7118099767.0,7118099767.0
2020-03-11,'002832,±»“Ù¿’∑“,24.27,25.47,23.75,24.0,24.75,-0.48,-1.9394,3.3656,10375429,252645792.73,7481865801.0,7481865801.0
2020-03-10,'002832,±»“Ù¿’∑“,24.75,25.78,23.72,25.78,26.35,-1.6,-6.0721,5.7595,17755097,431649659.07,7629838425.0,7629838425.0
2020-03-09,'002832,±»“Ù¿’∑“,26.35,26.36,22.73,24.16,23.96,2.39,9.975,6.9859,21535972,548904945.72,8123080505.0,8123080505.0
2020-03-06,'002832,±»“Ù¿’∑“,23.96,24.24,23.11,23.15,23.1,0.86,3.7229,2.95,9094216,215406767.35,7386300148.0,7386300148.0
2020-03-05,'002832,±»“Ù¿’∑“,23.1,24.23,22.32,22.35,22.23,0.87,3.9136,2.9915,9222224,213248840.18,7121182530.0,7121182530.0
2020-03-04,'002832,±»“Ù¿’∑“,22.23,22.96,21.91,22.96,23.04,-0.81,-3.5156,1.7554,5411421,120982043.72,6852982149.0,6852982149.0
2020-03-03,'002832,±»“Ù¿’∑“,23.04,23.65,22.92,23.47,23.45,-0.41,-1.7484,1.5355,4733721,109498034.26,7102685952.0,7102685952.0
2020-03-02,'002832,±»“Ù¿’∑“,23.45,23.45,22.7,23.13,23.21,0.24,1.034,1.8348,5656340,130381100.34,7229079235.0,7229079235.0
