ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-26,'300086,¿µÖ¥Ò©Òµ,5.76,5.86,5.67,5.68,5.76,0.0,0.0,3.0099,13308551,76827588.26,2592000000.0,2546806671.36
2020-03-25,'300086,¿µÖ¥Ò©Òµ,5.76,5.81,5.65,5.76,5.67,0.09,1.5873,2.6905,11896200,68052868.5,2592000000.0,2546806671.36
2020-03-24,'300086,¿µÖ¥Ò©Òµ,5.67,5.82,5.5,5.75,5.74,-0.07,-1.2195,3.138,13874600,78683076.0,2551500000.0,2507012817.12
2020-03-23,'300086,¿µÖ¥Ò©Òµ,5.74,6.05,5.68,5.9,5.98,-0.24,-4.0134,3.6554,16162551,94474266.22,2583000000.0,2537963592.64
2020-03-20,'300086,¿µÖ¥Ò©Òµ,5.98,6.05,5.75,5.83,5.77,0.21,3.6395,3.9853,17621071,104034010.96,2691000000.0,2644080537.28
2020-03-19,'300086,¿µÖ¥Ò©Òµ,5.77,5.98,5.64,5.97,5.97,-0.2,-3.3501,4.6156,20408193,117527049.41,2596500000.0,2551228210.72
2020-03-18,'300086,¿µÖ¥Ò©Òµ,5.97,6.25,5.86,5.96,5.75,0.22,3.8261,6.7792,29974593,181942888.66,2686500000.0,2639658997.92
2020-03-17,'300086,¿µÖ¥Ò©Òµ,5.75,6.08,5.55,6.0,5.98,-0.23,-3.8462,4.6585,20597959,118196581.85,2587500000.0,2542385132.0
2020-03-16,'300086,¿µÖ¥Ò©Òµ,5.98,6.27,5.79,5.85,5.7,0.28,4.9123,7.401,32723922,198537542.27,2691000000.0,2644080537.28
2020-03-13,'300086,¿µÖ¥Ò©Òµ,5.7,5.79,5.48,5.59,6.0,-0.3,-5.0,3.7958,16783374,94855486.58,2565000000.0,2520277435.2
2020-03-12,'300086,¿µÖ¥Ò©Òµ,6.0,6.35,5.93,6.17,6.24,-0.24,-3.8462,5.2664,23285488,141123807.73,2700000000.0,2652923616.0
2020-03-11,'300086,¿µÖ¥Ò©Òµ,6.24,6.5,5.87,5.95,6.0,0.24,4.0,7.7278,34168833,211974294.93,2808000000.0,2759040560.64
2020-03-10,'300086,¿µÖ¥Ò©Òµ,6.0,6.19,5.8,6.19,6.33,-0.33,-5.2133,5.6019,24769114,147279400.55,2700000000.0,2652923616.0
2020-03-09,'300086,¿µÖ¥Ò©Òµ,6.33,6.52,6.21,6.25,6.22,0.11,1.7685,8.0527,35605531,227405614.77,2848500000.0,2798834414.88
2020-03-06,'300086,¿µÖ¥Ò©Òµ,6.22,6.36,5.86,5.88,5.87,0.35,5.9625,7.2506,32058807,196922408.58,2799000000.0,2750197481.92
2020-03-05,'300086,¿µÖ¥Ò©Òµ,5.87,5.96,5.83,5.89,5.87,0.0,0.0,3.24,14325917,84255060.98,2641500000.0,2595443604.32
2020-03-04,'300086,¿µÖ¥Ò©Òµ,5.87,6.03,5.8,6.0,6.05,-0.18,-2.9752,3.291,14551229,86077786.78,2641500000.0,2595443604.32
2020-03-03,'300086,¿µÖ¥Ò©Òµ,6.05,6.12,5.94,5.99,6.08,-0.03,-0.4934,4.813,21280811,128337596.78,2722500000.0,2675031312.8
2020-03-02,'300086,¿µÖ¥Ò©Òµ,6.08,6.22,5.7,6.15,6.02,0.06,0.9967,5.3553,23678508,142496609.06,2736000000.0,2688295930.88
2020-02-28,'300086,¿µÖ¥Ò©Òµ,6.02,6.17,5.88,5.9,5.99,0.03,0.5008,5.802,25653967,155462634.06,2709000000.0,2661766694.72
2020-02-27,'300086,¿µÖ¥Ò©Òµ,5.99,6.11,5.82,6.03,5.98,0.01,0.1672,3.6107,15965060,95358130.3,2695500000.0,2648502076.64
2020-02-26,'300086,¿µÖ¥Ò©Òµ,5.98,6.38,5.96,6.38,6.37,-0.39,-6.1224,6.2327,27558097,167923503.31,2691000000.0,2644080537.28
2020-02-25,'300086,¿µÖ¥Ò©Òµ,6.37,6.47,5.98,6.07,6.02,0.35,5.814,8.5393,37756659,236700107.68,2866500000.0,2816520572.32
2020-02-24,'300086,¿µÖ¥Ò©Òµ,6.02,6.02,5.75,5.78,5.72,0.3,5.2448,6.1525,27203486,160921725.16,2709000000.0,2661766694.72
2020-02-21,'300086,¿µÖ¥Ò©Òµ,5.72,5.74,5.57,5.69,5.62,0.1,1.7794,3.8355,16958656,96227826.86,2574000000.0,2529120513.92
2020-02-20,'300086,¿µÖ¥Ò©Òµ,5.62,5.67,5.46,5.61,5.61,0.01,0.1783,3.2814,14508879,80850660.26,2529000000.0,2484905120.32
2020-02-19,'300086,¿µÖ¥Ò©Òµ,5.61,5.84,5.58,5.84,5.85,-0.24,-4.1026,3.9467,17450383,98967991.32,2524500000.0,2480483580.96
2020-02-18,'300086,¿µÖ¥Ò©Òµ,5.85,5.91,5.66,5.8,5.76,0.09,1.5625,4.937,21829012,126060938.46,2632500000.0,2586600525.6
2020-02-17,'300086,¿µÖ¥Ò©Òµ,5.76,5.79,5.63,5.66,5.6,0.16,2.8571,3.9876,17631473,101056371.3,2592000000.0,2546806671.36
2020-02-14,'300086,¿µÖ¥Ò©Òµ,5.6,5.83,5.52,5.73,5.73,-0.13,-2.2688,4.4453,19654878,111568085.47,2520000000.0,2476062041.6
2020-02-13,'300086,¿µÖ¥Ò©Òµ,5.73,5.98,5.64,5.98,5.96,-0.23,-3.8591,5.7545,25443550,146775140.83,2578500000.0,2533542053.28
2020-02-12,'300086,¿µÖ¥Ò©Òµ,5.96,6.1,5.81,5.92,6.04,-0.08,-1.3245,5.9462,26291249,156453741.09,2682000000.0,2635237458.56
2020-02-11,'300086,¿µÖ¥Ò©Òµ,6.04,6.04,5.68,5.85,6.31,-0.27,-4.2789,10.2347,45253277,263298702.96,2718000000.0,2670609773.44
2020-02-10,'300086,¿µÖ¥Ò©Òµ,6.31,6.78,6.31,6.78,7.01,-0.7,-9.9857,6.3585,28114450,179534642.99,2839500000.0,2789991336.16
