ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-26,'600988,³à·å»Æ½ð,8.47,8.63,8.25,8.32,8.48,-0.01,-0.1179,9.8288,140196505,1184623934.0,14093329371.7,12081451271.1
2020-03-25,'600988,³à·å»Æ½ð,8.48,8.78,8.24,8.6,8.24,0.24,2.9126,14.2816,203709953,1738823348.0,14109968485.4,12095715086.1
2020-03-24,'600988,³à·å»Æ½ð,8.24,8.24,7.91,8.24,7.49,0.75,10.0134,16.3979,233896581,1904158268.0,13710629754.7,11753383527.0
2020-03-23,'600988,³à·å»Æ½ð,7.49,7.83,7.08,7.08,7.39,0.1,1.3532,12.373,176485865,1326542217.0,12462696221.2,10683597405.0
2020-03-20,'600988,³à·å»Æ½ð,7.39,7.39,6.65,6.71,6.74,0.65,9.6439,9.2219,131539152,918327112.0,12296305083.4,10540959255.4
2020-03-19,'600988,³à·å»Æ½ð,6.74,6.75,6.34,6.53,6.59,0.15,2.2762,5.9377,84693680,553996923.0,11214762687.7,9613811283.04
2020-03-18,'600988,³à·å»Æ½ð,6.59,6.96,6.58,6.85,6.67,-0.08,-1.1994,6.6935,95474267,648854022.0,10965175981.0,9399854058.64
2020-03-17,'600988,³à·å»Æ½ð,6.67,7.05,6.41,6.96,6.94,-0.27,-3.8905,7.118,101529574,676995720.0,11098288891.3,9513964578.32
2020-03-16,'600988,³à·å»Æ½ð,6.94,7.32,6.83,6.94,7.0,-0.06,-0.8571,8.3889,119657605,845211283.0,11547544963.3,9899087582.24
2020-03-13,'600988,³à·å»Æ½ð,7.0,7.11,6.63,6.63,7.36,-0.36,-4.8913,8.7543,124870092,853515464.0,11647379646.0,9984670472.0
2020-03-12,'600988,³à·å»Æ½ð,7.36,7.65,7.23,7.52,7.83,-0.47,-6.0026,6.993,99746517,741935636.0,12246387742.1,10498167810.6
2020-03-11,'600988,³à·å»Æ½ð,7.83,7.86,7.36,7.46,7.5,0.33,4.4,8.5618,122123577,935707036.0,13028426089.7,11168567113.7
2020-03-10,'600988,³à·å»Æ½ð,7.5,7.6,7.01,7.2,7.64,-0.14,-1.8325,10.2476,146170288,1063326406.0,12479335335.0,10697861220.0
2020-03-09,'600988,³à·å»Æ½ð,7.64,8.57,7.59,8.51,8.39,-0.75,-8.9392,12.4199,177155084,1432033401.0,12712282927.9,10897554629.4
2020-03-06,'600988,³à·å»Æ½ð,8.39,8.65,8.24,8.59,8.36,0.03,0.3589,11.2788,160878375,1360772975.0,13960216461.4,11967340751.4
2020-03-05,'600988,³à·å»Æ½ð,8.36,8.46,8.06,8.15,8.41,-0.05,-0.5945,10.5811,150926908,1246199310.0,13910299120.1,11924549306.6
2020-03-04,'600988,³à·å»Æ½ð,8.41,9.05,8.32,8.89,8.6,-0.19,-2.2093,12.8949,183931108,1600426220.0,13993494689.0,11995868381.4
2020-03-03,'600988,³à·å»Æ½ð,8.6,8.75,8.32,8.55,8.6,0.0,0.0,11.0622,157788725,1356955384.0,14309637850.8,12266880865.6
2020-03-02,'600988,³à·å»Æ½ð,8.6,8.8,8.25,8.54,8.95,-0.35,-3.9106,13.8244,197189303,1683921264.0,14309637850.8,12266880865.6
