ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-26,'002656,STÄ¦µÇ,2.14,2.22,2.09,2.11,2.12,0.02,0.9434,1.3426,7767544,16801599.45,1524792466.16,1238087971.34
2020-03-25,'002656,STÄ¦µÇ,2.12,2.12,2.08,2.1,2.07,0.05,2.4155,1.0275,5944793,12499871.09,1510542069.28,1226517055.72
2020-03-24,'002656,STÄ¦µÇ,2.07,2.1,2.02,2.07,2.06,0.01,0.4854,0.9941,5751519,11867382.84,1474916077.08,1197589766.67
2020-03-23,'002656,STÄ¦µÇ,2.06,2.12,2.05,2.12,2.16,-0.1,-4.6296,1.1098,6420984,13289382.41,1467790878.64,1191804308.86
2020-03-20,'002656,STÄ¦µÇ,2.16,2.18,2.12,2.15,2.15,0.01,0.4651,0.9303,5382049,11558995.35,1539042863.04,1249658886.96
2020-03-19,'002656,STÄ¦µÇ,2.15,2.24,2.1,2.2,2.21,-0.06,-2.7149,1.4971,8661368,18580130.4,1531917664.6,1243873429.15
2020-03-18,'002656,STÄ¦µÇ,2.21,2.29,2.2,2.28,2.25,-0.04,-1.7778,1.0785,6239791,14031052.75,1574668855.24,1278586176.01
2020-03-17,'002656,STÄ¦µÇ,2.25,2.32,2.18,2.27,2.28,-0.03,-1.3158,1.1712,6776023,15235933.72,1603169649.0,1301728007.25
2020-03-16,'002656,STÄ¦µÇ,2.28,2.43,2.27,2.4,2.39,-0.11,-4.6025,1.5772,9124552,21589118.22,1624545244.32,1319084380.68
2020-03-13,'002656,STÄ¦µÇ,2.39,2.41,2.31,2.33,2.43,-0.04,-1.6461,1.4446,8357943,19654783.7,1702922427.16,1382724416.59
2020-03-12,'002656,STÄ¦µÇ,2.43,2.44,2.39,2.41,2.47,-0.04,-1.6194,1.5238,8815598,21303822.03,1731423220.92,1405866247.83
2020-03-11,'002656,STÄ¦µÇ,2.47,2.62,2.47,2.54,2.56,-0.09,-3.5156,2.0581,11907262,30334898.14,1759924014.68,1429008079.07
2020-03-10,'002656,STÄ¦µÇ,2.56,2.58,2.46,2.5,2.59,-0.03,-1.1583,2.5637,14831968,37033394.48,1824050800.64,1481077199.36
2020-03-09,'002656,STÄ¦µÇ,2.59,2.7,2.55,2.59,2.57,0.02,0.7782,4.373,25299614,66740728.54,1845426395.96,1498433572.79
2020-03-06,'002656,STÄ¦µÇ,2.57,2.57,2.41,2.42,2.45,0.12,4.898,2.6778,15492577,38714013.58,1831175999.08,1486862657.17
2020-03-05,'002656,STÄ¦µÇ,2.45,2.48,2.4,2.41,2.4,0.05,2.0833,2.3546,13622638,33318204.28,1745673617.8,1417437163.45
2020-03-04,'002656,STÄ¦µÇ,2.4,2.41,2.35,2.38,2.39,0.01,0.4184,1.4947,8647730,20587584.45,1710047625.6,1388509874.4
2020-03-03,'002656,STÄ¦µÇ,2.39,2.45,2.37,2.39,2.38,0.01,0.4202,1.7034,9855195,23695264.71,1702922427.16,1382724416.59
2020-03-02,'002656,STÄ¦µÇ,2.38,2.4,2.32,2.32,2.33,0.05,2.1459,1.7069,9875362,23380521.85,1695797228.72,1376938958.78
2020-02-28,'002656,STÄ¦µÇ,2.33,2.39,2.33,2.38,2.45,-0.12,-4.898,2.4316,14067724,33109082.99,1660171236.52,1348011669.73
2020-02-27,'002656,STÄ¦µÇ,2.45,2.49,2.42,2.43,2.43,0.02,0.823,2.4422,14129016,34592182.08,1745673617.8,1417437163.45
2020-02-26,'002656,STÄ¦µÇ,2.43,2.47,2.38,2.4,2.43,0.0,0.0,3.3172,19191572,46658320.02,1731423220.92,1405866247.83
2020-02-25,'002656,STÄ¦µÇ,2.43,2.44,2.35,2.41,2.47,-0.04,-1.6194,2.9951,17328033,41464924.19,1731423220.92,1405866247.83
2020-02-24,'002656,STÄ¦µÇ,2.47,2.48,2.42,2.45,2.47,0.0,0.0,2.4835,14368284,35099698.38,1759924014.68,1429008079.07
2020-02-21,'002656,STÄ¦µÇ,2.47,2.56,2.45,2.56,2.5,-0.03,-1.2,4.0956,23694741,59252271.04,1759924014.68,1429008079.07
2020-02-20,'002656,STÄ¦µÇ,2.5,2.5,2.36,2.36,2.38,0.12,5.042,4.4382,25676976,63490376.05,1781299610.0,1446364452.5
