ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-26,'603167,²³º£ÂÖ¶É,7.95,8.05,7.93,7.98,7.99,-0.04,-0.5006,0.6514,3002601,23977054.0,3758812493.85,3664748093.85
2020-03-25,'603167,²³º£ÂÖ¶É,7.99,8.03,7.87,7.91,7.77,0.22,2.8314,0.9221,4250570,33785492.0,3777724757.97,3683187077.97
2020-03-24,'603167,²³º£ÂÖ¶É,7.77,7.87,7.64,7.78,7.64,0.13,1.7016,0.6529,3009802,23286524.0,3673707305.31,3581772665.31
2020-03-23,'603167,²³º£ÂÖ¶É,7.64,7.91,7.61,7.85,8.05,-0.41,-5.0932,1.3378,6166997,47874257.0,3612242446.92,3521845966.92
2020-03-20,'603167,²³º£ÂÖ¶É,8.05,8.11,7.96,8.1,8.03,0.02,0.2491,0.8995,4146400,33278908.0,3806093154.15,3710845554.15
2020-03-19,'603167,²³º£ÂÖ¶É,8.03,8.24,7.9,8.24,8.2,-0.17,-2.0732,1.3048,6014708,48357195.0,3796637022.09,3701626062.09
2020-03-18,'603167,²³º£ÂÖ¶É,8.2,8.47,8.2,8.41,8.35,-0.15,-1.7964,1.0254,4726700,39599930.0,3877014144.6,3779991744.6
2020-03-17,'603167,²³º£ÂÖ¶É,8.35,8.5,8.22,8.41,8.45,-0.1,-1.1834,0.971,4476057,37384666.0,3947935135.05,3849137935.05
2020-03-16,'603167,²³º£ÂÖ¶É,8.45,8.71,8.26,8.68,8.62,-0.17,-1.9722,1.1598,5346600,45624697.0,3995215795.35,3895235395.35
2020-03-13,'603167,²³º£ÂÖ¶É,8.62,8.69,8.2,8.34,8.8,-0.18,-2.0455,2.0527,9462461,80620824.0,4075592917.86,3973601077.86
2020-03-12,'603167,²³º£ÂÖ¶É,8.8,8.98,8.79,8.98,9.04,-0.24,-2.6549,1.6552,7629901,67585290.0,4160698106.4,4056576506.4
2020-03-11,'603167,²³º£ÂÖ¶É,9.04,9.26,8.92,8.93,8.9,0.14,1.573,2.7861,12843058,117044914.0,4274171691.12,4167210411.12
2020-03-10,'603167,²³º£ÂÖ¶É,8.9,8.9,8.61,8.76,8.84,0.06,0.6787,1.7616,8120554,71206961.0,4207978766.7,4102673966.7
2020-03-09,'603167,²³º£ÂÖ¶É,8.84,9.0,8.75,8.77,8.84,0.0,0.0,2.1292,9815100,86971853.0,4179610370.52,4075015490.52
2020-03-06,'603167,²³º£ÂÖ¶É,8.84,8.85,8.74,8.8,8.89,-0.05,-0.5624,1.1553,5325601,46843496.0,4179610370.52,4075015490.52
2020-03-05,'603167,²³º£ÂÖ¶É,8.89,8.89,8.73,8.77,8.72,0.17,1.9495,1.8466,8512406,74941238.0,4203250700.67,4098064220.67
2020-03-04,'603167,²³º£ÂÖ¶É,8.72,8.75,8.61,8.62,8.7,0.02,0.2299,1.0198,4700809,40818424.0,4122873578.16,4019698538.16
2020-03-03,'603167,²³º£ÂÖ¶É,8.7,8.89,8.58,8.65,8.56,0.14,1.6355,1.8132,8358567,72845349.0,4113417446.1,4010479046.1
2020-03-02,'603167,²³º£ÂÖ¶É,8.56,8.58,8.36,8.37,8.35,0.21,2.515,0.8807,4059989,34518019.0,4047224521.68,3945942601.68
2020-02-28,'603167,²³º£ÂÖ¶É,8.35,8.59,8.32,8.51,8.68,-0.33,-3.8018,1.4892,6864775,57925077.0,3947935135.05,3849137935.05
2020-02-27,'603167,²³º£ÂÖ¶É,8.68,8.76,8.67,8.71,8.68,0.0,0.0,1.0402,4795100,41745480.0,4103961314.04,4001259554.04
2020-02-26,'603167,²³º£ÂÖ¶É,8.68,8.82,8.57,8.6,8.72,-0.04,-0.4587,1.5257,7033017,61404462.0,4103961314.04,4001259554.04
2020-02-25,'603167,²³º£ÂÖ¶É,8.72,8.79,8.5,8.79,8.9,-0.18,-2.0225,1.8371,8468657,73391744.0,4122873578.16,4019698538.16
2020-02-24,'603167,²³º£ÂÖ¶É,8.9,9.09,8.84,9.09,9.1,-0.2,-2.1978,1.5654,7216036,64353818.0,4207978766.7,4102673966.7
2020-02-21,'603167,²³º£ÂÖ¶É,9.1,9.16,9.06,9.12,9.14,-0.04,-0.4376,1.3341,6149675,56008957.0,4302540087.3,4194868887.3
2020-02-20,'603167,²³º£ÂÖ¶É,9.14,9.16,8.91,8.93,8.97,0.17,1.8952,1.7779,8195841,74270017.0,4321452351.42,4213307871.42
2020-02-19,'603167,²³º£ÂÖ¶É,8.97,9.02,8.8,8.84,8.88,0.09,1.0135,1.5673,7224701,64347989.0,4241075228.91,4134942188.91
2020-02-18,'603167,²³º£ÂÖ¶É,8.88,8.95,8.83,8.88,8.88,0.0,0.0,1.3052,6016452,53405383.0,4198522634.64,4093454474.64
2020-02-17,'603167,²³º£ÂÖ¶É,8.88,8.98,8.65,8.68,8.66,0.22,2.5404,1.629,7509139,66367096.0,4198522634.64,4093454474.64
2020-02-14,'603167,²³º£ÂÖ¶É,8.66,8.71,8.62,8.63,8.66,0.0,0.0,0.5235,2413300,20898082.0,4094505181.98,3992040061.98
2020-02-13,'603167,²³º£ÂÖ¶É,8.66,8.85,8.62,8.79,8.8,-0.14,-1.5909,0.954,4397779,38423774.0,4094505181.98,3992040061.98
2020-02-12,'603167,²³º£ÂÖ¶É,8.8,8.82,8.69,8.71,8.75,0.05,0.5714,0.9205,4243141,37177318.0,4160698106.4,4056576506.4
2020-02-11,'603167,²³º£ÂÖ¶É,8.75,8.84,8.7,8.76,8.75,0.0,0.0,1.3713,6321241,55340538.0,4137057776.25,4033527776.25
2020-02-10,'603167,²³º£ÂÖ¶É,8.75,8.76,8.37,8.57,8.6,0.15,1.7442,1.7091,7878486,67590802.0,4137057776.25,4033527776.25
2020-02-07,'603167,²³º£ÂÖ¶É,8.6,8.64,8.4,8.46,8.45,0.15,1.7751,1.4875,6856807,58551204.0,4066136785.8,3964381585.8
2020-02-06,'603167,²³º£ÂÖ¶É,8.45,8.54,8.27,8.39,8.41,0.04,0.4756,1.743,8034721,67503046.0,3995215795.35,3895235395.35
2020-02-05,'603167,²³º£ÂÖ¶É,8.41,8.59,8.18,8.18,8.44,-0.03,-0.3555,2.5353,11687263,98491997.0,3976303531.23,3876796411.23
2020-02-04,'603167,²³º£ÂÖ¶É,8.44,8.79,8.17,8.17,9.08,-0.64,-7.0485,4.4726,20617515,171253377.0,3990487729.32,3890625649.32
2020-02-03,'603167,²³º£ÂÖ¶É,9.08,9.08,9.08,9.08,10.09,-1.01,-10.0099,0.2213,1020100,9262508.0,4293083955.24,4185649395.24
2020-01-23,'603167,²³º£ÂÖ¶É,10.09,10.46,10.02,10.35,10.42,-0.33,-3.167,0.7772,3582882,36701989.0,4770618624.27,4651233744.27
2020-01-22,'603167,²³º£ÂÖ¶É,10.42,10.42,10.28,10.4,10.4,0.02,0.1923,0.4408,2032100,21028406.0,4926644803.26,4803355363.26
2020-01-21,'603167,²³º£ÂÖ¶É,10.4,10.47,10.31,10.47,10.49,-0.09,-0.858,0.5491,2531359,26315846.0,4917188671.2,4794135871.2
2020-01-20,'603167,²³º£ÂÖ¶É,10.49,10.53,10.42,10.5,10.47,0.02,0.191,0.6959,3207728,33570747.0,4959741265.47,4835623585.47
