ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-26,'002731,ÝÍ»ªÖé±¦,7.99,7.99,7.99,7.99,7.26,0.73,10.0551,1.9554,5008888,40021015.12,2046686440.0,2046686440.0
2020-03-25,'002731,ÝÍ»ªÖé±¦,7.26,7.26,7.26,7.26,6.6,0.66,10.0,0.6609,1692990,12291107.4,1859692560.0,1859692560.0
2020-03-24,'002731,ÝÍ»ªÖé±¦,6.6,6.6,6.12,6.22,6.0,0.6,10.0,2.5212,6458234,41641313.65,1690629600.0,1690629600.0
2020-03-23,'002731,ÝÍ»ªÖé±¦,6.0,6.15,5.99,6.0,6.14,-0.14,-2.2801,1.1023,2823560,17105879.1,1536936000.0,1536936000.0
2020-03-20,'002731,ÝÍ»ªÖé±¦,6.14,6.17,6.0,6.08,6.01,0.13,2.1631,1.2062,3089690,18785554.6,1572797840.0,1572797840.0
2020-03-19,'002731,ÝÍ»ªÖé±¦,6.01,6.05,5.8,5.96,6.0,0.01,0.1667,1.6256,4164010,24658275.0,1539497560.0,1539497560.0
2020-03-18,'002731,ÝÍ»ªÖé±¦,6.0,6.26,5.96,6.15,6.13,-0.13,-2.1207,1.7067,4371940,26738296.58,1536936000.0,1536936000.0
2020-03-17,'002731,ÝÍ»ªÖé±¦,6.13,6.37,5.91,6.26,6.24,-0.11,-1.7628,1.5572,3988774,24379865.38,1570236280.0,1570236280.0
2020-03-16,'002731,ÝÍ»ªÖé±¦,6.24,6.58,6.23,6.41,6.36,-0.12,-1.8868,2.011,5151370,33230053.98,1598413440.0,1598413440.0
2020-03-13,'002731,ÝÍ»ªÖé±¦,6.36,6.4,6.06,6.2,6.54,-0.18,-2.7523,1.9077,4886688,30447979.48,1629152160.0,1629152160.0
2020-03-12,'002731,ÝÍ»ªÖé±¦,6.54,6.67,6.43,6.59,6.75,-0.21,-3.1111,1.9415,4973370,32511872.18,1675260240.0,1675260240.0
2020-03-11,'002731,ÝÍ»ªÖé±¦,6.75,6.84,6.66,6.67,6.69,0.06,0.8969,2.2653,5802821,39263047.38,1729053000.0,1729053000.0
2020-03-10,'002731,ÝÍ»ªÖé±¦,6.69,6.73,6.39,6.54,6.65,0.04,0.6015,1.9323,4949641,32503429.88,1713683640.0,1713683640.0
2020-03-09,'002731,ÝÍ»ªÖé±¦,6.65,6.96,6.6,6.94,6.88,-0.23,-3.343,2.7831,7129140,48132504.5,1703437400.0,1703437400.0
2020-03-06,'002731,ÝÍ»ªÖé±¦,6.88,6.94,6.73,6.8,6.8,0.08,1.1765,3.0764,7880364,53911065.86,1762353280.0,1762353280.0
2020-03-05,'002731,ÝÍ»ªÖé±¦,6.8,6.8,6.55,6.59,6.57,0.23,3.5008,2.8015,7176116,48204203.44,1741860800.0,1741860800.0
2020-03-04,'002731,ÝÍ»ªÖé±¦,6.57,6.62,6.46,6.54,6.46,0.11,1.7028,2.0315,5203920,34127574.72,1682944920.0,1682944920.0
