»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-26,'002223,”„‘æ“Ω¡∆,37.59,37.59,35.23,35.5,34.17,3.42,10.0088,10.1524,101775705,3746077685.23,37683107761.1,37683107761.1
2020-03-25,'002223,”„‘æ“Ω¡∆,34.17,34.17,31.51,31.88,31.06,3.11,10.0129,5.7311,57453447,1893009958.94,34254636663.9,34254636663.9
2020-03-24,'002223,”„‘æ“Ω¡∆,31.06,32.25,30.33,30.9,30.96,0.1,0.323,4.3753,43861361,1367391372.62,31136933414.7,31136933414.7
2020-03-23,'002223,”„‘æ“Ω¡∆,30.96,31.88,30.09,30.56,29.39,1.57,5.342,5.9834,59981777,1862666441.24,31036685721.8,31036685721.8
2020-03-20,'002223,”„‘æ“Ω¡∆,29.39,29.6,27.8,27.95,27.45,1.94,7.0674,3.7134,37225586,1080078575.05,29462796943.3,29462796943.3
2020-03-19,'002223,”„‘æ“Ω¡∆,27.45,28.28,26.66,28.06,28.03,-0.58,-2.0692,2.9749,29822634,817969443.67,27517991701.0,27517991701.0
2020-03-18,'002223,”„‘æ“Ω¡∆,28.03,29.63,28.03,28.99,28.99,-0.96,-3.3115,2.6188,26252905,758141043.42,28099428319.9,28099428319.9
2020-03-17,'002223,”„‘æ“Ω¡∆,28.99,30.07,27.66,30.01,29.55,-0.56,-1.8951,3.7244,37336664,1070059991.58,29061806171.7,29061806171.7
2020-03-16,'002223,”„‘æ“Ω¡∆,29.55,30.83,28.91,29.28,28.58,0.97,3.394,5.2248,52377658,1568758528.58,29623193252.0,29623193252.0
2020-03-13,'002223,”„‘æ“Ω¡∆,28.58,28.97,27.5,27.66,29.75,-1.17,-3.9328,3.9296,39393354,1117568909.93,28650790630.8,28650790630.8
2020-03-12,'002223,”„‘æ“Ω¡∆,29.75,32.17,29.57,31.54,31.12,-1.37,-4.4023,3.5537,35624737,1089930153.68,29823688637.8,29823688637.8
2020-03-11,'002223,”„‘æ“Ω¡∆,31.12,32.45,30.39,31.5,31.37,-0.25,-0.7969,3.7094,37185830,1162819937.36,31197082030.5,31197082030.5
2020-03-10,'002223,”„‘æ“Ω¡∆,31.37,32.2,29.75,31.48,33.05,-1.68,-5.0832,5.0555,50680109,1560700647.64,31447701262.7,31447701262.7
2020-03-09,'002223,”„‘æ“Ω¡∆,33.05,34.84,31.99,33.0,32.23,0.82,2.5442,6.0765,60915856,2030217566.51,33131862503.5,33131862503.5
2020-03-06,'002223,”„‘æ“Ω¡∆,32.23,33.14,31.88,32.3,32.05,0.18,0.5616,3.3653,33736773,1097334254.41,32309831421.7,32309831421.7
2020-03-05,'002223,”„‘æ“Ω¡∆,32.05,32.57,31.08,32.28,32.06,-0.01,-0.0312,4.0126,40225246,1281399868.9,32129385574.5,32129385574.5
2020-03-04,'002223,”„‘æ“Ω¡∆,32.06,34.7,31.8,33.99,34.2,-2.14,-6.2573,5.0281,50405850,1649455907.4,32139410343.7,32139410343.7
2020-03-03,'002223,”„‘æ“Ω¡∆,34.2,36.19,34.12,34.75,34.7,-0.5,-1.4409,5.6162,56300867,1974954185.3,34284710971.8,34284710971.8
2020-03-02,'002223,”„‘æ“Ω¡∆,34.7,35.65,33.25,34.72,34.73,-0.03,-0.0864,6.0951,61102293,2101431092.94,34785949436.3,34785949436.3
2020-02-28,'002223,”„‘æ“Ω¡∆,34.73,35.85,32.43,32.6,33.06,1.67,5.0514,6.6727,66892025,2287280161.43,34816023744.2,34816023744.2
2020-02-27,'002223,”„‘æ“Ω¡∆,33.06,33.8,31.01,32.51,32.25,0.81,2.5116,4.6401,46516154,1498511937.29,33141887272.7,33141887272.7
2020-02-26,'002223,”„‘æ“Ω¡∆,32.25,33.89,31.5,33.63,33.06,-0.81,-2.4501,5.5975,56113994,1819192487.95,32329880960.2,32329880960.2
2020-02-25,'002223,”„‘æ“Ω¡∆,33.06,34.96,31.86,33.53,32.67,0.39,1.1938,7.6398,76587293,2565073370.31,33141887272.7,33141887272.7
2020-02-24,'002223,”„‘æ“Ω¡∆,32.67,32.67,30.57,30.96,29.7,2.97,10.0,6.0985,61136418,1948539515.04,32750921270.4,32750921270.4
2020-02-21,'002223,”„‘æ“Ω¡∆,29.7,29.98,28.02,28.3,28.08,1.62,5.7692,5.121,51337328,1502021387.77,29773564791.3,29773564791.3
2020-02-20,'002223,”„‘æ“Ω¡∆,28.08,28.28,27.5,28.02,27.78,0.3,1.0799,2.8234,28304330,788892447.81,28149552166.3,28149552166.3
2020-02-19,'002223,”„‘æ“Ω¡∆,27.78,29.05,27.7,28.85,29.06,-1.28,-4.4047,3.465,34736075,983352691.1,27848809087.6,27848809087.6
2020-02-18,'002223,”„‘æ“Ω¡∆,29.06,29.86,28.05,28.05,27.78,1.28,4.6076,4.7024,47140102,1376063324.37,29131979556.7,29131979556.7
2020-02-17,'002223,”„‘æ“Ω¡∆,27.78,27.93,26.98,27.09,27.19,0.59,2.1699,3.3451,33533976,928555993.63,27848809087.6,27848809087.6
