日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-26,'603228,景旺电子,43.62,44.44,43.48,44.29,44.8,-1.18,-2.6339,0.4986,2986407,131060268.0,26552994964.2,26128886428.2
2020-03-25,'603228,景旺电子,44.8,45.2,43.7,44.85,43.93,0.87,1.9804,0.924,5535108,246802989.0,27271301568.0,26835720128.0
2020-03-24,'603228,景旺电子,43.93,45.17,41.69,44.93,43.76,0.17,0.3885,1.3374,8011468,349520754.0,26741702631.3,26314580027.3
2020-03-23,'603228,景旺电子,43.76,46.56,43.6,46.0,47.74,-3.98,-8.3368,1.0806,6472881,291247160.0,26359781653.6,26212748053.6
2020-03-20,'603228,景旺电子,47.74,48.99,46.76,48.99,48.19,-0.45,-0.9338,1.4045,8413040,398729786.0,28757220661.4,28596814261.4
2020-03-19,'603228,景旺电子,48.19,48.7,46.51,46.51,46.75,1.44,3.0802,1.7708,10607227,505083196.0,29028287885.9,28866369485.9
2020-03-18,'603228,景旺电子,46.75,49.4,46.34,47.41,46.03,0.72,1.5642,1.7927,10738232,515728581.0,28160872767.5,28003792767.5
2020-03-17,'603228,景旺电子,46.03,46.3,43.58,45.3,43.15,2.88,6.6744,1.8387,11013820,500390300.0,27727165208.3,27572504408.3
2020-03-16,'603228,景旺电子,43.15,45.88,43.14,45.0,44.57,-1.42,-3.186,1.1072,6632349,296781010.0,25992334971.5,25847350971.5
2020-03-13,'603228,景旺电子,44.57,45.04,42.82,42.84,45.48,-0.91,-2.0009,0.9524,5705114,249566577.0,26847702657.7,26697947457.7
2020-03-12,'603228,景旺电子,45.48,46.11,45.03,45.19,46.11,-0.63,-1.3663,0.6887,4125247,187309249.0,27395860822.8,27243048022.8
2020-03-11,'603228,景旺电子,46.11,47.88,45.88,46.86,46.72,-0.61,-1.3057,1.1347,6797257,318858412.0,27775354937.1,27620425337.1
2020-03-10,'603228,景旺电子,46.72,46.76,44.24,45.0,45.1,1.62,3.592,1.3022,7800319,356698689.0,28142801619.2,27985822419.2
2020-03-09,'603228,景旺电子,45.1,46.86,45.03,46.3,47.2,-2.1,-4.4492,0.9522,5703898,260782794.0,27166959611.0,27015423611.0
2020-03-06,'603228,景旺电子,47.2,47.69,46.03,46.37,46.96,0.24,0.5111,0.8054,4824440,226491659.0,28431939992.0,28273347992.0
2020-03-05,'603228,景旺电子,46.96,47.19,45.89,46.98,46.0,0.96,2.087,0.952,5702637,266090021.0,28287370805.6,28129585205.6
2020-03-04,'603228,景旺电子,46.0,46.56,45.06,45.7,47.26,-1.26,-2.6661,1.5409,9229918,422258395.0,27709094060.0,27554534060.0
2020-03-03,'603228,景旺电子,47.26,49.5,46.67,48.29,47.58,-0.32,-0.6726,1.4956,8958875,433009671.0,28468082288.6,28309288688.6
2020-03-02,'603228,景旺电子,47.58,48.15,45.0,47.28,46.62,0.96,2.0592,2.2957,13751534,641266307.0,28660841203.8,28500972403.8
2020-02-28,'603228,景旺电子,46.62,48.88,46.05,48.17,50.23,-3.61,-7.1869,1.2201,7308265,346854855.0,28082564458.2,27925921258.2
