ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-26,'603080,ÐÂ½®»ð¾æ,12.75,12.98,12.7,12.95,12.99,-0.24,-1.8476,1.2493,1089800,13988038.0,1804125000.0,1112246250.0
2020-03-25,'603080,ÐÂ½®»ð¾æ,12.99,13.15,12.91,13.07,12.88,0.11,0.854,1.8251,1592100,20729988.0,1838085000.0,1133182650.0
2020-03-24,'603080,ÐÂ½®»ð¾æ,12.88,12.98,12.66,12.81,12.7,0.18,1.4173,1.362,1188123,15219312.0,1822520000.0,1123586800.0
2020-03-23,'603080,ÐÂ½®»ð¾æ,12.7,13.2,12.53,12.53,12.88,-0.18,-1.3975,2.0918,1824800,23419034.0,1797050000.0,1107884500.0
2020-03-20,'603080,ÐÂ½®»ð¾æ,12.88,12.88,12.39,12.39,12.35,0.53,4.2915,2.5272,2204585,27947996.0,1822520000.0,1123586800.0
2020-03-19,'603080,ÐÂ½®»ð¾æ,12.35,12.59,12.03,12.5,12.55,-0.2,-1.5936,2.1404,1867156,22913380.0,1747525000.0,1077352250.0
2020-03-18,'603080,ÐÂ½®»ð¾æ,12.55,13.17,12.52,13.06,12.92,-0.37,-2.8638,2.5008,2181558,28092572.0,1775825000.0,1094799250.0
2020-03-17,'603080,ÐÂ½®»ð¾æ,12.92,13.38,12.49,13.19,13.12,-0.2,-1.5244,2.6576,2318400,29915409.0,1828180000.0,1127076200.0
2020-03-16,'603080,ÐÂ½®»ð¾æ,13.12,13.82,13.12,13.63,13.43,-0.31,-2.3083,2.4282,2118200,28633744.0,1856480000.0,1144523200.0
2020-03-13,'603080,ÐÂ½®»ð¾æ,13.43,13.72,13.0,13.46,13.97,-0.54,-3.8654,2.9321,2557800,34076482.0,1900345000.0,1171566050.0
2020-03-12,'603080,ÐÂ½®»ð¾æ,13.97,14.36,13.86,14.28,14.52,-0.55,-3.7879,2.4388,2127500,29894001.0,1976755000.0,1218672950.0
2020-03-11,'603080,ÐÂ½®»ð¾æ,14.52,14.75,14.36,14.4,14.38,0.14,0.9736,2.6796,2337590,34065883.0,2054580000.0,1266652200.0
2020-03-10,'603080,ÐÂ½®»ð¾æ,14.38,14.38,13.73,14.05,14.36,0.02,0.1393,2.9913,2609421,36751437.0,2034770000.0,1254439300.0
2020-03-09,'603080,ÐÂ½®»ð¾æ,14.36,14.75,14.35,14.49,14.88,-0.52,-3.4946,2.8898,2520933,36701592.0,2031940000.0,1252694600.0
2020-03-06,'603080,ÐÂ½®»ð¾æ,14.88,15.12,14.6,14.8,14.89,-0.01,-0.0672,3.0584,2668014,39610003.0,2105520000.0,1298056800.0
2020-03-05,'603080,ÐÂ½®»ð¾æ,14.89,15.04,14.67,14.7,14.63,0.26,1.7772,3.9238,3422885,50878772.0,2106935000.0,1298929150.0
2020-03-04,'603080,ÐÂ½®»ð¾æ,14.63,14.75,14.15,14.28,14.28,0.35,2.451,2.788,2432100,35342311.0,2070145000.0,1276248050.0
2020-03-03,'603080,ÐÂ½®»ð¾æ,14.28,14.77,14.12,14.25,14.09,0.19,1.3485,1.9165,1671858,24098345.0,2020620000.0,1245715800.0
2020-03-02,'603080,ÐÂ½®»ð¾æ,14.09,14.14,13.49,13.55,13.58,0.51,3.7555,1.5297,1334413,18699730.0,1993735000.0,1229141150.0
2020-02-28,'603080,ÐÂ½®»ð¾æ,13.58,14.26,13.55,14.01,14.41,-0.83,-5.7599,2.4594,2145500,29867969.0,1921570000.0,1184651300.0
2020-02-27,'603080,ÐÂ½®»ð¾æ,14.41,14.64,14.33,14.64,14.42,-0.01,-0.0693,1.2218,1065858,15449761.0,2039015000.0,1257056350.0
2020-02-26,'603080,ÐÂ½®»ð¾æ,14.42,14.73,14.18,14.37,14.47,-0.05,-0.3455,2.2486,1961600,28539872.0,2040430000.0,1257928700.0
2020-02-25,'603080,ÐÂ½®»ð¾æ,14.47,14.75,14.05,14.72,14.93,-0.46,-3.081,2.5914,2260616,32610382.0,2047505000.0,1262290450.0
2020-02-24,'603080,ÐÂ½®»ð¾æ,14.93,14.93,14.6,14.87,14.92,0.01,0.067,2.2222,1938564,28619105.0,2112595000.0,1302418550.0
2020-02-21,'603080,ÐÂ½®»ð¾æ,14.92,15.07,14.82,14.86,14.89,0.03,0.2015,2.043,1782200,26635306.0,2111180000.0,1301546200.0
2020-02-20,'603080,ÐÂ½®»ð¾æ,14.89,14.96,14.62,14.85,14.67,0.22,1.4997,1.9907,1736600,25707209.0,2106935000.0,1298929150.0
2020-02-19,'603080,ÐÂ½®»ð¾æ,14.67,14.95,14.55,14.7,14.72,-0.05,-0.3397,1.6625,1450285,21422312.0,2075805000.0,1279737450.0
2020-02-18,'603080,ÐÂ½®»ð¾æ,14.72,14.75,14.5,14.56,14.5,0.22,1.5172,1.7555,1531401,22426015.0,2082880000.0,1284099200.0
2020-02-17,'603080,ÐÂ½®»ð¾æ,14.5,14.53,13.95,13.95,14.2,0.3,2.1127,2.0,1744714,25136246.0,2051750000.0,1264907500.0
2020-02-14,'603080,ÐÂ½®»ð¾æ,14.2,14.29,14.12,14.2,14.2,0.0,0.0,1.1657,1016900,14454215.0,2009300000.0,1238737000.0
2020-02-13,'603080,ÐÂ½®»ð¾æ,14.2,14.71,14.19,14.53,14.52,-0.32,-2.2039,1.5686,1368358,19656431.0,2009300000.0,1238737000.0
2020-02-12,'603080,ÐÂ½®»ð¾æ,14.52,14.55,14.1,14.37,14.36,0.16,1.1142,1.2988,1133000,16334773.0,2054580000.0,1266652200.0
2020-02-11,'603080,ÐÂ½®»ð¾æ,14.36,14.8,14.25,14.36,14.33,0.03,0.2094,2.0143,1757200,25506095.0,2031940000.0,1252694600.0
2020-02-10,'603080,ÐÂ½®»ð¾æ,14.33,14.36,13.81,13.9,13.95,0.38,2.724,1.646,1435886,20347279.0,2027695000.0,1250077550.0
2020-02-07,'603080,ÐÂ½®»ð¾æ,13.95,14.05,13.76,13.91,13.8,0.15,1.087,1.7197,1500200,20843420.0,1973925000.0,1216928250.0
2020-02-06,'603080,ÐÂ½®»ð¾æ,13.8,13.88,13.62,13.7,13.67,0.13,0.951,1.834,1599887,22009288.0,1952700000.0,1203843000.0
2020-02-05,'603080,ÐÂ½®»ð¾æ,13.67,13.9,13.3,13.3,13.36,0.31,2.3204,2.1074,1838387,25132891.0,1934305000.0,1192502450.0
2020-02-04,'603080,ÐÂ½®»ð¾æ,13.36,13.5,12.7,12.7,14.11,-0.75,-5.3154,3.3986,2964801,39194923.0,1890440000.0,1165459600.0
2020-02-03,'603080,ÐÂ½®»ð¾æ,14.11,14.11,14.11,14.11,15.68,-1.57,-10.0128,0.4453,388500,5481735.0,1996565000.0,1230885850.0
2020-01-23,'603080,ÐÂ½®»ð¾æ,15.68,16.23,15.65,16.14,16.14,-0.46,-2.8501,1.5778,1376364,21876610.0,2218720000.0,1367844800.0
2020-01-22,'603080,ÐÂ½®»ð¾æ,16.14,16.34,16.04,16.12,16.11,0.03,0.1862,1.3518,1179200,19073118.0,2283810000.0,1407972900.0
2020-01-21,'603080,ÐÂ½®»ð¾æ,16.11,16.58,16.11,16.58,16.58,-0.47,-2.8347,1.9653,1714460,27869460.0,2279565000.0,1405355850.0
2020-01-20,'603080,ÐÂ½®»ð¾æ,16.58,16.66,16.44,16.51,16.57,0.01,0.0604,0.9124,795900,13175537.0,2346070000.0,1446356300.0
2020-01-17,'603080,ÐÂ½®»ð¾æ,16.57,16.72,16.48,16.61,16.56,0.01,0.0604,1.0278,896600,14887930.0,2344655000.0,1445483950.0
2020-01-16,'603080,ÐÂ½®»ð¾æ,16.56,16.83,16.55,16.83,16.81,-0.25,-1.4872,1.6537,1442600,24053174.0,2343240000.0,1444611600.0
2020-01-15,'603080,ÐÂ½®»ð¾æ,16.81,17.12,16.71,17.01,17.04,-0.23,-1.3498,1.4378,1254245,21125621.0,2378615000.0,1466420350.0
2020-01-14,'603080,ÐÂ½®»ð¾æ,17.04,17.19,16.86,16.89,16.94,0.1,0.5903,2.1174,1847100,31437182.0,2411160000.0,1486484400.0
