日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-26,'300142,沃森生物,30.28,30.63,29.8,29.89,29.91,0.37,1.237,1.3626,20949012,634256105.1,46553591875.5,46553591875.5
2020-03-25,'300142,沃森生物,29.91,30.16,29.51,30.0,29.55,0.36,1.2183,1.0891,16744410,499874365.55,45984740191.4,45984740191.4
2020-03-24,'300142,沃森生物,29.55,29.83,28.95,29.51,29.14,0.41,1.407,1.0925,16797219,493727530.0,45431262877.2,45431262877.2
2020-03-23,'300142,沃森生物,29.14,29.98,29.12,29.25,30.29,-1.15,-3.7966,1.0919,16786876,495448373.25,44800913713.8,44800913713.8
2020-03-20,'300142,沃森生物,30.29,30.48,29.82,30.19,30.0,0.29,0.9667,0.8797,13524556,407594763.91,46568966245.4,46568966245.4
2020-03-19,'300142,沃森生物,30.0,30.78,29.19,30.45,30.49,-0.49,-1.6071,1.5828,24334778,727382921.91,46123109520.0,46123109520.0
2020-03-18,'300142,沃森生物,30.49,31.77,30.49,30.92,30.58,-0.09,-0.2943,1.692,26013603,809880728.17,46876453642.2,46876453642.2
2020-03-17,'300142,沃森生物,30.58,31.03,28.8,30.22,30.15,0.43,1.4262,1.9229,29562852,881830722.83,47014822970.7,47014822970.7
2020-03-16,'300142,沃森生物,30.15,31.45,29.7,30.0,30.08,0.07,0.2327,2.0761,31918762,975311474.44,46353725067.6,46353725067.6
2020-03-13,'300142,沃森生物,30.08,30.58,29.4,29.6,31.0,-0.92,-2.9677,1.9712,30305636,904067308.82,46246104478.7,46246104478.7
2020-03-12,'300142,沃森生物,31.0,32.16,30.58,31.46,31.7,-0.7,-2.2082,1.458,22416514,700799022.9,47660546504.0,47660546504.0
2020-03-11,'300142,沃森生物,31.7,32.85,31.51,31.97,31.38,0.32,1.0198,2.323,35714327,1147916180.71,48736752392.8,48736752392.8
2020-03-10,'300142,沃森生物,31.38,31.48,29.65,29.93,30.16,1.22,4.0451,2.6677,41014774,1263081012.13,48244772557.9,48244772557.9
2020-03-09,'300142,沃森生物,30.16,30.97,29.51,29.66,29.9,0.26,0.8696,2.5092,38576853,1174287357.16,46369099437.4,46369099437.4
2020-03-06,'300142,沃森生物,29.9,30.32,29.55,29.8,29.9,0.0,0.0,0.9454,14535287,434695177.56,45969365821.6,45969365821.6
2020-03-05,'300142,沃森生物,29.9,30.15,28.97,29.45,29.18,0.72,2.4674,1.5871,24400809,722396391.23,45969365821.6,45969365821.6
2020-03-04,'300142,沃森生物,29.18,29.42,28.82,29.3,29.28,-0.1,-0.3415,0.7352,11302863,328594088.33,44862411193.1,44862411193.1
2020-03-03,'300142,沃森生物,29.28,30.4,28.95,29.8,29.46,-0.18,-0.611,1.7022,26169693,779402095.97,45016154891.5,45016154891.5
2020-03-02,'300142,沃森生物,29.46,29.67,28.61,29.0,28.6,0.86,3.007,1.3374,20562213,597678525.79,45292893548.6,45292893548.6
2020-02-28,'300142,沃森生物,28.6,29.5,28.43,29.0,29.67,-1.07,-3.6063,1.3983,21497839,622062430.7,43970697742.4,43970697742.4
2020-02-27,'300142,沃森生物,29.67,30.48,29.32,29.88,29.6,0.07,0.2365,0.8704,13381101,398459792.47,45615755315.3,45615755315.3
2020-02-26,'300142,沃森生物,29.6,30.48,29.55,30.29,30.63,-1.03,-3.3627,1.4095,21670524,648664458.11,45508134726.4,45508134726.4
2020-02-25,'300142,沃森生物,30.63,31.16,29.62,30.3,30.62,0.01,0.0327,1.9559,30070863,917553283.33,47091694819.9,47091694819.9
2020-02-24,'300142,沃森生物,30.62,30.97,29.62,29.87,29.61,1.01,3.411,2.179,33500499,1022307691.45,47076320450.1,47076320450.1
2020-02-21,'300142,沃森生物,29.61,29.87,29.21,29.38,29.55,0.06,0.203,1.1324,17409969,515224740.31,45523509096.2,45523509096.2
2020-02-20,'300142,沃森生物,29.55,29.65,29.11,29.19,29.33,0.22,0.7501,1.146,17619196,518011557.67,45431262877.2,45431262877.2
2020-02-19,'300142,沃森生物,29.33,30.0,29.15,29.7,29.8,-0.47,-1.5772,1.1973,18408087,542842206.9,45093026740.7,45093026740.7
2020-02-18,'300142,沃森生物,29.8,30.45,29.68,30.45,30.48,-0.68,-2.231,1.7348,26672066,797463665.9,45815622123.2,45815622123.2
2020-02-17,'300142,沃森生物,30.48,30.86,29.46,29.46,29.35,1.13,3.8501,2.8093,43191864,1312688839.19,46861079272.3,46861079272.3
2020-02-14,'300142,沃森生物,29.35,29.45,28.25,28.41,28.18,1.17,4.1519,2.3347,35894475,1035943685.22,45123775480.4,45123775480.4
2020-02-13,'300142,沃森生物,28.18,29.2,28.0,28.77,28.92,-0.74,-2.5588,1.2819,19707843,559171202.2,43324974209.1,43324974209.1
2020-02-12,'300142,沃森生物,28.92,29.45,28.54,28.6,28.38,0.54,1.9027,1.5982,24571680,711556204.37,44462677577.3,44462677577.3
2020-02-11,'300142,沃森生物,28.38,28.63,27.9,28.51,28.62,-0.24,-0.8386,1.1228,17261970,487344646.89,43632461605.9,43632461605.9
2020-02-10,'300142,沃森生物,28.62,29.19,28.42,29.1,28.21,0.41,1.4534,1.9143,29430838,848947896.01,44001446482.1,44001446482.1
2020-02-07,'300142,沃森生物,28.21,29.11,27.71,28.5,28.78,-0.57,-1.9805,1.7495,26896824,760509209.68,43371097318.6,43371097318.6
2020-02-06,'300142,沃森生物,28.78,29.38,27.82,28.34,28.23,0.55,1.9483,2.1628,33251507,958266053.56,44247436399.5,44247436399.5
2020-02-05,'300142,沃森生物,28.23,28.39,27.28,28.18,27.85,0.38,1.3645,2.0573,31630365,879209053.35,43401846058.3,43401846058.3
2020-02-04,'300142,沃森生物,27.85,27.97,25.65,25.65,25.65,2.2,8.577,2.5879,39787858,1079418474.98,42817620004.4,42817620004.4
2020-02-03,'300142,沃森生物,25.65,27.26,25.4,25.51,28.22,-2.57,-9.107,3.1197,47962995,1255047665.48,39435258639.6,39435258639.6
2020-01-23,'300142,沃森生物,28.22,29.45,27.28,29.15,29.59,-1.37,-4.6299,2.2884,35182920,1003385117.3,43386471688.5,43386471688.5
2020-01-22,'300142,沃森生物,29.59,30.79,29.56,30.68,30.6,-1.01,-3.3007,1.6848,25902113,772646239.26,45492760356.6,45492760356.6
2020-01-21,'300142,沃森生物,30.6,30.96,30.22,30.68,30.13,0.47,1.5599,2.3343,35888902,1098479265.13,47045571710.4,47045571710.4
2020-01-20,'300142,沃森生物,30.13,30.73,29.71,30.27,29.69,0.44,1.482,2.0976,32249838,972730596.03,46322976327.9,46322976327.9
2020-01-17,'300142,沃森生物,29.69,29.89,29.16,29.2,29.06,0.63,2.1679,1.3831,21263900,627825776.0,45646504055.0,45646504055.0
2020-01-16,'300142,沃森生物,29.06,29.78,28.88,29.5,29.71,-0.65,-2.1878,1.2641,19434285,567053921.0,44677918755.0,44677918755.0
2020-01-15,'300142,沃森生物,29.71,30.18,29.49,29.53,29.62,0.09,0.3038,1.012,15559449,462777202.51,45677252794.6,45677252794.6
2020-01-14,'300142,沃森生物,29.62,30.18,29.5,30.18,30.18,-0.56,-1.8555,1.3567,20858126,619411023.74,45538883466.1,45538883466.1
2020-01-13,'300142,沃森生物,30.18,30.38,29.65,30.0,29.7,0.48,1.6162,1.8039,27733365,832292883.25,46399848177.1,46399848177.1
2020-01-10,'300142,沃森生物,29.7,29.87,28.38,29.21,29.2,0.5,1.7123,2.5835,39720064,1155596351.27,45661878424.8,45661878424.8
2020-01-09,'300142,沃森生物,29.2,29.48,28.82,29.11,28.81,0.39,1.3537,1.8103,27832138,810198509.69,44893159932.8,44893159932.8
2020-01-08,'300142,沃森生物,28.81,30.08,28.73,29.72,30.1,-1.29,-4.2857,1.9911,30611672,897490053.05,44293559509.0,44293559509.0
