ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-26,'603583,½Ý²ýÇý¶¯,41.66,42.48,40.78,41.2,41.81,-0.15,-0.3588,3.5226,3717896,154430002.0,7394722905.0,4396904716.0
2020-03-25,'603583,½Ý²ýÇý¶¯,41.81,42.25,39.3,40.2,39.1,2.71,6.9309,5.6131,5924255,242643157.0,7421348167.5,4412736106.0
2020-03-24,'603583,½Ý²ýÇý¶¯,39.1,40.6,38.01,40.25,39.67,-0.57,-1.4369,4.898,5169482,202040954.0,6940318425.0,4126715660.0
2020-03-23,'603583,½Ý²ýÇý¶¯,39.67,41.68,39.01,39.39,38.38,1.29,3.3611,5.8986,6225573,248788494.0,7041494422.5,4186874942.0
2020-03-20,'603583,½Ý²ýÇý¶¯,38.38,39.62,37.63,39.0,38.5,-0.12,-0.3117,2.8177,2973870,114072701.0,6812517165.0,4050724988.0
2020-03-19,'603583,½Ý²ýÇý¶¯,38.5,38.95,37.44,38.0,38.15,0.35,0.9174,3.533,3728858,142134854.0,6833817375.0,4063390100.0
2020-03-18,'603583,½Ý²ýÇý¶¯,38.15,41.63,38.08,39.31,38.91,-0.76,-1.9532,4.528,4778938,190365044.0,6771691762.5,4026450190.0
2020-03-17,'603583,½Ý²ýÇý¶¯,38.91,40.88,37.5,39.99,39.55,-0.64,-1.6182,2.6832,2831910,110218963.0,6906593092.5,4106662566.0
2020-03-16,'603583,½Ý²ýÇý¶¯,39.55,43.5,39.44,43.5,43.04,-3.49,-8.1087,4.2483,4483756,184717803.0,7020194212.5,4174209830.0
2020-03-13,'603583,½Ý²ýÇý¶¯,43.04,43.55,40.55,41.61,44.08,-1.04,-2.3593,3.6789,3882812,163834935.0,7639675320.0,4542553504.0
2020-03-12,'603583,½Ý²ýÇý¶¯,44.08,45.21,43.01,44.43,45.19,-1.11,-2.4563,2.9524,3116055,137817000.0,7824277140.0,4652317808.0
2020-03-11,'603583,½Ý²ýÇý¶¯,45.19,47.33,44.93,46.51,46.7,-1.51,-3.2334,2.4138,2547610,117153025.0,8021304082.5,4769470094.0
2020-03-10,'603583,½Ý²ýÇý¶¯,46.7,47.0,43.71,45.11,45.49,1.21,2.6599,2.799,2954188,134733067.0,8289331725.0,4928839420.0
2020-03-09,'603583,½Ý²ýÇý¶¯,45.49,48.61,45.06,48.18,49.34,-3.85,-7.803,4.0407,4264704,197214532.0,8074554607.5,4801132874.0
2020-03-06,'603583,½Ý²ýÇý¶¯,49.34,50.57,48.95,49.85,50.27,-0.93,-1.85,2.0622,2176528,107978185.0,8757936345.0,5207471884.0
2020-03-05,'603583,½Ý²ýÇý¶¯,50.27,51.88,49.51,50.44,49.38,0.89,1.8023,2.6657,2813496,143132687.0,8923012972.5,5305626502.0
2020-03-04,'603583,½Ý²ýÇý¶¯,49.38,50.45,48.36,49.26,49.72,-0.34,-0.6838,1.5098,1593477,78671987.0,8765036415.0,5211693588.0
2020-03-03,'603583,½Ý²ýÇý¶¯,49.72,52.58,49.18,49.65,48.89,0.83,1.6977,3.2677,3448775,175150324.0,8825387010.0,5247578072.0
2020-03-02,'603583,½Ý²ýÇý¶¯,48.89,49.8,47.91,48.78,48.79,0.1,0.205,3.5245,3719844,182503015.0,8678060557.5,5159977714.0
