ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-03-26,'000697,Á¶Ê¯º½¿Õ,9.45,9.66,9.41,9.63,9.63,-0.18,-1.8692,0.6202,4165309,39568305.05,6346771757.55,6346771757.55
2020-03-25,'000697,Á¶Ê¯º½¿Õ,9.63,9.65,9.28,9.43,9.24,0.39,4.2208,0.7546,5067701,47876340.51,6467662648.17,6467662648.17
2020-03-24,'000697,Á¶Ê¯º½¿Õ,9.24,9.53,8.99,9.48,9.24,0.0,0.0,0.6565,4409305,40645900.25,6205732385.16,6205732385.16
2020-03-23,'000697,Á¶Ê¯º½¿Õ,9.24,9.63,9.19,9.57,9.78,-0.54,-5.5215,0.9199,6178106,58143415.13,6205732385.16,6205732385.16
2020-03-20,'000697,Á¶Ê¯º½¿Õ,9.78,9.94,9.61,9.87,9.75,0.03,0.3077,0.7249,4868650,47589220.0,6568405057.02,6568405057.02
2020-03-19,'000697,Á¶Ê¯º½¿Õ,9.75,9.86,9.5,9.59,9.64,0.11,1.1411,0.8232,5528850,53411347.5,6548256575.25,6548256575.25
2020-03-18,'000697,Á¶Ê¯º½¿Õ,9.64,10.15,9.64,10.05,10.02,-0.38,-3.7924,1.0614,7128301,70833883.06,6474378808.76,6474378808.76
2020-03-17,'000697,Á¶Ê¯º½¿Õ,10.02,10.15,9.48,9.82,9.9,0.12,1.2121,1.0215,6860603,67417664.36,6729592911.18,6729592911.18
2020-03-16,'000697,Á¶Ê¯º½¿Õ,9.9,10.87,9.81,10.85,10.22,-0.32,-3.1311,1.7433,11708119,121778158.95,6648998984.1,6648998984.1
2020-03-13,'000697,Á¶Ê¯º½¿Õ,10.22,10.39,9.66,9.81,10.39,-0.17,-1.6362,1.6354,10983610,110453880.85,6863916122.98,6863916122.98
2020-03-12,'000697,Á¶Ê¯º½¿Õ,10.39,10.68,10.27,10.55,10.66,-0.27,-2.5328,1.1046,7418901,77573966.24,6978090853.01,6978090853.01
2020-03-11,'000697,Á¶Ê¯º½¿Õ,10.66,11.22,10.66,10.97,10.9,-0.24,-2.2018,1.362,9147501,100204934.89,7159427188.94,7159427188.94
2020-03-10,'000697,Á¶Ê¯º½¿Õ,10.9,11.06,10.23,10.53,10.71,0.19,1.774,1.8417,12369188,132442972.57,7320615043.1,7320615043.1
2020-03-09,'000697,Á¶Ê¯º½¿Õ,10.71,11.39,10.68,11.37,11.39,-0.68,-5.9701,1.5899,10678357,117356603.22,7193007991.89,7193007991.89
2020-03-06,'000697,Á¶Ê¯º½¿Õ,11.39,11.67,11.19,11.35,11.54,-0.15,-1.2998,1.4521,9752500,111202289.0,7649706912.01,7649706912.01
2020-03-05,'000697,Á¶Ê¯º½¿Õ,11.54,12.0,11.48,11.88,11.52,0.02,0.1736,1.6544,11111220,129784490.18,7750449320.86,7750449320.86
2020-03-04,'000697,Á¶Ê¯º½¿Õ,11.52,11.83,11.11,11.11,11.5,0.02,0.1739,1.7819,11967227,138170736.09,7737016999.68,7737016999.68
2020-03-03,'000697,Á¶Ê¯º½¿Õ,11.5,12.14,11.45,11.5,11.46,0.04,0.349,2.2144,14872351,174941667.68,7723584678.5,7723584678.5
2020-03-02,'000697,Á¶Ê¯º½¿Õ,11.46,11.68,11.09,11.36,11.36,0.1,0.8803,1.6752,11250765,129068865.96,7696720036.14,7696720036.14
2020-02-28,'000697,Á¶Ê¯º½¿Õ,11.36,11.99,11.1,11.79,12.23,-0.87,-7.1137,2.3985,16108701,186311960.63,7629558430.24,7629558430.24
2020-02-27,'000697,Á¶Ê¯º½¿Õ,12.23,12.89,12.0,12.05,11.98,0.25,2.0868,2.6772,17980499,221997395.93,8213864401.57,8213864401.57
2020-02-26,'000697,Á¶Ê¯º½¿Õ,11.98,12.82,11.68,11.73,12.03,-0.05,-0.4156,2.9826,20031321,246698681.06,8045960386.82,8045960386.82
2020-02-25,'000697,Á¶Ê¯º½¿Õ,12.03,12.17,10.6,10.68,11.06,0.97,8.7703,3.6964,24825775,284076065.79,8079541189.77,8079541189.77
2020-02-24,'000697,Á¶Ê¯º½¿Õ,11.06,11.5,10.56,10.6,11.01,0.05,0.4541,2.8954,19445801,214478758.28,7428073612.54,7428073612.54
2020-02-21,'000697,Á¶Ê¯º½¿Õ,11.01,11.07,10.05,10.17,10.07,0.94,9.3347,3.5953,24146577,256499827.04,7394492809.59,7394492809.59
2020-02-20,'000697,Á¶Ê¯º½¿Õ,10.07,10.39,9.8,10.1,10.47,-0.4,-3.8204,3.3368,22410202,226480326.76,6763173714.13,6763173714.13
2020-02-19,'000697,Á¶Ê¯º½¿Õ,10.47,11.14,9.64,10.14,10.13,0.34,3.3564,5.9137,39717428,413330373.19,7031820137.73,7031820137.73
2020-02-18,'000697,Á¶Ê¯º½¿Õ,10.13,10.13,9.72,9.94,9.21,0.92,9.9891,1.8747,12590653,126247869.71,6803470677.67,6803470677.67
2020-02-17,'000697,Á¶Ê¯º½¿Õ,9.21,9.21,8.5,8.55,8.37,0.84,10.0358,1.8642,12519991,112429953.22,6185583903.39,6185583903.39
2020-02-14,'000697,Á¶Ê¯º½¿Õ,8.37,8.5,8.31,8.43,8.43,-0.06,-0.7117,0.9555,6417456,53903269.46,5621426413.83,5621426413.83
2020-02-13,'000697,Á¶Ê¯º½¿Õ,8.43,8.62,8.37,8.58,8.6,-0.17,-1.9767,1.3568,9112317,77064310.63,5661723377.37,5661723377.37
2020-02-12,'000697,Á¶Ê¯º½¿Õ,8.6,8.63,8.31,8.42,8.47,0.13,1.5348,1.271,8536209,72668774.15,5775898107.4,5775898107.4
2020-02-11,'000697,Á¶Ê¯º½¿Õ,8.47,8.64,8.39,8.52,8.54,-0.07,-0.8197,1.2536,8419700,71619003.58,5688588019.73,5688588019.73
2020-02-10,'000697,Á¶Ê¯º½¿Õ,8.54,8.56,8.21,8.31,8.35,0.19,2.2754,1.6566,11125966,93263690.46,5735601143.86,5735601143.86
2020-02-07,'000697,Á¶Ê¯º½¿Õ,8.35,8.49,8.2,8.49,8.5,-0.15,-1.7647,1.4861,9981181,83017613.85,5607994092.65,5607994092.65
2020-02-06,'000697,Á¶Ê¯º½¿Õ,8.5,8.51,8.16,8.47,8.46,0.04,0.4728,2.0251,13601105,113173792.76,5708736501.5,5708736501.5
2020-02-05,'000697,Á¶Ê¯º½¿Õ,8.46,8.64,8.39,8.45,8.44,0.02,0.237,2.0389,13693547,116519877.46,5681871859.14,5681871859.14
2020-02-04,'000697,Á¶Ê¯º½¿Õ,8.44,8.65,8.44,8.44,9.38,-0.94,-10.0213,1.6784,11272472,95285028.28,5668439537.96,5668439537.96
2020-02-03,'000697,Á¶Ê¯º½¿Õ,9.38,9.38,9.38,9.38,10.42,-1.04,-9.9808,0.0849,570200,5348476.0,6299758633.42,6299758633.42
2020-01-23,'000697,Á¶Ê¯º½¿Õ,10.42,10.86,10.31,10.71,10.77,-0.35,-3.2498,0.7315,4913125,51876153.53,6998239334.78,6998239334.78
2020-01-22,'000697,Á¶Ê¯º½¿Õ,10.77,10.92,10.61,10.91,10.9,-0.13,-1.1927,0.5188,3484500,37469410.94,7233304955.43,7233304955.43
2020-01-21,'000697,Á¶Ê¯º½¿Õ,10.9,11.14,10.9,11.14,11.14,-0.24,-2.1544,0.4309,2893711,31772497.74,7320615043.1,7320615043.1
2020-01-20,'000697,Á¶Ê¯º½¿Õ,11.14,11.17,11.01,11.12,11.03,0.11,0.9973,0.4947,3322710,36836787.1,7481802897.26,7481802897.26
2020-01-17,'000697,Á¶Ê¯º½¿Õ,11.03,11.35,11.01,11.23,11.26,-0.23,-2.0426,0.6141,4124234,46059622.28,7407925130.77,7407925130.77
2020-01-16,'000697,Á¶Ê¯º½¿Õ,11.26,11.46,11.2,11.28,11.28,-0.02,-0.1773,0.4767,3201517,36303608.1,7562396824.34,7562396824.34
2020-01-15,'000697,Á¶Ê¯º½¿Õ,11.28,11.5,11.17,11.44,11.41,-0.13,-1.1394,0.4136,2777817,31332322.91,7575829145.52,7575829145.52
2020-01-14,'000697,Á¶Ê¯º½¿Õ,11.41,11.72,11.33,11.33,11.27,0.14,1.2422,0.7212,4843383,55575700.8,7663139233.19,7663139233.19
2020-01-13,'000697,Á¶Ê¯º½¿Õ,11.27,11.4,11.13,11.28,11.28,-0.01,-0.0887,0.5574,3743492,42060988.37,7569112984.93,7569112984.93
2020-01-10,'000697,Á¶Ê¯º½¿Õ,11.28,11.61,11.21,11.61,11.62,-0.34,-2.926,0.651,4371904,49644678.93,7575829145.52,7575829145.52
2020-01-09,'000697,Á¶Ê¯º½¿Õ,11.62,11.72,11.47,11.64,11.79,-0.17,-1.4419,0.8821,5924220,68687897.4,7804178605.58,7804178605.58
2020-01-08,'000697,Á¶Ê¯º½¿Õ,11.79,12.5,11.33,11.4,11.43,0.36,3.1496,1.7987,12080100,144206379.68,7918353335.61,7918353335.61
2020-01-07,'000697,Á¶Ê¯º½¿Õ,11.43,11.55,11.06,11.29,11.22,0.21,1.8717,1.081,7260130,82513714.22,7676571554.37,7676571554.37
2020-01-06,'000697,Á¶Ê¯º½¿Õ,11.22,11.8,11.2,11.47,10.9,0.32,2.9358,1.8053,12124367,138355751.18,7535532181.98,7535532181.98
2020-01-03,'000697,Á¶Ê¯º½¿Õ,10.9,11.01,10.66,10.74,10.75,0.15,1.3953,1.1304,7591624,82668020.91,7320615043.1,7320615043.1
