日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-03-26,'600098,广州发展,5.85,5.91,5.85,5.9,5.89,-0.04,-0.6791,0.0593,1617877,9511021.0,15948249864.3,15948249864.3
2020-03-25,'600098,广州发展,5.89,5.94,5.85,5.94,5.85,0.04,0.6838,0.0593,1616100,9511126.0,16057297726.6,16057297726.6
2020-03-24,'600098,广州发展,5.85,5.9,5.78,5.85,5.79,0.06,1.0363,0.0666,1815752,10618004.0,15948249864.3,15948249864.3
2020-03-23,'600098,广州发展,5.79,5.93,5.76,5.89,5.94,-0.15,-2.5253,0.0839,2286701,13383759.0,15784678070.8,15784678070.8
2020-03-20,'600098,广州发展,5.94,5.95,5.9,5.94,5.9,0.04,0.678,0.0491,1339500,7938966.0,16193607554.5,16193607554.5
2020-03-19,'600098,广州发展,5.9,5.95,5.83,5.89,5.87,0.03,0.5111,0.1243,3388884,19985794.0,16084559692.2,16084559692.2
2020-03-18,'600098,广州发展,5.87,5.96,5.82,5.92,5.9,-0.03,-0.5085,0.0784,2138360,12624781.0,16002773795.5,16002773795.5
2020-03-17,'600098,广州发展,5.9,6.02,5.87,5.94,5.94,-0.04,-0.6734,0.0816,2224198,13176030.0,16084559692.2,16084559692.2
2020-03-16,'600098,广州发展,5.94,6.06,5.92,6.05,6.0,-0.06,-1.0,0.133,3626963,21722252.0,16193607554.5,16193607554.5
2020-03-13,'600098,广州发展,6.0,6.06,5.8,5.8,6.06,-0.06,-0.9901,0.15,4089411,24365783.0,16357179348.0,16357179348.0
2020-03-12,'600098,广州发展,6.06,6.13,6.01,6.11,6.17,-0.11,-1.7828,0.1395,3804011,23015879.0,16520751141.5,16520751141.5
2020-03-11,'600098,广州发展,6.17,6.17,6.02,6.1,6.1,0.07,1.1475,0.1704,4645621,28347827.0,16820632762.9,16820632762.9
2020-03-10,'600098,广州发展,6.1,6.16,5.96,5.96,6.08,0.02,0.3289,0.1308,3564741,21671358.0,16629799003.8,16629799003.8
2020-03-09,'600098,广州发展,6.08,6.1,6.01,6.09,6.12,-0.04,-0.6536,0.1261,3438351,20801669.0,16575275072.6,16575275072.6
2020-03-06,'600098,广州发展,6.12,6.16,6.1,6.13,6.18,-0.06,-0.9709,0.1116,3043200,18631028.0,16684322935.0,16684322935.0
2020-03-05,'600098,广州发展,6.18,6.21,6.12,6.15,6.11,0.07,1.1457,0.1467,4000022,24674870.0,16847894728.4,16847894728.4
2020-03-04,'600098,广州发展,6.11,6.17,6.09,6.13,6.14,-0.03,-0.4886,0.0896,2442156,14945523.0,16657060969.4,16657060969.4
2020-03-03,'600098,广州发展,6.14,6.18,6.1,6.14,6.11,0.03,0.491,0.1147,3126749,19183837.0,16738846866.1,16738846866.1
2020-03-02,'600098,广州发展,6.11,6.17,5.99,6.0,5.99,0.12,2.0033,0.1396,3805249,23240637.0,16657060969.4,16657060969.4
2020-02-28,'600098,广州发展,5.99,6.08,5.94,6.08,6.08,-0.09,-1.4803,0.1763,4807640,28856821.0,16329917382.4,16329917382.4
2020-02-27,'600098,广州发展,6.08,6.11,6.04,6.06,6.06,0.02,0.33,0.105,2861592,17382563.0,16575275072.6,16575275072.6
2020-02-26,'600098,广州发展,6.06,6.08,5.96,6.0,6.08,-0.02,-0.3289,0.1475,4022372,24291409.0,16520751141.5,16520751141.5
2020-02-25,'600098,广州发展,6.08,6.16,5.98,6.16,6.25,-0.17,-2.72,0.2044,5572012,33913274.0,16575275072.6,16575275072.6
2020-02-24,'600098,广州发展,6.25,6.32,5.96,6.06,6.08,0.17,2.7961,0.3469,9457948,58351364.0,17038728487.5,17038728487.5
2020-02-21,'600098,广州发展,6.08,6.08,6.01,6.04,6.04,0.04,0.6623,0.1441,3928001,23760268.0,16575275072.6,16575275072.6
2020-02-20,'600098,广州发展,6.04,6.06,5.98,5.99,6.0,0.04,0.6667,0.1067,2909679,17530459.0,16466227210.3,16466227210.3
2020-02-19,'600098,广州发展,6.0,6.08,6.0,6.06,6.05,-0.05,-0.8264,0.104,2835888,17074725.0,16357179348.0,16357179348.0
2020-02-18,'600098,广州发展,6.05,6.1,6.01,6.07,6.07,-0.02,-0.3295,0.0916,2498000,15096251.0,16493489175.9,16493489175.9
2020-02-17,'600098,广州发展,6.07,6.07,5.93,5.95,5.96,0.11,1.8456,0.1112,3031517,18289047.0,16548013107.1,16548013107.1
2020-02-14,'600098,广州发展,5.96,6.06,5.91,6.01,6.01,-0.05,-0.8319,0.1107,3016915,18085101.0,16248131485.7,16248131485.7
2020-02-13,'600098,广州发展,6.01,6.04,5.98,6.01,6.02,-0.01,-0.1661,0.069,1881700,11310371.0,16384441313.6,16384441313.6
2020-02-12,'600098,广州发展,6.02,6.06,5.94,6.03,6.03,-0.01,-0.1658,0.0828,2256087,13553616.0,16411703279.2,16411703279.2
2020-02-11,'600098,广州发展,6.03,6.1,6.02,6.07,6.08,-0.05,-0.8224,0.0823,2242699,13564341.0,16438965244.7,16438965244.7
2020-02-10,'600098,广州发展,6.08,6.11,5.82,5.82,5.86,0.22,3.7543,0.1521,4145884,24836336.0,16575275072.6,16575275072.6
2020-02-07,'600098,广州发展,5.86,5.86,5.73,5.73,5.73,0.13,2.2688,0.1343,3662600,21192824.0,15975511829.9,15975511829.9
2020-02-06,'600098,广州发展,5.73,5.75,5.64,5.72,5.69,0.04,0.703,0.1383,3770531,21520690.0,15621106277.3,15621106277.3
2020-02-05,'600098,广州发展,5.69,5.77,5.65,5.7,5.65,0.04,0.708,0.1603,4369637,24929100.0,15512058415.0,15512058415.0
2020-02-04,'600098,广州发展,5.65,5.72,5.46,5.59,5.63,0.02,0.3552,0.1364,3719286,21074557.0,15403010552.7,15403010552.7
2020-02-03,'600098,广州发展,5.63,5.75,5.63,5.63,6.26,-0.63,-10.0639,0.2101,5727100,32259914.0,15348486621.5,15348486621.5
2020-01-23,'600098,广州发展,6.26,6.37,6.26,6.37,6.4,-0.14,-2.1875,0.1222,3330157,20993449.0,17065990453.1,17065990453.1
2020-01-22,'600098,广州发展,6.4,6.42,6.26,6.34,6.38,0.02,0.3135,0.1168,3185300,20159435.0,17447657971.2,17447657971.2
2020-01-21,'600098,广州发展,6.38,6.46,6.37,6.46,6.45,-0.07,-1.0853,0.082,2235327,14305062.0,17393134040.0,17393134040.0
2020-01-20,'600098,广州发展,6.45,6.5,6.38,6.43,6.42,0.03,0.4673,0.0924,2519406,16248033.0,17583967799.1,17583967799.1
2020-01-17,'600098,广州发展,6.42,6.5,6.41,6.47,6.47,-0.05,-0.7728,0.0791,2157386,13941973.0,17502181902.4,17502181902.4
2020-01-16,'600098,广州发展,6.47,6.51,6.45,6.48,6.47,0.0,0.0,0.0929,2533000,16415814.0,17638491730.3,17638491730.3
2020-01-15,'600098,广州发展,6.47,6.51,6.43,6.49,6.48,-0.01,-0.1543,0.0945,2577020,16722598.0,17638491730.3,17638491730.3
2020-01-14,'600098,广州发展,6.48,6.6,6.46,6.58,6.58,-0.1,-1.5198,0.2137,5825300,37909816.0,17665753695.8,17665753695.8
2020-01-13,'600098,广州发展,6.58,6.6,6.49,6.59,6.59,-0.01,-0.1517,0.1383,3769711,24627924.0,17938373351.6,17938373351.6
2020-01-10,'600098,广州发展,6.59,6.62,6.53,6.6,6.6,-0.01,-0.1515,0.1068,2910775,19127512.0,17965635317.2,17965635317.2
2020-01-09,'600098,广州发展,6.6,6.62,6.53,6.53,6.5,0.1,1.5385,0.1079,2940482,19359618.0,17992897282.8,17992897282.8
2020-01-08,'600098,广州发展,6.5,6.6,6.49,6.59,6.61,-0.11,-1.6641,0.1155,3149400,20598222.0,17720277627.0,17720277627.0
2020-01-07,'600098,广州发展,6.61,6.63,6.58,6.62,6.62,-0.01,-0.1511,0.0786,2142689,14138198.0,18020159248.4,18020159248.4
2020-01-06,'600098,广州发展,6.62,6.62,6.52,6.54,6.56,0.06,0.9146,0.1053,2869676,18919606.0,18047421214.0,18047421214.0
2020-01-03,'600098,广州发展,6.56,6.63,6.56,6.6,6.57,-0.01,-0.1522,0.0802,2185800,14398304.0,17883849420.5,17883849420.5
