»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-03-26,'300199,∫≤”Ó“©“µ,6.88,7.23,6.51,6.57,6.57,0.31,4.7184,4.2484,38954325,268735230.13,6308458035.2,6308458035.2
2020-03-25,'300199,∫≤”Ó“©“µ,6.57,6.65,6.4,6.49,6.48,0.09,1.3889,2.2234,20386678,132686655.79,6024210652.8,6024210652.8
2020-03-24,'300199,∫≤”Ó“©“µ,6.48,6.64,6.36,6.56,6.48,0.0,0.0,1.3333,12225553,79153700.01,5941687219.2,5941687219.2
2020-03-23,'300199,∫≤”Ó“©“µ,6.48,6.81,6.36,6.68,6.71,-0.23,-3.4277,1.9731,18091776,118403539.81,5941687219.2,5941687219.2
2020-03-20,'300199,∫≤”Ó“©“µ,6.71,6.85,6.27,6.55,6.54,0.17,2.5994,2.475,22693567,147396339.58,6152580438.4,6152580438.4
2020-03-19,'300199,∫≤”Ó“©“µ,6.54,7.28,6.54,7.17,7.27,-0.73,-10.0413,3.5745,32775143,221140629.9,5996702841.6,5996702841.6
2020-03-18,'300199,∫≤”Ó“©“µ,7.27,7.94,7.14,7.73,7.69,-0.42,-5.4616,2.8636,26257194,196656147.74,6666059580.8,6666059580.8
2020-03-17,'300199,∫≤”Ó“©“µ,7.69,7.77,7.45,7.7,7.75,-0.06,-0.7742,2.3531,21576151,163988649.11,7051168937.6,7051168937.6
2020-03-16,'300199,∫≤”Ó“©“µ,7.75,8.1,7.62,7.65,7.59,0.16,2.108,4.4267,40589595,318802938.08,7106184560.0,7106184560.0
2020-03-13,'300199,∫≤”Ó“©“µ,7.59,7.62,7.07,7.38,7.67,-0.08,-1.043,2.6295,24110809,176435799.48,6959476233.6,6959476233.6
2020-03-12,'300199,∫≤”Ó“©“µ,7.67,7.85,7.35,7.5,7.71,-0.04,-0.5188,2.484,22776312,172733465.66,7032830396.8,7032830396.8
2020-03-11,'300199,∫≤”Ó“©“µ,7.71,8.08,7.62,7.78,7.68,0.03,0.3906,4.2202,38696337,303316690.44,7069507478.4,7069507478.4
